feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,39,95,123,105,104,100,114,100,121,82,107,83,33,86,93,38,29,37,48,37,56,62,83,72,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,18,8,24,16,""
03,29,20,24,29,39,39,25,41,33,28,29,27,13,3,6,3,6,5,22,12,21,10,18,10,""
04,26,16,19,36,30,28,17,27,22,17,25,19,28,16,13,8,7,5,9,19,18,25,35,35,""
05,31,34,37,22,56,28,17,38,75,25,40,33,26,21,19,21,11,13,21,21,47,31,33,22,""
06,28,33,36,33,30,32,36,34,36,39,11,25,29,30,17,12,10,13,11,13,28,28,39,27,""
07,25,37,34,41,48,38,37,42,55,37,30,41,28,23,14,14,9,21,25,30,26,39,37,49,""
08,42,58,26,28,23,21,15,12,17,24,31,25,29,25,18,15,10,8,13,21,50,44,64,24,""
09,28,32,42,29,43,34,31,30,30,29,29,29,23,25,31,16,21,13,13,17,15,15,14,14,""
10,19,22,34,27,31,22,26,23,21,37,36,25,20,34,15,12,9,13,18,18,11,21,9,16,""
11,22,14,16,13,19,18,16,26,19,22,9,19,18,9,11,2,2,2,10,17,10,10,15,18,""
12,14,14,12,16,18,19,21,18,18,17,14,10,15,4,6,7,2,1,30,15,15,15,20,13,""
13,17,11,14,22,31,31,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,13,11,15,""
14,21,23,25,32,16,10,6,10,15,14,14,14,9,9,4,4,6,3,2,9,13,9,10,17,""
15,15,11,9,16,16,19,19,11,27,13,13,-1,48,46,34,27,32,14,20,21,26,40,68,54,""
16,58,37,44,58,81,57,65,54,72,91,93,59,60,52,33,36,14,7,17,16,35,40,49,43,""
17,41,53,60,52,60,43,48,57,57,56,66,-1,-1,-1,-1,-1,-1,12,22,24,34,37,51,46,""
18,44,51,56,43,57,66,83,47,63,63,79,46,45,34,25,23,18,17,21,20,29,33,44,44,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,33,39,40,""
20,49,35,47,54,44,52,47,60,55,49,58,52,43,42,30,26,16,16,18,21,37,33,49,53,""
21,50,45,38,56,61,47,58,46,60,57,57,53,66,39,28,20,21,15,23,15,34,34,49,56,""
22,62,44,35,44,56,46,62,47,52,67,55,47,48,31,28,17,26,9,15,19,23,32,31,57,""
23,37,51,52,63,57,70,56,51,56,48,30,10,25,41,24,22,18,17,17,16,31,30,54,42,""
24,54,52,42,63,60,65,55,63,72,56,62,41,40,32,28,26,22,32,29,24,27,44,48,56,""
25,57,53,41,42,60,60,68,49,75,75,79,64,49,43,27,18,20,17,21,21,28,40,29,51,""
26,61,47,43,53,52,57,61,64,49,64,64,65,52,37,23,22,20,9,16,37,29,33,33,43,""
27,56,50,43,54,58,51,63,78,52,53,66,59,47,24,33,18,12,16,23,21,18,34,24,0,""
28,0,0,0,0,0,0,30,51,57,74,65,60,47,43,28,29,25,10,17,18,33,42,49,63,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
