feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,53,60,60,51,54,52,34,34,28,22,-1,-1,-1,13,12,10,12,5,5,-1,-1,-1,40,40,""
02,33,48,43,47,63,38,33,30,33,24,27,19,18,17,16,17,-1,7,-1,21,17,-1,29,25,""
03,36,40,36,50,59,37,39,21,20,35,22,16,20,23,27,11,12,11,-1,-1,-1,-1,21,31,""
04,48,47,69,57,60,51,35,30,27,37,22,29,27,33,20,12,-1,10,12,-1,-1,-1,25,25,""
05,36,33,45,46,48,44,31,28,35,40,25,21,30,30,-1,16,14,11,-1,-1,-1,-1,23,25,""
06,27,38,55,56,47,47,35,20,23,29,37,28,29,21,23,26,-1,12,-1,-1,-1,-1,34,23,""
07,36,48,42,42,48,33,37,32,41,25,22,34,28,20,13,10,7,12,10,-1,-1,27,27,22,""
08,18,41,54,54,61,33,33,28,20,18,21,17,10,15,15,11,8,7,6,-1,23,25,22,23,""
09,34,58,43,54,46,44,40,30,34,18,19,25,12,13,13,9,6,8,-1,7,-1,-1,15,23,""
10,31,39,40,47,58,36,25,34,29,20,27,15,29,31,21,36,13,15,9,9,23,22,15,20,""
11,38,55,55,49,54,33,36,28,18,24,33,30,24,24,17,17,9,4,9,-1,-1,-1,15,20,""
12,34,53,50,50,59,46,24,24,30,21,24,22,25,29,14,16,13,11,14,-1,-1,-1,21,23,""
13,42,39,67,56,65,48,38,32,24,42,33,42,32,21,30,20,19,17,15,8,11,26,22,18,""
14,33,59,54,48,45,37,29,22,28,26,23,26,30,16,20,12,15,11,7,-1,-1,14,21,30,""
15,13,44,42,44,41,39,41,40,33,30,18,14,23,16,17,7,4,11,11,-1,-1,22,33,19,""
16,24,39,41,34,46,40,29,30,35,27,21,18,12,12,12,16,6,7,11,-1,-1,-1,23,36,""
17,47,43,39,49,50,55,28,35,27,30,40,26,18,20,27,15,13,12,11,-1,-1,-1,16,27,""
18,46,44,42,50,52,41,36,29,29,29,25,40,23,21,25,12,5,8,5,-1,-1,-1,33,37,""
19,40,43,51,43,51,32,23,31,39,38,26,30,18,20,19,6,8,9,11,-1,-1,-1,16,18,""
20,11,46,48,67,55,39,29,28,28,49,41,26,33,23,22,16,16,6,-1,-1,-1,22,27,25,""
21,38,51,48,59,40,39,31,28,25,37,26,15,23,28,16,18,15,11,5,12,16,19,16,25,""
22,27,49,45,47,52,47,39,30,28,24,25,15,16,18,19,16,13,7,7,-1,-1,-1,-1,14,""
23,20,39,48,58,51,45,52,34,38,24,18,16,29,12,19,12,17,13,3,2,-1,-1,-1,19,""
24,24,46,36,48,51,38,30,-1,-1,-1,-1,27,31,33,17,21,12,10,9,8,12,25,25,24,""
25,52,40,55,59,42,49,31,29,41,26,22,31,27,28,28,22,11,20,9,-1,-1,-1,21,36,""
26,50,57,57,54,53,45,37,35,39,42,32,29,29,23,23,16,15,10,16,-1,-1,-1,26,27,""
27,39,50,62,50,49,33,31,37,33,51,30,37,40,25,19,11,18,8,12,9,14,32,31,21,""
28,51,57,52,63,50,38,28,36,30,32,24,24,25,35,23,17,15,10,11,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
