jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,63,141,204,221,278,291,276,311,314,322,325,278,249,171,86,119,299,174,47,49,129,93,""
02,85,80,-1,-1,-1,-1,-1,-1,-1,-1,30,285,322,302,321,234,227,202,154,206,183,173,119,79,""
03,65,54,72,157,165,222,238,257,283,235,301,107,133,99,76,115,103,105,90,88,71,65,61,42,""
04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,203,174,186,170,155,92,85,86,84,59,86,43,31,""
05,30,22,23,59,89,124,152,134,151,176,192,149,124,139,89,87,100,88,79,63,105,72,47,43,""
06,39,32,44,64,78,111,146,136,132,144,187,178,140,147,116,145,107,93,110,103,62,81,32,25,""
07,15,6,26,85,111,127,116,135,172,160,179,130,105,112,111,155,160,208,-1,-1,-1,-1,0,20,""
08,13,20,14,31,36,39,48,47,39,51,71,61,181,201,157,155,203,189,145,133,142,61,27,35,""
09,23,25,23,80,126,144,181,186,214,205,221,203,181,193,144,180,174,199,143,139,139,157,60,-1,""
10,-1,-1,27,81,128,157,202,201,205,287,282,242,227,189,210,222,254,237,189,169,146,166,89,41,""
11,46,40,90,124,192,212,242,272,320,301,-1,97,230,251,245,263,230,227,190,166,185,86,69,46,""
12,28,42,46,90,124,151,168,189,242,226,243,202,175,194,127,153,203,192,176,182,148,157,108,105,""
13,33,36,35,107,130,176,189,210,212,220,200,190,217,193,184,170,192,166,143,162,120,119,84,63,""
14,37,30,36,85,147,170,176,183,216,243,237,182,193,208,161,43,82,114,106,92,90,53,31,37,""
15,25,33,52,167,156,180,180,193,213,216,222,181,160,81,90,134,198,163,146,137,168,107,68,61,""
16,35,36,41,111,128,154,168,191,242,247,227,188,191,180,163,179,196,176,163,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,191,162,163,172,145,150,118,132,82,82,68,""
18,36,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,159,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,176,157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,57,63,51,50,24,17,25,39,24,25,20,19,""
21,10,10,15,15,20,27,22,28,31,29,155,158,157,125,144,128,160,138,-1,-1,-1,-1,-1,-1,""
22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,71,61,62,65,106,145,-1,-1,-1,-1,-1,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,184,209,176,154,150,122,149,128,129,113,86,51,""
24,53,55,69,115,138,164,199,204,203,226,230,174,134,153,161,117,101,94,98,83,77,103,100,53,""
25,32,48,67,98,173,186,209,191,210,195,219,205,177,144,126,132,152,142,145,103,100,109,56,73,""
26,54,53,79,111,159,182,194,247,227,226,222,197,190,117,126,146,113,109,121,107,101,100,97,65,""
27,55,51,84,108,136,184,191,210,186,196,229,179,154,161,159,172,142,142,52,127,137,103,71,45,""
28,32,38,89,123,183,163,187,232,215,254,200,190,186,187,146,128,147,146,121,89,98,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,176,177,115,155,138,98,97,111,95,83,67,51,68,""
30,37,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
