jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,90,92,101,-1,-1,25,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,88,110,""
02,101,94,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,73,65,""
03,100,72,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,109,95,86,""
04,105,62,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115,80,102,""
05,93,74,37,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
06,85,103,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,73,96,76,""
07,68,58,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86,89,87,""
08,96,110,89,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,18,12,1,-1,1,10,73,-1,72,80,78,""
09,75,98,116,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,27,74,126,102,94,104,102,123,65,93,60,""
10,83,131,120,238,120,70,91,89,85,50,74,66,64,91,26,-1,-1,7,-1,-1,-1,125,94,100,""
11,133,165,23,-1,-1,3,30,-1,-1,-1,69,64,84,83,69,91,76,91,99,74,76,75,85,89,""
12,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,86,92,132,130,128,93,108,115,71,74,87,85,66,67,75,70,72,75,71,89,87,64,96,85,""
14,98,123,99,140,134,156,109,102,31,49,23,21,2,10,-1,-1,1,7,-1,-1,-1,104,133,105,""
15,113,130,100,-1,-1,-1,10,-1,11,-1,5,3,7,3,-1,5,-1,-1,-1,-1,-1,132,100,129,""
16,118,109,46,-1,-1,-1,-1,7,-1,3,-1,-1,8,-1,7,-1,14,61,19,6,-1,87,117,90,""
17,92,118,47,-1,-1,-1,-1,-1,19,74,5,18,1,-1,52,47,-1,18,-1,-1,18,87,82,74,""
18,82,67,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,127,65,""
19,107,154,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,127,150,""
20,101,122,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,17,-1,-1,78,102,84,""
21,106,102,98,-1,-1,-1,-1,-1,-1,-1,-1,4,58,119,-1,-1,-1,1,-1,-1,-1,133,125,154,""
22,137,157,112,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,-1,-1,-1,-1,5,106,112,106,""
23,110,108,130,125,69,97,67,51,63,84,114,4,-1,-1,4,12,-1,7,39,23,-1,85,126,82,""
24,7,111,62,36,12,-1,-1,-1,-1,-1,6,1,20,89,205,33,9,25,97,123,185,102,91,84,""
25,116,85,89,-1,1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,83,75,110,""
26,129,71,49,1,159,22,7,1,4,69,59,-1,61,211,141,88,6,34,218,91,54,74,104,119,""
27,113,81,68,69,110,46,7,6,2,1,-1,7,11,-1,-1,2,-1,-1,-1,-1,-1,89,96,108,""
28,74,89,75,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84,102,107,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,90,95,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,171,176,89,""
