jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,13,6,1,1,1,1,3,2,3,1,4,7,11,15,9,18,7,7,15,15,16,14,12,14,""
02,9,2,-1,3,5,3,7,3,2,2,4,8,9,23,14,13,12,21,26,21,33,26,28,19,""
03,8,11,10,4,1,5,5,7,5,2,1,6,7,7,15,16,10,24,15,33,23,28,37,25,""
04,21,3,5,7,4,5,13,3,4,2,-1,8,8,8,19,19,13,10,13,29,23,30,43,42,""
05,32,13,8,16,14,8,4,7,-1,-1,4,4,8,17,8,16,18,14,15,24,30,38,43,53,""
06,30,18,9,7,11,14,16,5,2,-1,5,6,10,8,9,12,12,16,32,18,36,39,41,48,""
07,21,12,10,11,12,17,8,6,3,1,8,5,8,9,15,24,14,9,24,22,23,36,62,50,""
08,23,17,14,16,17,16,12,9,6,2,8,6,12,8,22,16,17,24,25,37,33,50,43,35,""
09,31,4,6,16,10,14,13,3,4,-1,5,6,6,12,19,17,8,10,25,27,40,44,57,51,""
10,22,3,12,11,10,11,15,5,2,4,4,4,6,8,18,13,19,30,19,30,37,51,49,49,""
11,22,10,10,15,14,18,7,4,2,4,5,6,13,17,18,27,26,22,38,37,60,53,86,62,""
12,26,14,12,14,13,21,19,5,6,4,2,5,9,17,14,24,16,26,37,40,26,37,45,36,""
13,24,11,9,13,15,12,6,10,5,2,6,2,7,13,13,11,19,15,18,29,30,36,40,28,""
14,18,14,8,11,10,9,13,9,5,2,2,4,3,20,16,13,15,22,24,30,35,31,41,35,""
15,15,-1,3,1,7,6,-1,1,3,2,1,4,9,21,28,16,23,20,31,23,16,28,23,18,""
16,13,7,4,9,5,9,6,7,2,5,3,7,8,9,19,20,12,22,31,19,25,37,30,31,""
17,15,9,13,-1,11,4,4,-1,-1,2,2,5,9,18,21,25,27,21,17,19,29,28,41,19,""
18,17,10,6,8,10,14,10,11,3,1,6,4,15,7,10,17,23,16,12,28,16,28,28,20,""
19,17,6,9,6,-1,-1,14,6,5,6,6,14,13,11,19,21,22,26,25,35,27,33,25,28,""
20,-1,1,3,3,4,1,-1,-1,2,2,3,7,7,18,12,18,20,23,27,25,29,17,32,28,""
21,9,9,3,9,7,5,10,8,5,3,4,9,6,15,17,16,21,19,28,22,34,27,32,30,""
22,21,13,10,10,11,12,12,5,10,5,1,9,14,19,17,22,23,26,22,25,31,36,34,18,""
23,31,16,5,6,6,6,12,7,8,6,4,6,13,16,22,20,24,28,33,24,32,37,28,33,""
24,-1,-1,10,12,12,13,15,4,5,2,6,8,8,16,15,16,16,18,20,30,14,21,37,22,""
25,12,11,7,11,9,7,7,9,9,4,7,7,8,22,34,22,23,23,20,21,26,22,24,28,""
26,15,16,9,6,9,11,3,4,2,4,7,7,13,12,14,26,21,12,24,36,23,23,21,26,""
27,22,13,9,10,7,11,17,7,1,5,5,3,11,25,12,14,16,16,19,26,30,29,47,29,""
28,7,-1,10,5,15,11,5,8,5,3,5,5,9,11,22,19,26,20,22,23,40,27,34,23,""
29,24,10,5,-1,11,6,4,2,5,3,6,8,11,18,12,26,15,25,33,31,33,28,22,25,""
30,18,8,7,9,6,6,9,2,5,4,7,11,13,11,17,23,25,29,22,16,22,29,29,4,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]g$zh`}fIb,"a'k`nefkl'gl'cy"
