jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,21,16,17,29,27,22,32,24,16,20,13,10,11,9,6,9,9,4,4,6,11,10,17,17,""
02,22,22,24,20,28,30,20,24,25,16,13,17,8,10,15,13,4,6,6,4,7,11,20,17,""
03,19,12,19,27,32,30,17,22,25,20,19,14,10,14,11,16,15,6,8,12,7,8,8,17,""
04,15,18,25,21,30,26,44,35,29,23,22,13,22,15,13,18,9,10,5,8,11,13,11,20,""
05,16,13,21,24,36,41,31,42,29,23,16,14,8,14,13,7,12,6,8,7,6,13,16,15,""
06,16,22,14,30,33,37,34,40,35,21,21,13,12,15,8,14,20,7,15,4,6,13,18,19,""
07,31,25,19,23,42,45,48,57,46,36,21,26,17,17,12,12,16,6,2,6,5,15,14,11,""
08,12,21,27,22,42,42,43,45,56,26,17,16,17,16,12,13,8,4,9,5,7,14,15,13,""
09,11,11,21,31,32,35,47,48,38,28,-1,-1,19,21,12,17,8,5,7,6,10,8,12,15,""
10,18,10,17,22,40,38,53,40,26,23,15,20,9,15,14,23,17,7,3,4,7,13,8,12,""
11,17,11,24,22,47,37,54,52,38,14,15,19,18,17,16,11,22,14,5,3,6,17,17,15,""
12,19,15,19,31,32,47,52,34,28,21,16,17,18,14,29,19,11,9,4,8,10,8,11,17,""
13,20,17,21,32,33,50,52,40,38,21,21,17,14,17,13,22,17,9,7,11,5,6,12,16,""
14,18,21,19,34,40,46,56,49,38,24,18,13,20,13,15,18,11,11,4,8,10,12,15,20,""
15,18,24,33,39,35,50,63,47,39,30,30,20,15,28,20,22,12,9,8,9,4,13,18,9,""
16,22,22,27,34,41,42,55,41,27,24,25,24,19,21,20,20,15,6,6,7,9,7,13,18,""
17,18,23,22,36,35,28,47,48,39,22,21,24,15,17,14,10,12,7,5,7,11,16,18,16,""
18,20,26,15,26,26,24,48,28,32,33,14,17,24,12,11,13,7,10,5,4,9,10,11,23,""
19,26,21,18,27,26,40,37,36,25,18,14,19,16,11,15,8,11,9,5,4,8,11,16,20,""
20,21,19,30,27,31,38,28,36,33,23,15,11,10,14,15,16,15,11,5,4,12,17,13,20,""
21,26,19,19,20,28,31,35,29,23,19,13,12,14,8,14,14,5,3,7,8,12,11,14,20,""
22,19,18,31,41,25,32,33,26,28,17,21,11,9,9,10,11,10,4,13,5,7,10,12,13,""
23,21,17,22,29,27,28,29,28,29,21,11,15,12,21,19,9,11,7,5,11,3,15,16,14,""
24,26,20,17,24,23,37,35,25,27,18,18,12,17,16,10,8,13,5,7,6,8,12,16,19,""
25,23,15,23,18,27,39,19,27,25,23,22,17,15,11,11,6,10,13,12,12,8,10,18,23,""
26,15,21,18,24,18,16,37,30,23,21,16,11,5,13,10,13,9,6,1,6,8,8,10,10,""
27,12,13,19,30,31,28,38,28,24,21,21,21,23,17,12,12,13,7,7,10,13,8,12,16,""
28,21,29,30,20,27,26,22,28,22,17,18,10,14,18,14,15,14,12,11,7,14,18,7,17,""
29,23,12,21,28,17,22,21,27,24,15,15,4,9,11,14,11,11,7,8,7,5,15,21,20,""
30,25,14,18,30,29,34,40,29,21,21,12,15,10,13,5,8,7,6,6,11,7,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
