jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,176,181,168,245,339,350,333,286,387,428,395,492,453,446,409,395,343,314,211,58,248,193,257,170,""
02,422,183,118,202,254,331,373,323,327,362,422,422,459,414,388,370,320,287,266,293,336,302,217,205,""
03,186,222,205,242,277,319,389,358,348,374,420,471,492,458,447,453,363,343,309,325,340,346,301,253,""
04,222,210,232,255,292,300,287,269,318,469,478,439,445,442,440,364,111,377,340,384,368,302,288,224,""
05,230,208,249,260,338,358,399,375,378,436,438,462,397,203,404,439,392,329,277,273,276,267,221,203,""
06,198,146,224,211,234,294,313,351,367,428,470,506,466,490,435,402,393,424,370,477,397,359,276,207,""
07,108,221,296,296,332,364,361,371,366,446,418,433,430,416,367,408,412,353,330,349,353,355,286,231,""
08,186,188,224,290,355,355,343,365,387,425,467,504,461,453,413,473,452,421,345,375,356,272,165,121,""
09,88,185,137,246,318,343,380,404,398,468,465,515,541,455,408,343,456,477,651,519,384,320,184,113,""
10,183,246,192,249,260,288,361,335,427,459,485,473,464,498,469,510,498,418,376,391,403,360,330,257,""
11,230,214,272,275,322,367,386,414,475,514,377,473,438,514,456,415,420,412,303,285,381,441,141,269,""
12,200,203,229,259,306,345,398,378,400,486,468,502,456,459,505,453,419,451,368,393,494,472,388,465,""
13,259,222,255,266,251,286,305,313,336,376,445,483,524,472,463,454,427,417,404,450,465,415,324,237,""
14,230,216,286,330,332,400,358,364,434,468,507,508,500,483,391,316,331,324,386,424,393,436,316,214,""
15,207,216,237,278,344,414,402,379,447,400,450,500,499,478,430,422,256,231,365,353,319,332,307,205,""
16,186,217,253,267,314,385,349,366,403,486,482,492,476,505,311,409,380,299,2,441,309,268,238,168,""
17,175,268,211,215,195,174,211,278,344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,177,146,""
18,145,140,186,222,285,331,357,286,354,383,377,428,470,420,317,303,255,342,211,219,252,230,169,141,""
19,138,166,153,185,235,281,204,146,286,351,336,388,393,381,341,317,275,415,317,367,513,463,428,328,""
20,236,159,187,200,227,282,285,236,309,303,181,326,340,371,334,334,325,456,306,262,260,221,193,173,""
21,147,136,153,218,262,286,254,289,311,338,334,357,391,379,305,270,273,224,240,243,263,209,176,163,""
22,161,194,191,250,321,353,309,284,323,325,393,415,340,367,323,279,218,170,176,215,223,214,219,378,""
23,829,484,182,205,269,327,300,277,229,339,236,370,372,427,383,376,332,226,194,259,281,211,203,186,""
24,144,191,186,232,319,339,343,322,376,387,363,443,405,408,360,376,328,244,197,214,233,225,21,0,""
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,108,157,193,222,217,203,159,""
26,165,161,180,186,235,245,245,228,253,269,310,417,354,390,369,321,291,270,195,182,231,252,165,163,""
27,150,133,204,241,254,358,370,324,400,373,326,386,383,378,356,384,249,269,196,236,277,274,221,142,""
28,143,167,182,210,258,262,258,299,294,297,293,322,306,308,270,283,386,406,212,174,161,146,145,114,""
29,98,105,125,171,228,260,229,249,268,228,252,268,262,260,216,221,148,140,135,83,112,128,114,104,""
30,80,136,103,145,110,114,224,210,250,272,220,300,313,291,253,306,181,154,146,159,148,143,134,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
