jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,58,62,51,61,58,44,36,32,24,16,8,12,18,18,24,11,5,14,7,14,19,32,37,49,""
02,46,42,58,62,43,38,33,23,19,10,15,19,20,27,22,16,18,13,11,13,38,36,48,48,""
03,52,47,62,82,66,38,30,34,24,27,27,15,25,28,34,27,21,15,8,13,32,31,45,47,""
04,41,61,62,81,73,59,28,36,28,20,12,20,26,26,30,17,21,14,7,16,27,30,44,55,""
05,55,51,56,65,63,71,43,42,24,12,10,25,13,31,17,19,16,9,10,10,22,19,26,44,""
06,62,60,54,70,51,32,38,37,19,12,18,16,31,26,30,21,12,8,10,14,24,30,44,71,""
07,69,77,74,82,60,57,45,43,21,14,11,18,36,26,24,25,10,5,7,25,24,31,43,63,""
08,57,65,56,72,94,67,46,37,33,7,0,0,0,0,25,30,16,9,10,23,28,28,0,32,""
09,47,64,74,97,75,36,58,48,28,17,12,23,47,39,52,31,20,14,8,27,26,33,29,34,""
10,25,49,66,95,96,47,57,41,31,21,12,26,46,38,49,32,13,10,8,18,29,55,57,53,""
11,52,-1,-1,-1,-1,-1,34,45,27,13,10,32,38,46,30,13,14,8,5,11,18,28,32,24,""
12,42,30,55,56,46,45,52,27,10,10,9,22,39,51,33,27,21,12,7,18,34,35,36,45,""
13,53,64,69,87,83,38,49,50,35,25,14,23,28,23,30,20,19,11,16,15,26,38,50,60,""
14,62,75,89,101,73,62,48,36,30,10,21,24,31,45,36,23,16,14,11,29,35,52,50,65,""
15,68,80,90,118,74,60,57,37,30,16,9,21,31,46,35,29,13,12,9,22,39,49,53,61,""
16,87,83,84,87,75,54,47,39,41,18,16,25,35,37,37,30,16,21,17,38,37,36,58,62,""
17,54,97,92,114,103,48,51,43,32,23,16,32,29,46,36,14,28,8,7,20,43,50,54,66,""
18,68,77,86,103,59,39,25,40,23,24,13,24,34,31,20,24,18,16,8,12,33,53,55,57,""
19,87,80,82,85,85,52,55,31,20,19,10,16,23,25,30,19,19,13,19,22,35,43,39,47,""
20,71,87,100,96,54,30,31,30,22,15,10,15,13,25,25,22,14,7,10,14,34,35,51,81,""
21,89,98,101,109,73,57,64,25,32,16,14,10,14,23,27,14,9,17,5,10,28,57,49,62,""
22,74,97,96,103,66,44,52,25,19,21,12,14,17,21,30,15,17,7,8,10,31,37,50,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,9,9,18,38,52,61,76,""
24,83,94,89,93,61,39,33,26,18,21,16,9,24,21,17,23,13,8,6,19,40,32,54,67,""
25,83,60,59,78,49,16,46,23,20,18,11,19,13,15,19,23,7,6,11,12,36,42,44,63,""
26,83,87,83,103,52,24,33,37,22,17,13,14,22,17,25,17,11,13,7,15,17,61,49,67,""
27,75,69,60,91,45,15,25,43,22,20,12,16,22,30,24,26,20,8,4,14,34,39,45,65,""
28,62,82,84,85,65,23,36,30,20,10,18,17,16,24,33,26,15,15,24,22,43,48,60,86,""
29,93,90,91,91,58,43,43,45,31,22,15,12,18,17,18,16,10,8,7,19,20,30,47,53,""
30,53,71,84,77,56,26,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]o{'m,"kf`zIhz}{fehk'kl"
