jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,1,0,1,1,5,1,0,0,18,114,116,119,96,94,79,47,33,44,107,71,38,45,61,""
02,47,38,48,61,107,115,52,74,72,84,102,86,99,77,80,77,45,49,40,68,27,37,51,64,""
03,55,59,64,74,106,140,106,113,114,105,131,131,133,65,71,69,51,41,40,20,19,28,38,42,""
04,60,55,62,81,103,116,108,104,115,122,131,132,176,97,85,80,61,58,35,105,42,3,0,1,""
05,1,0,2,7,21,22,79,131,102,92,144,99,122,98,76,74,15,54,27,78,47,7,2,0,""
06,0,3,1,1,4,5,102,109,93,107,110,116,110,95,72,59,56,37,35,62,32,30,25,46,""
07,40,50,51,73,80,118,141,90,112,103,111,119,113,84,107,63,42,36,27,47,32,25,27,26,""
08,27,44,75,89,137,182,127,32,2,2,10,68,119,65,19,3,0,0,0,0,2,1,8,14,""
09,15,9,8,25,25,28,5,2,3,0,0,0,3,7,4,2,0,0,0,1,0,4,3,1,""
10,11,12,38,87,110,157,42,2,1,1,1,1,3,13,2,0,1,0,1,7,22,33,34,54,""
11,56,39,46,59,89,109,121,17,0,0,0,0,2,3,4,3,2,0,1,3,0,6,31,33,""
12,59,51,46,66,104,125,84,9,2,0,1,6,6,8,2,2,0,0,0,2,0,4,20,41,""
13,54,46,50,71,93,115,92,3,1,2,4,30,34,3,0,1,1,0,0,1,2,3,20,24,""
14,15,21,21,35,34,25,6,2,0,2,0,2,3,2,0,2,1,2,1,2,9,32,41,46,""
15,63,54,73,83,98,134,120,89,28,12,3,2,1,4,1,0,3,0,0,4,6,14,19,24,""
16,51,62,48,75,111,119,105,70,23,11,11,7,7,1,3,1,0,3,3,13,14,26,34,40,""
17,60,63,57,78,105,149,124,73,19,4,0,1,1,0,1,0,0,0,0,3,18,46,39,41,""
18,38,51,66,68,92,113,81,37,12,6,2,1,0,0,3,1,0,0,0,3,12,35,42,49,""
19,64,41,55,85,91,127,94,40,1,0,6,26,27,3,1,0,0,0,0,1,2,14,35,52,""
20,47,68,70,86,85,125,113,80,2,1,0,1,0,2,2,0,1,0,0,3,27,27,49,52,""
21,47,61,63,74,91,124,100,11,5,1,0,1,14,21,19,0,0,0,0,2,2,4,26,42,""
22,34,49,46,71,95,123,39,8,1,2,3,17,33,26,5,0,0,0,1,0,2,7,30,41,""
23,47,56,58,85,79,133,98,24,0,0,4,13,24,5,0,0,1,0,0,0,0,1,2,0,""
24,4,11,35,67,90,92,14,2,1,2,10,14,6,0,1,1,2,0,0,0,1,1,6,1,""
25,11,25,57,65,78,103,69,5,3,0,0,0,1,1,0,0,0,0,0,0,29,41,40,46,""
26,45,45,74,81,85,120,96,46,3,1,0,0,0,1,1,0,0,0,0,0,0,7,15,26,""
27,51,64,70,81,122,126,84,7,5,0,1,0,3,1,0,1,0,0,1,0,0,4,30,60,""
28,42,58,61,70,95,123,83,21,3,5,0,2,0,0,1,0,0,0,0,1,5,18,39,36,""
29,40,61,44,65,115,148,103,15,6,0,0,1,2,0,2,0,1,0,0,1,4,29,43,51,""
30,65,71,82,98,83,141,119,64,4,3,1,0,0,0,0,1,0,0,1,2,13,15,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
