jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,54,71,48,70,59,86,85,76,78,59,63,53,45,39,44,31,25,26,16,13,19,33,37,52,""
02,59,61,47,80,81,80,103,83,80,67,83,66,43,44,41,42,37,28,24,23,17,24,36,54,""
03,63,64,53,75,73,102,67,78,106,80,74,65,48,55,39,39,34,30,15,17,20,29,24,45,""
04,44,40,62,53,83,89,87,109,65,97,55,59,62,72,65,62,44,25,15,11,21,33,36,47,""
05,51,68,75,66,83,115,110,114,88,88,58,42,44,69,60,61,40,29,18,16,24,25,40,47,""
06,56,63,61,76,89,93,92,100,90,75,73,61,46,86,67,52,38,23,20,13,26,31,39,58,""
07,69,67,76,114,120,134,107,129,123,107,80,64,109,61,58,69,45,29,26,20,26,29,37,38,""
08,58,80,52,87,96,93,95,104,109,70,61,62,83,67,80,61,53,19,13,18,17,26,35,51,""
09,68,95,104,133,116,120,125,137,102,94,77,54,64,93,78,72,57,22,29,18,22,35,41,58,""
10,66,73,64,101,128,131,124,115,120,75,50,53,59,66,90,80,64,25,13,15,23,30,39,43,""
11,44,49,72,89,107,126,150,159,118,84,100,88,77,66,84,87,53,33,18,12,22,35,44,60,""
12,67,76,76,100,132,130,133,117,95,84,86,87,75,78,73,76,56,28,18,19,21,14,44,58,""
13,46,75,81,82,100,94,83,80,88,54,47,60,54,63,61,59,39,28,23,16,14,30,48,49,""
14,44,63,75,87,118,124,113,105,89,81,63,58,51,59,76,77,41,25,23,24,15,26,46,48,""
15,44,57,68,88,0,0,85,131,83,68,74,52,38,76,67,65,43,21,20,8,18,38,39,57,""
16,60,65,71,93,92,127,90,84,87,82,59,55,63,64,68,56,43,16,25,19,20,24,51,36,""
17,67,59,73,75,95,106,121,95,78,69,60,53,37,61,55,57,51,27,12,13,20,21,43,45,""
18,63,75,68,84,86,107,100,73,89,71,49,40,41,49,48,54,33,23,21,9,13,26,45,52,""
19,59,54,67,82,89,72,76,79,70,51,41,27,34,42,47,49,30,23,17,11,16,25,42,46,""
20,71,63,73,59,72,82,94,70,52,54,36,35,27,44,45,46,41,18,18,17,16,31,27,50,""
21,56,61,66,71,77,63,84,59,51,47,50,38,37,84,43,47,37,26,15,8,24,43,36,50,""
22,54,66,66,73,84,61,73,68,66,52,52,43,53,44,46,39,24,21,15,15,16,24,28,75,""
23,75,80,98,84,90,112,126,92,74,77,45,48,39,53,53,35,28,24,15,23,18,23,39,75,""
24,65,67,75,78,82,81,65,54,56,42,33,32,36,42,43,35,41,17,15,11,25,22,36,57,""
25,57,66,57,77,74,87,105,99,51,43,44,38,30,47,35,52,24,30,17,13,24,25,50,54,""
26,71,67,67,72,76,97,83,70,48,55,69,64,46,33,35,54,17,16,13,13,18,20,37,47,""
27,76,58,69,73,98,87,86,82,53,53,38,35,47,34,36,44,41,21,15,13,13,34,46,54,""
28,67,59,42,62,72,63,71,58,40,58,41,33,44,28,33,28,31,17,16,14,20,31,44,58,""
29,67,73,87,70,108,83,83,79,53,60,47,38,39,44,40,50,35,29,17,26,19,27,36,72,""
30,74,68,58,68,68,58,69,49,87,44,41,29,38,36,34,48,28,25,28,19,16,23,43,62,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
