jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,8,6,5,2,3,0,7,5,5,2,6,""
02,4,8,29,56,42,57,35,6,14,19,35,15,18,19,10,24,11,13,11,13,3,7,2,1,""
03,1,9,16,51,49,48,55,64,36,14,7,6,7,11,9,7,8,6,8,14,6,2,3,1,""
04,1,3,2,7,7,24,32,8,3,9,7,20,19,3,0,6,4,2,14,8,5,1,6,0,""
05,3,18,27,5,8,16,16,24,26,44,2,6,8,8,33,27,22,23,13,13,0,0,3,1,""
06,2,16,22,13,13,6,8,9,9,1,15,12,36,16,13,15,12,13,13,23,2,5,0,3,""
07,2,13,28,12,7,2,11,18,13,10,6,7,9,9,9,21,51,21,3,1,0,2,1,1,""
08,1,9,5,14,32,68,41,0,6,15,3,5,13,9,6,7,4,1,0,1,3,4,2,1,""
09,1,0,0,1,5,2,1,0,2,3,1,0,0,2,1,0,2,1,2,2,0,1,1,1,""
10,1,0,0,8,3,2,8,0,0,0,2,5,15,8,7,9,5,6,3,7,1,4,3,0,""
11,7,2,5,8,18,22,13,1,0,3,0,0,3,4,0,4,1,3,1,2,1,0,0,0,""
12,0,1,0,0,2,1,10,1,4,5,0,2,5,4,8,9,1,2,2,4,6,2,0,2,""
13,2,0,5,8,4,11,13,5,1,4,1,2,2,5,8,4,2,2,4,0,1,0,1,0,""
14,0,3,1,1,2,1,3,1,0,2,0,1,2,1,7,4,3,3,3,0,3,4,1,1,""
15,0,0,19,12,5,3,7,0,0,25,7,18,3,6,12,8,1,0,1,0,5,7,1,8,""
16,5,10,0,5,2,8,5,5,0,1,2,0,5,2,2,1,5,4,3,11,23,29,37,24,""
17,8,37,11,32,30,33,37,39,27,22,19,8,27,21,1,8,9,2,3,19,64,66,43,35,""
18,86,60,35,52,57,42,68,45,40,49,46,31,14,9,9,10,10,15,6,9,28,49,64,62,""
19,62,72,60,46,24,41,60,55,32,32,35,43,5,5,4,9,2,2,6,3,1,5,2,0,""
20,3,4,11,11,6,11,9,6,3,5,3,6,7,3,10,10,9,4,2,2,3,2,2,4,""
21,5,5,4,12,7,8,12,8,2,1,5,4,3,7,5,4,10,1,3,3,3,4,5,4,""
22,1,1,4,10,10,8,9,1,0,6,0,28,19,20,17,16,21,12,8,40,26,58,45,80,""
23,81,82,64,71,51,61,90,42,41,38,12,15,21,11,23,7,2,3,3,1,0,2,4,14,""
24,5,3,2,0,6,4,4,3,4,9,7,2,7,6,4,10,11,6,5,1,14,8,5,8,""
25,7,10,7,5,5,6,13,5,2,0,0,3,1,0,4,4,1,16,14,1,16,20,14,17,""
26,27,49,15,71,75,90,97,88,95,72,65,37,25,16,17,20,5,1,37,54,68,77,82,98,""
27,58,53,111,92,105,80,96,108,105,85,53,44,66,59,15,46,15,45,14,45,51,39,56,78,""
28,63,48,14,36,46,64,40,58,22,11,1,3,24,17,14,13,4,48,54,21,10,15,10,11,""
29,12,16,1,63,10,24,11,61,65,45,17,5,6,3,6,6,2,1,2,0,1,0,1,0,""
30,3,0,6,9,7,6,7,6,4,7,0,2,5,2,9,22,11,21,0,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
