jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,33,30,28,40,37,46,41,32,25,20,9,2,7,6,9,7,10,3,1,12,13,18,0,14,""
02,14,21,20,35,44,48,31,29,17,7,1,10,7,6,5,5,4,5,10,16,16,29,25,24,""
03,21,19,18,24,29,39,33,28,30,21,9,12,11,15,22,20,10,15,11,16,25,25,11,13,""
04,17,14,27,27,40,17,8,21,26,19,6,7,6,5,10,12,10,9,5,10,20,17,18,40,""
05,22,24,18,35,46,62,51,65,28,17,18,7,4,4,14,11,13,15,9,15,22,27,21,24,""
06,29,33,24,39,41,63,52,58,39,18,7,8,4,12,8,14,9,11,11,13,6,17,23,30,""
07,32,23,20,24,47,52,60,75,36,12,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,7,7,13,7,9,11,18,20,28,32,43,""
22,40,34,47,58,66,72,80,61,43,17,10,10,5,5,10,11,3,6,12,8,11,22,30,24,""
23,34,23,28,39,40,46,62,47,30,11,2,6,3,8,3,6,4,1,12,14,14,23,23,34,""
24,35,38,27,35,39,51,50,44,27,21,18,13,4,14,13,16,20,18,13,18,31,31,44,35,""
25,46,47,46,55,55,54,73,45,39,28,11,13,7,16,14,20,12,24,32,27,35,38,38,61,""
26,56,53,51,44,46,68,65,54,18,23,12,11,4,19,11,11,25,14,17,25,33,36,31,45,""
27,32,51,44,48,55,54,70,54,34,25,5,7,12,13,11,15,7,21,21,23,22,30,30,30,""
28,41,36,39,41,41,48,53,50,30,17,9,13,13,10,13,15,19,21,18,21,21,35,24,38,""
29,29,24,11,12,10,10,6,11,10,8,5,3,6,2,1,5,6,3,9,1,6,13,16,26,""
30,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
