aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,1,3,2,1,1,20,1,1,16,7,5,1,8,3,8,8,3,2,1,15,1,1,11,12,""
02,2,16,9,1,3,1,1,8,1,6,5,1,24,10,10,4,4,1,2,1,2,1,5,12,""
03,2,3,1,1,1,1,2,2,3,9,3,8,9,3,1,1,12,7,6,1,1,1,4,3,""
04,6,2,1,1,1,1,9,2,9,6,4,11,5,1,1,3,7,3,-1,9,4,4,8,5,""
05,6,1,2,1,2,9,1,1,3,3,6,5,1,2,6,1,3,2,2,2,1,1,2,5,""
06,8,4,1,1,-1,4,-1,3,1,8,9,8,2,4,4,1,5,1,10,16,-1,1,6,7,""
07,10,8,2,1,2,6,4,6,8,5,5,7,-1,5,8,2,1,10,10,4,7,7,2,3,""
08,4,2,4,2,-1,3,3,11,8,6,5,4,8,2,4,4,5,9,2,5,-1,1,2,0,""
09,7,6,1,2,2,1,4,7,8,6,6,2,23,6,5,3,3,13,1,2,5,2,3,13,""
10,22,16,18,1,2,5,1,11,4,12,5,7,15,17,8,6,7,5,6,4,13,1,1,1,""
11,-1,1,3,6,4,7,6,3,2,3,2,5,3,9,4,-1,8,2,9,12,2,-1,3,11,""
12,8,13,-1,4,3,3,3,6,14,4,4,1,1,2,3,2,7,2,3,5,1,1,2,8,""
13,12,-1,3,-1,2,14,1,10,9,4,3,3,8,-1,5,1,14,8,15,12,5,2,5,8,""
14,5,10,2,1,7,2,3,9,11,15,8,13,4,11,7,7,-1,2,6,18,10,2,4,2,""
15,8,2,1,2,1,12,1,5,12,2,4,8,7,20,3,2,4,6,1,22,8,1,-1,0,""
16,1,1,1,3,-1,6,2,6,8,7,14,2,1,3,5,5,8,1,1,7,1,3,7,0,""
17,4,1,1,4,2,6,1,2,3,9,2,12,2,11,11,11,1,2,1,9,4,-1,4,8,""
18,2,2,1,3,2,3,3,12,2,7,7,6,8,7,3,6,7,4,4,-1,1,5,1,3,""
19,1,9,2,2,3,4,4,15,1,4,5,5,2,17,10,4,16,8,9,4,1,9,7,7,""
20,5,-1,2,1,1,3,1,9,10,20,3,24,1,8,10,4,6,8,-1,8,16,1,1,5,""
21,4,1,1,1,1,1,3,1,12,13,1,6,3,8,11,12,12,-1,3,6,2,1,5,2,""
22,4,3,2,14,1,5,2,1,1,4,2,5,12,2,6,1,12,5,1,9,1,1,6,1,""
23,19,18,1,1,1,2,2,8,2,4,4,4,2,4,1,9,-1,6,3,2,10,22,7,3,""
24,1,2,2,1,1,2,2,3,5,2,1,7,3,1,13,3,2,7,1,13,3,1,3,1,""
25,4,9,1,3,1,9,4,4,5,7,7,4,6,4,3,4,1,5,14,6,2,-1,-1,6,""
26,3,-1,1,2,3,1,3,2,3,5,4,8,15,6,7,4,16,16,7,19,16,5,10,4,""
27,3,1,2,1,2,1,2,1,1,5,6,4,1,6,8,5,1,2,2,2,1,1,1,1,""
28,1,1,1,6,7,1,1,4,6,1,6,1,3,8,8,1,4,11,4,2,9,4,2,3,""
29,4,1,2,3,1,4,1,4,10,2,8,-1,13,4,4,2,-1,5,6,7,3,1,3,2,""
30,3,2,2,1,1,1,1,8,8,-1,13,1,8,8,8,2,4,2,1,10,12,1,7,4,""
31,1,1,1,1,1,5,1,11,2,3,10,6,1,2,2,2,3,2,1,2,2,2,2,1,""
