aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,4,8,17,22,18,14,8,7,13,12,7,11,8,3,5,10,4,3,5,5,0,4,9,12,""
02,12,14,15,12,19,12,16,7,3,17,7,18,8,13,8,7,5,8,7,3,5,8,8,17,""
03,9,12,17,13,9,11,10,10,13,12,5,7,5,3,12,1,6,6,7,6,3,6,9,11,""
04,17,10,13,16,24,11,14,10,15,10,8,5,7,6,9,4,4,6,4,5,7,7,4,3,""
05,9,11,17,14,9,16,14,7,10,14,6,10,10,8,8,16,5,7,11,6,8,9,10,6,""
06,12,23,12,19,18,23,23,16,18,13,12,8,12,8,7,5,8,3,8,1,8,4,17,11,""
07,13,9,14,20,17,15,22,20,7,8,11,9,9,14,9,10,11,2,8,8,11,7,13,17,""
08,6,13,21,20,20,17,28,15,11,12,22,9,11,10,14,5,2,2,5,6,10,6,7,9,""
09,8,10,19,27,14,15,19,14,18,13,14,14,11,9,8,6,6,4,6,3,4,5,5,10,""
10,12,16,14,12,23,27,16,17,17,6,9,12,8,9,10,5,16,3,6,7,4,5,12,21,""
11,16,15,16,22,17,26,29,28,20,14,18,15,26,12,18,9,6,6,9,8,9,20,14,16,""
12,25,21,37,47,73,63,71,53,45,44,34,18,13,22,18,19,8,11,11,11,10,12,26,12,""
13,19,24,34,25,42,33,40,50,36,35,15,21,16,15,6,11,4,1,5,10,6,3,10,16,""
14,13,12,13,14,17,28,25,18,18,16,8,6,7,4,3,13,6,4,9,5,5,11,7,7,""
15,10,9,15,20,22,13,27,16,6,6,3,9,9,12,9,9,19,11,8,13,12,11,8,16,""
16,10,18,22,18,28,23,16,9,15,12,14,2,3,11,6,7,5,8,8,13,12,11,8,16,""
17,10,18,22,18,28,23,16,9,15,12,14,2,1,3,9,6,7,9,7,7,6,7,5,4,""
18,7,7,6,11,10,9,9,11,13,7,12,10,8,4,7,9,12,11,4,7,6,5,5,9,""
19,6,9,6,11,6,6,14,16,8,9,18,10,11,6,13,13,11,0,0,3,0,0,0,0,""
20,0,0,0,0,1,2,1,1,1,0,0,0,0,1,0,10,7,6,14,9,12,6,6,8,""
21,9,6,6,10,8,14,6,6,6,9,3,6,13,8,9,13,9,8,7,3,9,13,6,10,""
22,9,6,19,4,12,9,12,7,12,7,7,8,10,8,7,7,8,6,6,3,7,7,2,4,""
23,5,7,4,10,12,8,7,6,10,8,12,5,7,2,5,6,6,4,6,1,7,2,5,5,""
24,5,6,10,13,14,9,7,12,6,6,8,10,6,13,12,3,4,7,4,0,7,3,6,6,""
25,8,12,13,10,12,11,5,9,7,6,5,4,6,5,6,9,10,5,8,7,6,5,4,6,""
26,7,7,5,5,10,6,9,9,8,7,12,13,7,14,8,6,6,2,3,3,1,6,9,7,""
27,9,3,6,12,7,7,2,9,9,11,5,9,11,8,9,4,6,2,6,1,4,4,3,2,""
28,4,5,10,9,8,5,2,7,4,6,3,3,5,2,7,1,3,3,3,4,4,7,5,5,""
29,1,2,3,2,5,4,4,8,3,5,4,3,7,5,7,5,3,7,3,1,3,4,4,5,""
30,8,7,5,2,7,3,3,5,6,6,4,8,7,5,6,3,4,3,1,1,5,8,2,4,""
31,3,4,8,4,3,6,7,1,7,4,5,3,6,7,6,3,4,2,1,5,4,6,5,-1,""
