aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,7,10,8,10,11,15,5,3,1,5,2,7,2,3,7,10,6,6,15,13,11,17,27,26,""
02,29,22,22,28,27,22,29,23,14,20,19,10,12,7,12,16,7,13,25,11,16,17,23,28,""
03,31,23,36,21,24,19,19,22,18,4,17,12,11,8,15,21,19,15,3,7,7,21,11,21,""
04,18,27,19,15,19,9,5,6,9,5,10,5,7,11,16,9,5,6,5,4,4,7,10,10,""
05,14,13,12,14,7,7,11,3,7,8,7,10,6,3,8,13,22,20,10,2,4,8,10,16,""
06,7,14,15,13,12,22,24,15,5,17,8,10,13,15,13,18,18,5,8,11,8,11,4,6,""
07,5,14,5,20,14,17,19,5,22,19,16,6,7,11,18,35,11,8,13,10,10,5,12,14,""
08,18,15,32,25,26,19,15,13,29,13,12,13,6,9,19,19,14,14,18,7,13,9,13,11,""
09,12,12,11,24,16,18,11,17,20,10,2,5,7,6,8,16,11,14,7,11,9,7,8,14,""
10,16,6,11,5,21,17,19,20,20,4,7,8,4,11,13,14,23,25,11,13,7,10,11,22,""
11,21,11,16,29,20,23,12,14,6,1,4,16,11,13,13,29,18,24,6,10,9,12,22,23,""
12,8,12,14,6,5,22,8,34,15,11,9,6,12,15,15,18,32,22,9,12,15,13,13,11,""
13,11,29,7,14,10,7,9,21,7,14,6,18,21,23,30,25,15,21,5,14,9,5,13,9,""
14,10,8,10,18,9,6,6,18,12,13,4,11,10,26,22,29,22,18,7,14,14,10,10,13,""
15,17,8,13,14,9,10,7,15,4,3,5,1,5,7,12,9,13,4,6,7,5,6,8,5,""
16,4,9,10,4,9,13,14,7,3,3,3,5,14,14,13,13,10,13,9,2,9,10,2,9,""
17,7,12,17,18,10,10,5,9,7,4,3,1,4,2,1,5,9,12,9,6,3,4,5,4,""
18,6,4,9,16,8,4,0,0,4,4,3,5,7,17,5,11,22,15,9,7,8,3,6,4,""
19,6,8,14,3,13,8,14,19,9,11,5,4,11,2,13,9,13,21,14,13,9,12,10,14,""
20,6,3,2,3,8,6,11,8,4,3,5,9,11,17,18,17,19,23,8,8,4,7,3,2,""
21,5,11,10,13,9,7,9,10,8,4,5,4,8,7,8,15,18,12,8,2,3,4,7,5,""
22,14,5,6,9,15,6,2,9,6,5,6,5,9,18,17,7,5,8,10,7,4,5,8,3,""
23,1,5,13,10,17,7,10,14,9,3,5,1,6,7,6,7,21,11,7,4,4,8,8,9,""
24,4,10,13,9,19,2,3,7,14,2,1,7,3,6,11,10,5,3,4,5,6,5,8,12,""
25,12,15,15,27,11,12,4,6,6,8,8,8,5,10,14,10,6,7,8,9,3,11,3,26,""
26,14,20,20,24,14,11,6,7,8,15,2,5,6,7,16,15,13,18,8,9,10,7,10,12,""
27,18,18,10,7,25,14,9,8,6,3,4,4,0,2,5,6,23,24,17,8,7,7,7,11,""
28,6,7,3,18,12,11,6,12,11,4,4,8,6,4,9,6,14,9,2,3,7,8,5,7,""
29,4,3,2,8,7,12,8,6,1,2,1,1,10,3,9,6,18,25,5,4,5,5,6,10,""
30,2,2,8,7,8,6,8,3,5,4,1,2,6,4,3,2,7,0,2,4,5,2,2,3,""
31,5,6,8,12,14,8,4,7,4,8,9,4,0,7,10,8,7,5,5,10,4,5,2,6,""
