aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,82,87,78,71,62,57,57,54,59,54,52,61,59,86,50,63,58,54,59,61,61,69,90,98,""
02,111,107,108,84,76,68,80,48,64,45,71,54,69,55,67,51,60,49,48,69,71,95,98,88,""
03,103,105,113,102,93,82,77,74,70,61,65,63,71,54,56,58,61,51,56,59,70,68,96,107,""
04,109,102,97,95,99,75,60,66,64,66,58,69,66,56,47,49,64,56,50,64,49,66,97,118,""
05,107,98,108,91,102,79,82,62,67,61,66,61,60,52,43,63,55,60,58,73,56,62,94,86,""
06,94,89,84,88,86,79,71,85,72,80,78,67,57,47,49,42,42,41,52,45,43,55,101,73,""
07,92,90,97,79,92,88,89,72,71,82,61,66,60,54,53,48,42,52,71,60,57,69,108,85,""
08,98,83,91,78,77,80,71,71,89,76,75,47,54,40,43,51,58,48,53,64,69,60,91,82,""
09,95,108,95,82,79,77,80,73,67,82,66,66,65,61,44,52,75,67,68,59,53,67,106,118,""
10,110,116,117,108,115,95,83,100,101,89,77,74,68,53,55,54,76,73,63,86,69,81,95,113,""
11,113,115,154,140,133,148,124,123,115,109,113,89,90,82,75,78,85,62,71,82,78,107,128,142,""
12,138,150,166,130,151,134,102,117,130,115,97,107,102,93,88,80,101,95,105,88,96,95,106,154,""
13,128,135,142,118,104,131,116,103,125,119,110,115,84,96,73,58,63,75,71,69,81,93,98,118,""
14,124,124,122,95,99,113,113,102,105,97,90,104,81,94,71,64,67,64,58,66,57,81,70,93,""
15,107,110,106,115,89,116,84,76,66,71,83,92,67,78,54,43,62,17,47,84,66,78,60,110,""
16,98,87,91,85,95,89,90,90,78,64,64,68,84,47,63,58,72,62,47,84,66,78,60,88,""
17,98,87,91,85,95,89,90,90,78,64,64,68,84,54,69,57,56,68,54,63,67,78,70,100,""
18,104,93,115,92,106,83,81,55,61,58,61,80,50,60,58,52,67,63,47,59,55,71,73,99,""
19,91,78,88,80,95,78,51,64,59,59,70,46,63,42,57,28,0,0,0,0,0,0,0,0,""
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,43,66,52,68,47,57,68,77,113,""
21,108,110,102,95,88,76,57,64,66,52,80,85,54,53,44,50,38,53,54,59,43,64,86,122,""
22,93,68,89,62,83,70,63,68,64,69,60,53,39,46,55,44,37,44,51,39,54,68,77,89,""
23,72,93,76,75,72,64,84,72,56,53,84,57,34,42,54,49,52,51,48,57,59,69,72,80,""
24,86,78,88,68,76,73,59,61,45,55,52,39,50,47,40,34,64,34,52,48,59,54,59,72,""
25,87,88,94,85,75,72,56,63,47,52,52,46,46,53,34,33,50,47,58,69,48,77,81,69,""
26,81,74,90,71,82,75,79,74,68,69,72,69,62,63,52,47,41,57,38,51,56,82,79,94,""
27,92,96,8,7,9,3,2,6,9,5,9,69,56,46,67,50,57,57,59,44,58,64,82,109,""
28,94,84,38,0,0,0,0,0,0,0,0,0,0,0,29,41,39,56,53,55,54,61,78,83,""
29,91,90,79,104,88,8,4,6,3,2,2,5,1,1,17,35,59,48,58,62,67,74,94,88,""
30,103,102,107,85,87,86,5,5,6,6,4,1,4,5,44,45,39,61,57,56,69,88,83,84,""
31,80,73,67,74,76,66,50,7,5,5,16,4,4,6,38,53,53,62,50,43,59,82,77,-1,""
