aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,31,38,29,24,24,18,17,19,13,12,19,10,17,17,12,8,8,9,7,8,10,11,19,20,""
02,31,30,33,39,20,26,19,23,15,18,24,14,10,11,7,10,9,10,17,12,11,16,20,22,""
03,34,20,26,25,20,18,28,15,14,13,12,10,9,16,6,9,8,8,12,13,15,21,27,25,""
04,34,24,36,26,30,19,19,23,22,16,14,16,18,13,11,15,8,11,10,10,17,15,31,31,""
05,28,28,28,33,24,16,26,19,21,12,14,14,13,11,17,15,6,11,13,14,9,15,20,34,""
06,20,27,27,26,18,18,28,18,21,13,21,15,22,15,11,13,7,13,12,8,10,14,21,26,""
07,26,20,23,22,17,14,14,14,17,11,22,14,11,12,19,21,14,10,10,9,12,12,17,21,""
08,20,17,30,25,14,15,14,19,24,13,18,18,13,10,12,8,6,11,6,11,16,15,17,27,""
09,21,24,25,24,22,22,18,21,18,15,23,17,18,14,14,11,24,11,11,7,18,16,29,33,""
10,23,24,38,30,15,16,21,30,24,21,16,20,14,13,22,12,20,8,11,21,20,16,15,21,""
11,23,18,32,24,19,28,27,26,24,30,27,19,20,23,15,14,10,13,22,6,19,18,22,36,""
12,38,52,56,60,41,44,31,32,26,44,23,32,22,21,24,12,20,13,13,17,18,38,31,27,""
13,33,46,42,52,30,34,26,26,23,35,27,32,19,10,16,9,12,14,8,14,18,20,31,21,""
14,37,34,41,25,22,20,26,23,26,25,18,13,17,17,17,16,18,10,13,16,21,18,16,28,""
15,25,17,27,18,23,29,19,15,20,18,17,13,18,16,11,10,11,9,14,8,13,12,26,25,""
16,20,28,23,28,25,14,20,24,21,15,13,16,15,14,19,14,12,8,11,13,15,20,25,16,""
17,27,29,22,28,22,16,24,30,19,15,17,16,11,8,7,10,6,7,13,11,8,12,20,19,""
18,16,17,22,23,26,19,14,15,9,18,15,12,12,14,13,10,11,8,5,12,12,14,23,18,""
19,24,21,32,21,18,15,20,27,24,21,11,11,15,11,9,15,5,9,10,10,12,18,14,28,""
20,17,25,18,22,15,17,16,14,8,15,16,10,7,13,13,14,13,15,7,12,9,21,10,22,""
21,12,18,18,22,13,19,15,20,10,17,19,9,6,12,9,9,11,16,8,11,12,15,22,30,""
22,22,16,22,17,18,23,15,17,18,12,16,13,14,18,6,8,11,11,8,11,12,12,9,16,""
23,29,14,20,26,25,21,16,18,12,16,13,19,15,9,16,11,17,6,6,14,15,14,12,13,""
24,21,19,22,22,16,12,18,16,17,15,16,19,10,11,13,13,9,3,8,5,9,14,13,18,""
25,15,16,15,22,15,16,11,18,16,16,10,8,11,10,7,12,-1,-1,9,9,12,5,14,19,""
26,20,21,13,14,17,15,21,11,16,15,13,11,14,13,7,7,9,11,7,13,8,15,12,19,""
27,19,16,18,13,17,12,21,18,12,25,13,5,13,9,9,9,10,9,8,9,6,12,18,18,""
28,11,19,20,21,12,15,14,14,15,9,8,15,12,9,13,12,12,8,9,11,11,17,13,14,""
29,24,18,16,20,17,11,14,18,18,13,14,14,8,14,10,7,11,7,6,7,6,16,14,20,""
30,22,23,13,11,18,10,6,13,18,12,17,15,16,11,11,17,10,10,3,13,14,14,6,13,""
31,21,11,13,12,15,22,8,14,8,11,11,18,13,6,10,10,6,7,6,8,-1,-1,-1,-1,""
