aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,61,66,74,70,47,61,68,53,46,39,39,31,28,13,19,31,32,33,26,22,27,27,49,49,""
02,72,86,79,83,72,60,64,70,52,44,33,41,27,28,22,26,31,27,32,20,40,45,43,54,""
03,67,82,84,69,69,74,74,63,44,55,55,42,28,27,31,23,34,32,29,30,39,54,48,55,""
04,52,84,78,82,69,82,80,66,86,84,58,49,24,32,30,16,24,23,32,35,29,25,34,70,""
05,68,71,73,60,64,61,77,61,47,55,53,20,31,34,37,35,26,31,32,24,26,33,41,52,""
06,71,70,69,68,59,62,71,53,57,51,47,33,35,30,35,30,23,33,34,18,39,44,43,51,""
07,57,72,89,60,71,82,64,60,54,55,43,38,24,26,28,22,34,18,30,28,22,43,44,61,""
08,73,74,75,72,75,72,86,69,72,51,49,41,32,35,28,29,37,32,32,29,24,45,41,42,""
09,61,51,76,72,73,76,60,58,62,56,41,42,19,25,26,24,46,48,38,47,31,44,58,41,""
10,71,71,78,63,71,70,87,53,70,54,40,50,42,29,36,25,38,19,38,41,38,27,35,47,""
11,63,61,74,80,79,93,91,87,82,79,79,70,55,60,58,68,43,36,55,33,33,54,51,45,""
12,62,64,94,93,94,67,80,97,90,89,87,56,34,35,52,50,46,43,39,35,24,54,33,63,""
13,57,81,94,76,76,72,76,70,61,63,63,44,44,27,35,33,30,33,51,34,53,47,54,45,""
14,57,66,72,60,57,79,63,76,62,39,54,42,24,19,35,-1,18,26,42,27,43,40,43,48,""
15,56,58,56,53,61,70,71,66,79,51,69,52,40,40,35,28,42,36,23,22,27,42,39,54,""
16,61,81,65,58,65,72,71,59,43,57,45,35,32,24,23,31,35,37,21,23,34,33,44,43,""
17,45,45,51,49,51,69,71,55,30,49,46,35,37,27,29,31,24,26,33,18,24,25,30,38,""
18,47,47,44,51,49,61,59,78,70,57,37,41,28,45,47,30,24,35,31,31,31,31,42,44,""
19,62,54,47,54,63,71,73,67,50,53,39,36,8,11,38,16,31,20,25,30,20,32,38,46,""
20,51,64,45,61,65,78,89,75,70,61,61,37,28,41,23,27,34,28,36,40,33,40,43,44,""
21,53,74,60,58,74,69,72,73,54,58,43,37,33,25,34,21,23,24,23,18,28,24,37,45,""
22,47,56,62,61,60,67,85,52,43,38,34,16,35,18,31,25,21,20,18,14,28,34,38,41,""
23,49,44,48,35,61,68,65,70,57,45,43,35,30,26,30,24,32,34,30,21,34,37,41,42,""
24,52,65,61,61,50,62,70,73,60,54,61,35,39,40,38,26,27,23,23,29,24,37,55,41,""
25,41,53,52,61,50,65,69,46,57,53,46,31,29,0,0,13,25,37,28,20,25,35,47,49,""
26,62,63,48,44,72,52,77,74,50,60,42,43,36,36,34,25,29,23,34,20,36,35,44,37,""
27,57,58,49,72,53,71,62,59,60,64,36,33,36,22,16,31,25,26,30,24,35,49,45,45,""
28,40,47,56,50,54,64,62,54,64,57,62,37,21,30,34,35,24,22,18,25,17,33,35,42,""
29,49,47,53,42,52,53,63,59,47,34,33,36,29,22,20,25,23,16,20,20,25,41,42,38,""
30,53,56,49,48,50,54,57,49,50,40,34,34,28,21,25,39,29,32,21,19,26,28,17,39,""
31,50,46,50,41,53,50,56,60,30,44,40,41,25,37,42,37,33,25,21,21,24,22,47,-1,""
