aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,56,67,48,60,62,56,59,40,49,36,45,35,25,30,25,32,19,26,31,40,29,44,43,42,""
02,66,54,67,56,62,62,72,61,54,49,43,38,27,26,31,36,35,30,25,31,48,41,36,44,""
03,45,57,46,67,63,67,48,55,47,52,46,40,28,-1,-1,13,26,23,37,24,33,42,42,45,""
04,39,52,55,57,71,61,63,41,49,47,39,27,24,32,17,28,27,27,21,32,38,26,36,54,""
05,53,44,39,63,60,58,97,88,63,65,49,44,34,31,32,35,24,23,25,34,29,30,36,29,""
06,50,50,73,59,49,58,51,49,51,62,50,23,39,26,31,32,-1,-1,16,32,33,33,45,50,""
07,56,49,60,53,56,58,52,45,52,57,44,33,32,28,29,26,24,29,31,2,25,32,33,42,""
08,42,57,57,48,44,60,55,51,53,64,50,42,36,25,32,21,32,36,27,23,3,2,11,13,""
09,22,18,21,16,25,25,15,20,21,15,15,14,5,7,19,21,35,22,20,-1,-1,10,16,18,""
10,20,29,27,36,38,39,33,26,20,37,26,22,30,20,21,24,18,16,12,11,14,15,34,47,""
11,39,58,48,45,45,55,56,81,73,45,55,40,35,41,19,28,29,28,29,28,30,27,47,50,""
12,59,65,71,84,98,90,135,132,88,99,88,96,75,47,37,57,40,31,29,23,19,51,-1,0,""
13,49,70,63,77,81,88,91,73,81,71,68,48,55,35,38,41,37,33,35,31,41,38,34,41,""
14,57,49,49,58,43,54,42,55,52,51,48,39,27,30,31,35,24,26,28,30,38,32,35,48,""
15,50,59,42,38,51,52,54,60,60,56,40,27,24,16,20,21,13,6,6,9,6,3,11,25,""
16,17,-1,-1,14,16,18,41,34,28,35,25,16,19,21,11,21,11,8,4,2,10,6,34,32,""
17,36,14,9,12,16,17,18,19,19,9,21,19,15,7,14,10,8,36,29,35,52,15,5,15,""
18,12,18,15,15,14,11,13,18,9,22,11,12,8,7,1,6,10,11,2,6,2,2,6,7,""
19,16,11,10,16,-1,-1,8,11,20,17,12,24,15,19,12,4,5,2,4,1,3,4,7,9,""
20,17,11,15,15,10,16,7,12,13,4,15,8,11,8,23,46,24,35,33,34,22,7,8,10,""
21,11,8,6,9,7,17,9,7,9,10,5,6,6,9,9,7,2,-1,1,3,23,25,31,18,""
22,15,9,4,6,13,6,7,-1,-1,3,42,31,25,6,3,5,2,6,1,-1,1,2,1,4,""
23,2,3,4,3,3,2,3,12,4,6,5,1,5,2,2,4,4,2,-1,1,2,2,8,2,""
24,11,5,4,3,2,4,2,4,5,4,1,4,1,2,2,4,1,3,7,8,21,28,39,39,""
25,25,18,23,14,14,13,8,13,13,9,-1,-1,12,13,10,13,6,7,5,2,3,4,5,8,""
26,8,9,8,7,12,10,19,10,11,6,5,9,15,7,7,5,4,2,2,3,-1,4,11,8,""
27,13,19,15,40,35,23,36,54,50,49,40,39,37,22,29,37,18,31,22,26,31,32,33,32,""
28,40,34,41,52,40,32,46,56,53,59,45,36,38,-1,-1,30,26,30,32,24,29,31,33,44,""
29,35,30,45,54,50,53,54,42,51,36,50,31,36,26,21,35,18,19,23,18,26,24,41,41,""
30,32,31,48,31,31,43,36,38,52,50,40,40,28,29,32,34,26,9,11,14,22,29,35,34,""
31,36,28,35,27,32,21,33,42,39,41,46,40,30,26,23,60,-1,-1,4,10,20,28,39,8,""
