Aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
1,72,57,45,56,54,31,25,25,29,26,27,20,8,17,14,16,17,10,14,24,21,17,21,19,""
2,34,51,53,56,40,29,22,13,12,20,13,6,4,14,5,6,8,11,17,20,19,21,42,48,""
3,61,67,62,59,49,24,21,18,13,20,15,15,16,10,13,13,9,8,11,13,12,24,45,41,""
4,50,54,53,33,47,29,13,16,21,18,15,13,11,7,8,10,8,16,11,9,19,16,26,48,""
5,60,62,54,65,57,29,18,16,17,16,10,16,11,6,12,10,9,8,12,13,11,14,39,43,""
6,41,55,57,48,49,25,26,18,23,19,17,18,12,8,14,20,14,14,18,16,21,25,38,55,""
7,58,48,65,44,55,23,15,12,17,19,14,23,8,9,14,18,13,8,14,16,18,18,24,33,""
8,41,37,58,55,47,34,18,20,17,13,24,28,17,20,22,9,19,15,18,16,14,22,35,54,""
9,76,75,77,82,69,26,33,27,25,32,24,31,30,21,12,16,21,21,26,11,14,27,33,60,""
10,57,57,52,61,54,39,25,33,28,36,15,24,15,27,22,20,25,18,17,26,28,33,42,45,""
11,37,57,59,72,31,30,24,13,34,40,20,21,25,29,27,32,19,26,16,19,26,30,37,54,""
12,61,89,104,115,106,60,40,""
13,34,33,34,24,20,27,19,17,16,9,25,31,14,22,27,""
14,32,37,42,34,28,17,18,12,15,20,10,17,14,9,11,10,11,21,8,30,34,28,37,45,""
15,42,42,43,32,34,33,15,22,21,27,15,17,16,16,14,12,26,21,21,15,23,21,31,46,""
16,64,53,49,54,55,24,18,30,15,23,18,18,15,12,5,14,11,15,22,15,16,28,38,36,""
17,39,39,35,50,44,31,24,20,15,22,17,21,12,14,13,18,18,18,13,22,25,26,34,34,""
18,20,38,42,25,15,17,11,18,10,14,10,12,14,8,4,5,15,16,12,13,11,19,21,16,""
19,16,11,13,19,16,16,15,15,19,12,7,11,5,3,5,7,11,6,8,13,10,16,17,22,""
20,8,16,21,20,17,17,11,18,8,12,11,9,7,17,12,17,10,8,5,13,10,11,12,18,""
21,18,17,12,23,15,11,11,14,10,12,14,7,9,11,9,10,12,12,12,6,7,11,15,29,""
22,69,81,59,67,39,36,27,27,33,34,26,24,19,18,24,17,15,16,13,15,20,16,16,24,""
23,42,34,35,43,30,22,19,28,24,26,15,16,25,10,17,12,19,19,9,13,20,21,22,43,""
24,30,36,37,33,29,17,24,21,15,10,15,16,12,11,8,8,11,13,6,20,16,24,24,54,""
25,46,39,26,38,32,29,13,16,17,13,14,10,5,4,13,15,6,6,12,5,11,6,17,25,""
26,22,32,28,29,25,30,21,25,33,32,29,15,19,23,17,15,27,16,15,13,26,30,42,41,""
27,63,63,36,67,29,23,13,24,16,17,30,22,17,26,23,12,21,14,24,22,20,20,29,42,""
28,28,35,32,28,33,33,17,13,16,18,18,18,18,12,9,14,10,16,14,19,31,20,27,45,""
29,43,33,38,42,38,36,17,19,24,21,17,18,7,12,12,12,14,20,13,21,14,25,22,38,""
30,43,51,33,39,36,22,22,17,20,18,22,17,14,20,10,12,17,10,7,27,25,21,24,38,""
31,58,43,74,75,45,53,22,27,18,14,20,27,16,13,17,19,27,15,18,32,30,44,29,58,""
