may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,10,9,19,24,23,22,24,20,20,15,26,21,16,18,14,15,8,8,9,13,9,16,11,10,""
02,10,15,25,24,31,22,33,33,21,33,28,30,22,21,32,21,16,10,10,8,12,18,15,10,""
03,12,12,23,24,28,28,19,13,23,27,24,23,15,25,19,22,21,25,12,19,12,18,10,13,""
04,17,20,23,33,46,31,18,27,28,35,45,31,28,13,24,20,15,9,7,20,21,28,23,21,""
05,15,18,39,31,42,45,42,37,36,37,41,31,33,38,38,39,25,24,16,24,23,19,21,21,""
06,27,30,38,59,49,51,44,44,34,42,55,43,31,27,26,20,18,15,17,18,18,23,17,23,""
07,21,23,40,46,58,44,46,35,33,46,41,39,37,30,32,20,25,27,17,21,22,21,15,20,""
08,16,15,25,35,36,34,37,43,45,38,48,44,26,33,27,23,15,17,15,25,18,33,14,17,""
09,13,23,20,24,33,50,47,46,42,39,47,38,33,45,36,31,18,27,26,33,15,31,30,24,""
10,18,20,22,28,34,25,42,45,38,38,38,35,33,34,39,25,25,20,18,19,21,28,9,26,""
11,16,21,13,21,33,26,36,20,17,19,14,13,20,34,32,18,21,18,21,13,15,10,24,18,""
12,19,15,22,27,25,32,36,30,29,35,38,35,33,22,50,32,19,20,11,21,12,21,29,15,""
13,16,14,28,22,35,38,24,33,39,31,43,37,-1,47,32,22,24,18,14,24,18,29,19,33,""
14,23,29,31,37,33,41,37,33,29,32,27,31,40,22,29,16,15,17,19,22,18,27,20,20,""
15,12,20,23,33,25,30,25,34,25,32,30,42,31,26,21,12,21,11,11,7,6,13,22,17,""
16,11,13,15,13,24,19,17,18,12,20,22,16,10,18,18,13,7,13,12,8,10,11,14,14,""
17,13,11,16,27,21,20,22,16,15,7,15,9,16,21,11,-1,27,45,17,6,10,9,10,6,""
18,10,15,8,24,24,21,18,11,13,12,23,18,17,22,14,18,5,7,8,10,8,15,15,14,""
19,16,11,19,24,20,23,25,18,13,21,24,13,28,24,26,9,11,14,11,10,8,9,15,14,""
20,13,25,17,23,18,18,18,19,22,19,32,24,23,18,26,20,5,19,52,15,17,7,11,12,""
21,4,12,15,28,21,25,23,14,11,26,23,14,22,21,22,16,21,15,14,21,8,23,19,18,""
22,14,18,16,18,24,20,33,19,17,20,24,34,21,28,27,27,26,19,18,16,21,29,28,29,""
23,34,36,27,35,23,18,22,33,33,27,32,38,-1,-1,-1,47,50,19,26,6,14,21,24,15,""
24,11,23,28,24,31,26,30,25,21,18,25,20,29,32,-1,-1,33,28,20,8,23,26,16,18,""
25,21,19,25,36,33,25,32,25,25,31,49,51,40,39,24,26,-1,14,19,15,11,12,14,13,""
26,15,26,26,18,28,33,28,32,20,27,31,21,16,24,43,47,57,44,14,13,19,17,11,19,""
27,17,18,17,33,32,30,18,25,22,29,32,22,23,23,29,-1,30,20,25,18,14,18,20,19,""
28,11,11,19,34,28,24,19,23,21,23,34,27,28,29,37,44,48,-1,16,19,20,17,23,16,""
29,14,17,17,30,28,32,22,26,31,27,28,35,15,29,28,23,24,15,20,19,14,2,7,7,""
30,7,6,15,30,35,33,31,31,19,24,22,15,15,18,21,23,11,11,8,4,8,8,6,4,""
31,6,2,5,5,9,10,8,8,1,13,11,22,36,36,44,45,59,29,26,22,13,38,21,-1,""
