may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,32,29,24,20,24,27,26,34,29,42,32,20,25,25,22,13,12,5,12,9,19,15,28,26,""
02,27,29,28,21,25,27,33,33,37,28,25,29,32,25,14,8,10,6,7,10,22,13,20,29,""
03,39,23,26,33,22,34,34,47,44,35,34,27,19,24,20,13,11,15,14,10,14,27,25,22,""
04,30,25,23,22,25,36,32,27,29,42,34,30,33,27,12,12,10,7,14,15,16,15,29,28,""
05,30,29,28,23,32,44,43,46,39,25,35,32,28,25,28,13,10,10,8,15,13,17,25,40,""
06,31,34,21,27,30,42,41,42,47,45,38,27,25,22,15,20,21,11,5,14,12,33,33,26,""
07,32,32,27,35,32,47,38,55,54,33,35,35,25,26,17,10,18,8,18,11,16,16,26,29,""
08,37,33,22,36,29,40,52,52,45,48,28,31,30,25,22,18,10,10,18,16,22,23,32,31,""
09,29,23,27,31,26,39,44,36,37,42,41,23,21,24,20,19,6,11,9,17,20,25,24,27,""
10,31,35,20,23,36,43,42,39,38,39,34,26,24,23,13,16,15,11,14,17,22,20,29,37,""
11,32,25,33,29,36,49,41,45,31,40,30,27,25,24,15,16,10,10,6,9,15,24,20,29,""
12,31,22,27,30,31,31,39,44,40,38,28,37,34,25,17,16,14,11,16,16,15,23,23,34,""
13,27,28,20,27,30,30,38,48,42,39,23,27,30,16,19,16,8,19,13,24,13,29,26,25,""
14,25,37,25,26,31,38,34,47,40,36,36,32,23,23,18,11,9,15,12,14,16,25,27,24,""
15,28,29,31,30,34,38,45,49,46,39,28,25,21,23,14,16,16,17,17,21,15,18,23,28,""
16,41,36,29,27,35,36,47,48,35,45,41,32,22,25,17,14,13,15,13,12,18,23,24,29,""
17,27,23,20,26,34,37,38,34,46,43,37,28,23,21,21,17,19,15,8,17,18,21,25,23,""
18,31,30,27,22,35,30,35,43,39,33,31,26,20,25,20,15,14,14,12,14,16,20,35,27,""
19,34,19,21,25,30,20,36,44,30,34,28,29,20,17,14,9,11,12,12,18,18,34,26,36,""
20,30,31,28,22,23,30,36,45,44,41,32,30,30,21,14,19,15,12,6,16,22,23,25,31,""
21,22,31,19,22,28,32,29,49,37,42,31,24,26,28,27,10,10,15,13,21,24,20,25,27,""
22,32,23,24,27,36,28,36,42,34,28,23,26,25,25,17,20,12,11,14,18,21,17,36,25,""
23,34,24,25,15,28,27,36,47,28,38,22,27,20,19,13,13,16,7,13,18,16,25,29,28,""
24,21,31,24,22,31,27,37,46,35,38,29,23,16,17,14,14,19,6,13,15,18,27,23,29,""
25,31,28,30,28,27,41,45,45,43,31,24,23,26,24,19,10,11,14,16,20,13,23,19,28,""
26,27,29,23,29,38,36,37,39,30,31,20,29,21,16,15,14,12,8,13,18,19,30,32,32,""
27,33,29,20,31,35,24,38,41,31,28,27,21,18,26,20,17,13,9,11,6,8,23,29,22,""
28,35,30,26,25,35,27,42,42,49,35,24,31,22,26,15,21,20,11,10,23,19,20,25,37,""
29,37,34,24,30,31,40,43,40,31,22,21,20,23,24,14,16,10,10,13,19,21,25,25,30,""
30,28,30,27,36,24,34,58,51,36,34,23,28,26,20,20,12,12,8,11,9,13,22,30,27,""
31,30,32,21,22,31,46,45,53,55,34,16,27,25,25,20,17,17,15,13,19,-1,-1,-1,-1,""
