may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,60,91,96,97,105,137,140,166,182,183,178,206,204,194,206,241,246,204,177,165,168,148,120,86,""
02,83,72,65,76,117,133,168,175,216,177,192,205,139,172,193,243,208,255,195,154,161,116,86,113,""
03,72,21,27,22,36,60,133,175,194,161,175,179,167,193,185,220,238,222,205,206,194,135,57,69,""
04,60,61,79,47,34,55,158,176,158,153,202,214,211,187,206,221,203,209,211,213,167,144,120,113,""
05,81,48,51,39,34,68,130,167,166,169,192,211,238,257,268,251,266,233,202,200,134,120,99,59,""
06,77,65,62,76,102,106,143,202,174,196,188,227,202,263,244,258,248,265,216,215,162,145,105,82,""
07,57,44,49,104,106,107,164,158,184,167,189,219,174,214,240,240,235,240,218,191,168,130,90,86,""
08,74,62,72,92,93,104,143,149,152,196,198,195,235,245,249,253,258,243,246,195,166,147,121,78,""
09,74,73,100,88,117,144,176,177,190,204,184,188,226,254,256,229,249,229,240,211,169,151,123,81,""
10,69,80,100,131,133,134,173,170,189,190,214,212,222,235,209,255,230,237,219,220,164,-1,91,116,""
11,73,92,91,106,131,121,204,193,194,204,219,275,244,277,257,258,266,258,239,196,201,145,107,95,""
12,84,67,95,98,121,130,177,171,197,200,185,202,210,249,232,278,255,-1,-1,95,190,177,143,78,""
13,80,78,100,117,142,149,180,198,205,210,225,226,254,263,250,272,272,262,255,231,224,169,124,80,""
14,85,75,94,109,129,124,185,188,219,202,208,224,227,242,237,248,240,222,195,190,175,157,140,108,""
15,72,73,96,92,90,103,170,164,183,219,222,226,228,229,238,242,235,238,166,141,128,123,91,73,""
16,27,26,19,41,45,73,98,175,188,188,178,179,216,238,261,248,232,228,201,181,157,137,118,69,""
17,66,26,17,32,43,56,168,192,207,200,193,219,218,249,233,234,224,235,201,170,122,124,120,83,""
18,65,44,91,76,100,116,177,173,181,197,174,226,193,187,245,249,197,210,212,195,147,153,127,86,""
19,70,78,103,64,100,131,157,158,169,197,208,220,251,240,227,227,221,208,198,194,153,122,89,75,""
20,85,70,81,82,98,129,164,132,171,198,193,214,198,225,233,210,225,216,178,207,156,72,96,94,""
21,99,77,86,105,100,130,177,179,216,225,206,209,228,219,230,237,234,237,203,190,188,161,130,109,""
22,83,102,118,129,122,138,163,216,179,170,200,229,244,272,299,274,210,226,211,205,206,157,125,109,""
23,97,101,136,151,146,182,129,55,94,236,221,203,252,291,258,230,232,264,249,184,162,153,106,68,""
24,64,95,48,2,110,146,158,194,195,197,204,203,236,255,247,266,238,229,219,194,182,164,153,63,""
25,109,122,125,135,162,165,186,218,226,214,225,261,276,264,262,235,254,245,230,214,205,139,116,97,""
26,105,119,133,145,114,142,190,202,226,201,242,237,273,278,279,251,252,221,224,246,194,167,128,105,""
27,92,91,124,106,105,140,184,165,163,195,225,241,231,259,239,257,231,216,208,193,159,147,118,95,""
28,84,102,108,124,107,153,190,190,226,206,192,195,165,231,244,234,216,213,198,195,162,127,86,74,""
29,64,65,52,44,70,64,126,164,272,157,134,183,248,130,296,256,161,168,173,193,180,126,86,69,""
30,63,57,74,91,100,113,120,152,160,171,195,206,263,288,245,241,233,212,172,134,108,109,81,78,""
31,67,73,83,88,94,82,135,155,148,156,205,217,0,186,187,223,221,209,213,181,146,124,-1,-1,""
