may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,73,82,112,101,106,91,124,114,156,178,167,179,158,202,165,107,72,31,22,29,36,33,41,46,""
02,52,80,88,86,79,98,96,162,148,166,197,154,178,150,150,50,29,23,12,13,11,13,13,32,""
03,43,54,56,49,68,73,104,84,139,102,107,85,132,115,100,60,25,14,15,6,14,19,14,36,""
04,34,42,37,62,61,77,82,127,143,160,177,134,110,123,102,52,27,20,16,14,9,18,14,37,""
05,44,45,64,63,89,75,87,127,138,157,172,172,143,126,112,60,33,19,14,13,8,17,20,33,""
06,48,45,40,40,56,87,86,122,-1,165,165,58,110,85,68,45,19,14,9,2,7,10,12,17,""
07,31,26,31,45,41,68,80,97,113,152,166,144,106,99,108,39,43,13,14,16,15,13,19,27,""
08,41,47,51,59,74,85,82,100,103,153,119,95,88,113,74,61,35,18,16,8,14,14,12,41,""
09,29,50,61,72,65,79,99,92,104,133,107,65,66,62,58,36,24,8,9,8,10,19,16,16,""
10,25,35,40,47,41,51,79,105,105,99,67,69,67,83,62,51,27,15,6,9,12,9,19,27,""
11,29,40,27,47,55,56,57,66,93,90,87,86,86,78,75,35,30,14,9,19,6,12,24,34,""
12,38,40,64,53,77,81,70,91,87,114,120,101,107,109,85,54,23,23,17,21,26,-1,26,39,""
13,36,56,55,61,54,72,49,62,36,77,96,99,103,65,87,55,23,18,10,11,13,15,18,27,""
14,31,53,54,42,62,68,76,63,74,98,51,42,68,81,82,31,24,14,18,18,18,19,8,19,""
15,35,52,43,47,64,65,61,94,68,90,88,87,100,100,93,78,38,26,15,13,12,15,16,30,""
16,19,40,45,51,61,67,81,56,80,92,86,89,85,107,100,69,39,25,15,15,8,12,12,21,""
17,37,37,36,50,61,46,70,49,66,91,64,86,167,120,94,24,18,10,17,13,17,7,16,21,""
18,36,39,48,44,54,64,64,-1,-1,41,47,61,36,36,41,29,14,19,14,12,10,13,15,14,""
19,32,33,46,52,53,55,80,90,57,45,43,105,47,60,48,50,64,38,31,24,20,27,32,47,""
20,66,82,68,85,93,113,109,116,84,54,54,40,44,52,56,44,33,68,-1,20,23,21,32,44,""
21,55,67,88,75,87,111,78,96,127,138,126,98,128,129,146,106,89,51,27,19,23,19,37,32,""
22,35,60,67,75,73,85,76,86,74,110,113,100,136,122,135,91,61,45,28,22,23,16,18,39,""
23,45,42,48,47,64,86,74,73,84,97,102,74,102,116,136,-1,68,58,74,30,18,24,31,46,""
24,57,60,55,61,84,120,102,120,105,112,117,88,-1,-1,-1,94,-1,-1,-1,17,23,17,22,40,""
25,60,69,54,67,85,111,106,121,160,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,26,32,30,43,83,""
26,56,72,60,91,99,92,122,116,-1,-1,-1,-1,-1,-1,-1,-1,85,99,48,13,27,35,68,48,""
27,78,169,134,115,108,122,102,141,40,113,64,75,104,-1,143,78,36,28,146,-1,-1,-1,65,-1,""
28,-1,92,149,70,73,65,69,89,145,-1,161,50,75,-1,-1,51,80,42,11,15,22,19,22,35,""
29,43,66,82,104,117,88,114,119,106,119,124,132,116,115,153,92,61,39,41,7,14,16,21,56,""
30,102,71,80,53,62,104,-1,-1,76,154,-1,-1,-1,75,139,98,108,66,26,15,23,47,23,55,""
31,62,67,78,93,96,120,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,42,21,18,90,78,108,""
