may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,57,27,45,72,107,103,146,158,127,128,125,106,135,199,250,234,218,194,180,127,108,82,74,64,""
02,58,52,80,79,112,115,146,161,165,173,156,170,181,242,208,225,236,205,161,108,39,72,37,59,""
03,49,56,57,76,99,113,112,116,134,149,133,164,158,167,204,255,232,210,196,165,129,131,90,76,""
04,35,53,40,74,112,115,140,148,144,115,128,152,186,232,253,222,231,193,138,103,82,69,69,74,""
05,59,59,65,86,91,118,164,167,176,162,162,191,201,231,244,273,214,180,178,127,112,96,101,82,""
06,85,70,60,70,97,115,134,172,175,170,139,183,206,232,260,256,280,234,184,142,90,62,44,54,""
07,52,38,23,42,60,103,119,171,165,165,147,184,195,237,258,269,243,254,178,153,107,97,84,80,""
08,67,65,69,88,84,121,117,131,128,146,176,197,222,257,293,264,253,230,170,153,98,69,76,64,""
09,52,56,71,73,99,120,158,161,161,159,149,178,180,208,227,232,254,217,153,95,86,47,46,58,""
10,49,71,62,110,104,122,160,135,139,169,155,158,173,189,240,256,259,213,192,134,107,65,64,71,""
11,42,16,63,91,95,123,132,170,191,178,193,215,196,245,243,262,258,233,168,118,110,74,69,64,""
12,47,58,50,58,87,118,149,179,186,168,150,188,182,235,258,226,221,205,162,140,91,106,97,83,""
13,61,57,66,82,99,114,122,143,131,168,165,177,194,221,228,243,235,178,175,131,133,80,86,69,""
14,86,70,76,98,110,113,149,179,168,201,167,184,202,234,243,213,224,193,139,108,82,58,79,76,""
15,61,63,79,92,86,121,157,172,196,182,177,187,201,196,241,244,213,197,143,131,83,84,69,74,""
16,60,59,55,60,104,128,133,159,166,161,160,199,197,228,216,245,251,179,177,130,92,73,66,64,""
17,62,72,72,84,112,120,172,198,168,197,167,210,266,167,212,277,250,190,164,115,99,83,83,87,""
18,81,80,96,62,62,105,132,156,169,169,156,176,187,208,222,188,198,199,162,144,96,88,81,115,""
19,110,78,70,93,81,120,133,169,168,189,133,165,167,189,223,227,221,180,118,102,55,69,83,64,""
20,62,50,69,87,94,116,147,153,165,160,182,192,189,207,209,249,223,180,140,105,94,94,77,90,""
21,56,70,77,79,86,107,131,153,113,159,131,157,178,174,150,192,186,157,116,109,86,60,52,65,""
22,65,53,94,59,88,90,116,116,151,148,147,157,194,200,243,249,202,198,161,107,105,76,88,101,""
23,75,66,73,89,114,118,167,164,154,180,166,176,189,214,224,261,226,188,162,86,68,92,92,89,""
24,55,67,55,76,102,132,152,156,175,179,159,180,177,199,173,205,173,195,161,105,84,68,64,81,""
25,93,51,68,105,125,144,168,177,181,176,187,208,196,213,202,213,193,140,118,58,63,74,101,95,""
26,79,66,86,124,95,135,162,173,224,225,182,213,218,238,248,211,214,172,127,104,87,110,89,93,""
27,99,77,84,96,108,126,138,155,170,183,179,204,197,197,222,202,201,208,169,131,117,91,100,107,""
28,101,74,87,77,116,129,169,197,182,173,153,195,179,202,224,238,224,168,166,164,85,78,76,95,""
29,88,82,69,48,89,125,128,156,162,192,183,208,180,164,201,203,195,176,157,116,87,81,80,81,""
30,80,53,65,59,79,111,113,128,123,153,131,164,193,216,229,186,245,175,147,99,87,82,79,82,""
31,75,115,60,114,97,115,144,175,161,150,169,200,232,225,188,227,252,201,168,114,112,83,107,-1,""
