jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,25,19,23,18,24,27,59,54,31,34,31,22,28,26,23,18,24,30,21,27,30,25,20,22,""
02,21,19,19,18,22,24,32,28,27,30,29,21,18,18,18,19,21,24,30,39,28,32,25,18,""
03,20,19,19,19,21,23,27,34,22,28,42,30,36,33,27,24,32,29,35,20,31,29,28,19,""
04,19,19,18,19,24,20,31,30,25,26,26,34,22,22,22,22,27,24,20,19,25,24,18,20,""
05,19,18,18,18,22,22,32,25,23,26,29,30,29,28,24,18,20,22,20,24,21,20,20,18,""
06,19,18,20,18,21,28,26,32,31,33,36,40,29,28,32,29,32,24,21,25,24,23,24,21,""
07,21,19,18,18,19,21,25,25,24,26,24,23,26,31,19,18,18,20,19,22,20,22,22,21,""
08,18,19,18,19,19,18,35,21,18,18,24,22,21,22,21,20,23,19,18,18,18,18,19,18,""
09,19,19,19,18,18,22,19,21,23,19,18,18,18,19,21,19,19,20,20,19,19,18,19,19,""
10,18,18,18,18,6,-1,0,2,0,2,0,2,0,1,4,1,1,6,0,4,8,3,7,1,""
11,7,0,0,3,11,4,1,11,5,8,4,7,3,4,6,4,5,3,4,1,2,5,3,0,""
12,6,1,0,1,4,9,3,1,26,1,3,5,6,9,4,4,7,6,2,3,5,1,5,3,""
13,1,0,0,1,2,5,5,5,0,0,2,2,0,3,1,1,1,0,1,2,1,1,1,1,""
14,0,0,0,0,0,1,0,1,1,1,0,2,3,2,9,3,6,9,4,3,6,5,3,3,""
15,0,0,0,2,5,4,32,5,2,0,2,0,0,0,3,0,2,1,0,0,2,1,2,0,""
16,1,1,0,0,2,0,0,3,3,1,4,1,0,1,1,1,6,0,0,2,0,0,0,0,""
17,2,0,0,0,2,0,1,6,2,0,1,1,1,7,2,1,3,2,1,2,2,2,2,1,""
18,0,0,0,0,1,2,2,3,1,2,0,3,0,4,2,1,3,3,5,4,0,2,3,0,""
19,0,0,0,0,0,7,3,2,6,1,2,0,2,4,2,2,1,0,2,2,3,3,3,2,""
20,1,2,0,0,7,4,12,1,2,3,3,0,1,0,2,1,2,1,6,4,0,1,3,1,""
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
22,1,1,0,1,1,4,10,5,3,2,3,4,3,4,0,2,5,3,0,3,1,0,3,0,""
23,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,""
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,66,""
25,0,0,0,0,0,0,1,30,19,14,28,19,19,21,17,11,2,1,1,2,11,77,48,32,""
26,18,2,3,12,24,32,82,72,50,64,105,112,117,117,69,67,66,82,83,61,61,80,108,50,""
27,34,14,3,19,54,58,76,181,105,109,204,155,195,89,126,92,216,148,188,136,121,133,76,67,""
28,39,14,7,3,33,97,83,168,138,139,147,202,186,128,143,90,143,133,134,96,94,90,73,28,""
29,20,7,6,12,31,92,97,127,121,127,175,131,186,237,138,70,88,139,115,105,90,111,68,31,""
30,37,2,11,3,56,75,68,97,35,75,95,70,129,116,60,57,94,91,90,42,36,55,91,9,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]cfghz'zjalgbl{Iz,"g{`zl'ja"
