jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,20,29,23,44,33,33,42,52,47,55,44,30,44,45,36,39,30,38,34,22,23,25,12,""
02,13,15,20,22,23,34,40,33,52,53,55,52,50,43,54,31,33,40,41,28,38,29,30,14,""
03,27,25,13,29,21,28,41,46,42,59,59,56,45,39,36,40,39,36,50,19,24,36,51,17,""
04,15,18,15,31,24,35,38,43,40,53,53,50,47,29,32,20,-1,-1,9,34,43,50,29,19,""
05,15,15,18,27,21,37,43,31,49,56,50,50,52,57,43,37,34,42,40,35,88,64,36,27,""
06,18,17,30,24,37,33,38,41,39,47,32,46,44,41,48,35,47,40,29,43,44,36,41,19,""
07,19,19,15,22,34,27,51,45,31,56,75,-1,-1,-1,28,45,50,42,40,-1,-1,-1,-1,-1,""
08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58,63,74,81,-1,49,-1,-1,-1,-1,-1,-1,-1,""
09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,57,57,52,48,54,49,50,43,51,48,25,16,""
10,24,18,19,35,33,27,50,55,62,83,70,0,-1,125,59,48,52,48,48,51,47,44,32,15,""
11,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,49,81,54,52,46,44,57,69,38,29,""
13,16,14,19,24,43,50,53,56,68,75,77,66,59,69,68,56,53,51,44,42,66,39,38,21,""
14,21,6,26,42,44,66,68,70,74,84,69,83,63,64,46,60,62,36,37,43,58,56,36,15,""
15,7,20,19,31,37,51,45,52,71,75,61,42,62,55,51,57,36,46,41,64,57,40,30,29,""
16,11,1,5,20,42,50,57,69,70,70,67,79,71,44,43,47,58,47,40,45,57,43,23,21,""
17,13,23,27,38,30,50,49,51,79,66,80,52,53,60,64,47,72,62,74,36,49,33,31,22,""
18,25,17,24,33,38,42,51,59,67,69,73,54,50,42,55,60,0,31,43,39,37,52,33,14,""
19,21,12,20,27,30,58,56,59,69,56,70,48,52,41,52,50,37,46,33,33,37,35,42,19,""
20,17,18,27,39,45,47,53,65,71,72,71,62,59,43,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,59,47,62,48,25,36,40,60,50,33,35,25,""
22,83,18,38,0,49,113,46,56,50,67,72,89,78,61,75,49,35,38,20,23,30,37,30,20,""
23,94,22,40,25,38,26,41,71,50,55,41,33,49,45,49,33,34,31,21,21,35,73,33,58,""
24,95,12,27,27,34,45,38,49,47,52,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,48,42,35,33,33,25,28,29,32,24,""
26,11,17,22,30,31,44,47,56,55,56,-1,25,40,60,56,51,51,54,39,39,26,29,30,20,""
27,18,13,23,40,42,61,43,76,49,52,61,56,45,45,44,36,32,36,25,22,32,29,30,17,""
28,15,11,26,27,41,46,52,47,56,54,56,58,54,36,61,97,53,27,36,45,49,39,34,17,""
29,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,54,29,44,34,24,27,33,26,28,34,14,""
30,10,13,19,40,26,36,45,36,59,54,54,42,38,33,37,64,48,49,29,29,35,45,40,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
