jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,64,46,74,86,75,87,68,84,30,44,55,55,61,32,47,49,59,37,41,49,46,46,71,52,""
02,62,65,69,62,80,95,75,85,53,41,20,35,27,24,17,53,49,51,29,20,11,51,49,63,""
03,49,60,53,74,88,76,88,81,90,71,49,43,36,51,53,46,34,25,40,34,30,34,47,39,""
04,55,46,57,63,69,88,69,55,81,67,54,66,50,42,50,64,33,19,16,15,13,12,14,36,""
05,47,60,73,71,89,73,86,71,73,80,70,61,47,55,61,72,60,34,18,14,18,14,8,9,""
06,5,52,74,84,104,80,112,95,84,78,72,72,62,59,78,68,43,42,32,46,35,46,52,57,""
07,57,61,80,99,90,126,89,85,38,71,84,61,43,57,88,68,51,44,32,34,39,45,49,68,""
08,49,67,98,99,108,104,106,97,90,82,75,48,48,70,91,60,55,51,35,35,41,39,47,59,""
09,43,54,55,101,103,97,114,69,88,47,79,67,47,85,74,67,161,46,32,24,38,50,37,53,""
10,78,54,73,93,85,92,96,137,76,79,77,64,75,80,78,89,48,45,36,32,35,50,39,56,""
11,59,72,82,98,90,107,90,89,85,89,72,69,60,75,108,86,63,42,33,42,40,48,52,55,""
12,73,77,76,89,84,92,110,91,80,87,62,67,48,46,61,61,62,59,47,31,32,46,42,56,""
13,53,71,81,83,96,104,105,91,93,92,79,66,54,73,83,88,49,30,34,30,32,42,48,53,""
14,51,59,82,72,94,93,82,88,87,74,79,54,43,65,105,77,62,59,27,38,40,47,33,55,""
15,68,65,78,97,107,109,100,92,78,98,91,55,65,87,95,85,69,71,92,69,46,59,49,63,""
16,62,80,93,114,94,93,96,104,72,94,90,63,69,88,107,88,76,54,47,51,47,46,58,75,""
17,80,80,101,95,128,104,105,83,25,84,65,72,57,84,110,84,151,84,71,45,73,65,62,72,""
18,84,97,88,118,114,113,131,99,72,80,72,72,76,79,90,65,59,49,41,24,44,47,47,63,""
19,67,62,78,71,86,94,100,64,45,82,69,61,58,65,75,48,53,25,18,7,11,29,45,58,""
20,53,61,79,80,82,84,91,74,71,62,34,42,59,64,81,74,45,37,42,44,40,59,62,66,""
21,77,86,85,89,101,109,98,93,92,72,63,52,73,69,84,83,0,49,48,24,37,52,64,60,""
22,64,80,91,103,88,75,85,61,76,85,68,75,64,71,61,72,33,50,31,23,29,43,36,50,""
23,50,65,76,73,61,92,79,78,61,63,56,54,53,48,61,58,42,42,27,14,21,49,60,78,""
24,71,74,103,111,96,107,125,100,91,79,75,73,80,79,62,71,64,69,33,40,12,27,38,62,""
25,76,73,98,95,130,109,100,78,87,76,75,59,67,71,84,80,71,46,41,33,57,60,62,71,""
26,86,87,75,88,107,104,109,85,91,91,73,47,65,66,73,69,66,74,34,44,43,55,60,58,""
27,81,95,92,98,76,85,69,82,84,80,65,79,74,84,92,68,53,51,33,39,44,52,64,53,""
28,40,41,68,59,50,51,61,79,77,69,56,64,63,71,68,66,54,36,49,31,45,51,56,50,""
29,60,75,81,78,95,75,77,88,87,83,64,63,65,58,66,69,46,40,34,51,54,55,53,74,""
30,73,77,84,88,91,90,81,75,98,77,83,71,73,68,74,52,52,41,28,41,49,57,61,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
