jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,56,74,61,76,96,72,76,100,26,22,53,52,46,11,30,33,24,22,24,32,30,57,50,69,""
02,78,66,79,72,80,105,108,76,43,23,15,14,19,15,11,18,23,13,18,22,36,44,42,55,""
03,57,45,68,75,89,97,79,92,63,60,68,53,56,57,31,25,14,18,19,28,33,60,51,52,""
04,61,64,76,84,83,89,76,73,62,52,58,77,41,33,32,32,26,12,13,29,41,46,65,68,""
05,66,66,76,68,85,81,85,80,77,56,64,63,64,49,52,29,-1,-1,-1,-1,-1,-1,-1,-1,""
06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,14,22,31,39,57,69,81,""
07,65,88,84,100,110,139,146,104,96,64,65,82,77,59,48,35,24,24,25,30,37,56,74,69,""
08,69,93,81,96,135,110,114,128,89,76,90,77,92,84,67,33,22,23,15,26,35,53,65,82,""
09,84,95,81,106,130,131,142,129,71,61,101,78,89,84,78,51,26,20,20,23,77,61,67,104,""
10,71,77,98,119,119,141,102,130,79,64,75,17,1,3,5,0,0,1,1,36,31,59,54,83,""
11,84,95,105,102,118,148,145,127,122,91,88,96,108,76,60,49,29,25,33,32,41,45,78,74,""
12,73,89,113,128,129,153,153,103,108,89,100,91,104,75,59,47,49,13,21,41,56,63,65,80,""
13,91,80,91,97,132,143,130,124,85,74,89,82,111,81,59,75,18,15,17,18,41,51,67,86,""
14,77,76,96,104,147,144,144,126,112,116,97,114,84,94,75,145,49,29,38,37,47,51,1,86,""
15,87,109,96,106,117,128,97,99,88,103,97,106,88,60,61,29,29,28,27,23,36,22,47,69,""
16,83,80,88,113,122,128,112,110,95,99,87,97,84,74,71,51,33,54,39,30,49,61,61,78,""
17,80,84,76,96,125,113,105,114,85,82,94,70,73,81,66,45,29,27,31,47,47,61,79,79,""
18,72,105,85,105,100,0,109,106,69,67,80,63,73,69,33,30,15,20,21,27,50,46,64,77,""
19,78,95,106,124,100,127,113,97,83,77,69,69,70,70,36,39,21,22,30,36,49,57,67,75,""
20,80,89,100,107,129,128,131,83,73,76,77,80,67,77,46,33,35,19,18,13,32,26,30,36,""
21,44,54,56,69,82,123,108,124,85,63,72,49,55,57,47,35,19,24,24,32,48,53,0,78,""
22,88,90,94,100,114,108,104,94,102,84,64,70,85,63,61,25,36,30,31,30,47,62,68,82,""
23,78,97,98,95,102,101,129,93,95,77,66,77,60,71,47,31,20,45,18,26,32,50,71,79,""
24,80,103,91,99,111,95,80,79,85,76,69,59,58,41,29,43,38,16,15,32,36,66,71,0,""
25,82,82,66,82,79,88,87,97,88,60,55,73,74,59,57,25,29,16,28,40,46,58,73,83,""
26,80,81,74,76,97,107,84,78,59,57,50,59,46,42,46,33,34,34,25,32,32,47,75,73,""
27,70,71,85,93,90,96,106,96,77,65,56,60,51,44,39,38,24,22,20,28,50,43,62,71,""
28,71,73,88,91,100,97,74,72,74,70,64,54,75,70,68,29,27,23,26,39,56,47,66,80,""
29,80,94,86,84,91,108,91,67,60,60,58,52,57,51,33,33,24,25,27,20,38,59,62,91,""
30,80,86,98,88,91,93,87,80,54,76,62,65,47,46,54,34,32,23,23,37,44,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
