jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,102,91,98,92,88,104,125,123,127,44,42,80,73,81,49,53,46,51,41,50,46,69,86,102,""
02,111,116,104,109,119,107,144,144,101,101,44,36,35,32,34,22,41,42,44,46,48,71,86,97,""
03,105,100,89,112,115,136,132,127,123,108,98,73,67,58,56,54,33,35,37,38,43,50,77,92,""
04,99,90,98,111,117,124,140,144,104,88,98,81,92,80,68,49,44,32,35,52,65,70,81,96,""
05,101,98,102,97,117,139,132,119,129,111,106,96,78,83,67,64,57,41,48,40,52,64,87,99,""
06,119,99,102,108,123,135,148,146,120,126,110,103,89,85,62,60,40,52,37,42,66,75,81,98,""
07,101,118,111,110,123,123,155,162,128,89,108,112,97,68,64,64,52,45,40,45,62,57,88,101,""
08,98,107,116,98,121,156,167,183,127,114,125,120,79,79,100,66,53,50,45,46,62,70,92,89,""
09,105,117,113,116,134,143,167,149,119,101,75,100,90,95,78,80,53,53,34,34,54,53,80,88,""
10,123,105,114,106,145,145,160,172,152,93,132,100,113,97,79,60,57,53,50,43,48,69,95,93,""
11,110,107,114,129,151,167,170,180,139,157,140,110,111,111,88,59,61,49,47,45,60,60,65,88,""
12,102,106,108,123,146,167,147,173,126,140,120,109,114,115,83,59,49,55,47,49,52,74,99,117,""
13,122,119,124,125,131,140,169,152,161,149,133,103,114,92,97,80,50,58,52,49,63,71,88,99,""
14,129,110,98,143,127,157,159,151,119,112,111,110,103,84,48,31,60,35,60,50,60,91,85,84,""
15,110,117,107,118,142,149,163,149,149,115,116,112,92,80,63,55,58,41,54,54,58,72,82,113,""
16,104,127,124,121,145,174,157,172,150,129,106,107,83,51,48,72,64,59,52,57,53,60,87,101,""
17,129,119,132,125,152,155,176,155,142,113,114,102,92,89,76,62,54,46,57,68,78,89,80,117,""
18,132,124,109,140,134,169,171,155,131,134,102,110,93,86,76,62,59,55,45,52,64,68,54,89,""
19,111,130,133,111,139,157,165,166,132,110,114,110,73,91,81,72,50,48,52,63,79,81,112,106,""
20,117,125,125,149,145,176,157,149,175,141,107,80,100,79,94,73,59,57,47,49,64,83,93,104,""
21,145,123,122,119,133,141,149,153,150,123,92,94,102,76,68,71,64,45,52,52,63,69,100,108,""
22,107,129,122,126,135,170,162,142,152,149,110,93,89,90,104,89,60,43,65,56,75,95,118,108,""
23,121,139,124,132,159,149,169,135,129,119,97,102,94,98,110,87,78,58,179,113,96,87,108,123,""
24,141,150,123,133,132,162,166,144,132,116,111,111,91,89,76,59,56,50,52,56,69,81,98,115,""
25,145,130,129,131,113,146,154,138,163,114,108,106,86,83,71,69,56,69,55,59,62,81,90,97,""
26,124,102,137,130,121,150,154,149,140,119,111,109,89,64,73,57,49,38,-1,-1,-1,-1,60,110,""
27,139,125,142,130,132,142,145,150,127,102,74,93,74,81,66,62,46,46,47,80,91,83,110,92,""
28,129,128,125,133,149,150,130,154,126,121,114,78,96,84,81,76,69,51,60,75,83,99,100,117,""
29,122,145,119,118,120,135,135,133,108,131,103,78,82,97,79,58,54,48,69,74,67,84,101,145,""
30,122,134,124,124,120,134,137,121,108,125,134,124,105,98,82,83,71,52,64,60,79,99,118,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
