jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,14,7,6,2,6,4,4,4,1,2,0,8,12,14,11,14,12,17,14,22,15,28,23,25,""
02,15,13,3,6,-1,-1,4,5,3,2,2,3,5,10,13,17,11,22,19,22,20,20,22,28,""
03,22,16,8,7,5,9,11,4,9,2,6,6,9,15,15,12,24,17,22,18,20,29,31,44,""
04,19,6,9,8,10,8,5,3,3,3,1,2,9,10,12,19,25,20,14,21,32,34,50,31,""
05,28,9,-1,6,6,13,8,7,5,4,3,8,12,14,18,27,17,23,17,18,22,26,49,59,""
06,27,9,13,-1,-1,-1,-1,7,5,0,5,7,11,14,17,14,22,12,22,24,43,51,50,56,""
07,31,12,9,9,6,6,13,3,4,3,7,6,10,16,13,16,30,14,27,37,31,45,44,56,""
08,40,19,5,17,14,9,17,9,4,2,6,4,11,15,10,27,23,19,25,21,40,48,49,66,""
09,29,11,7,10,-1,-1,21,5,-1,-1,6,8,12,20,21,22,24,16,32,32,37,51,54,49,""
10,34,13,8,12,10,13,11,7,1,3,6,7,7,8,26,26,18,36,29,36,38,50,42,59,""
11,26,15,7,7,8,13,12,9,4,10,2,6,12,16,18,23,18,27,22,27,43,48,50,65,""
12,28,28,12,16,11,-1,-1,-1,5,6,11,8,14,19,16,24,20,19,17,29,35,38,43,63,""
13,29,13,15,7,5,11,6,11,4,2,8,10,4,8,11,23,15,17,13,23,41,34,38,55,""
14,29,27,9,19,9,14,10,11,5,5,3,3,13,17,20,19,22,20,24,25,31,42,38,45,""
15,35,12,9,5,14,9,6,5,7,5,7,6,6,10,15,20,18,18,25,20,24,36,41,45,""
16,28,7,5,10,9,14,7,6,11,3,6,17,11,17,15,23,10,18,14,30,23,30,35,29,""
17,27,11,14,9,6,7,5,8,5,3,3,7,9,21,24,16,19,13,18,17,30,36,30,33,""
18,20,14,4,7,10,10,9,4,4,3,4,10,10,20,20,20,21,16,15,25,26,28,30,31,""
19,24,17,10,16,7,11,13,3,2,8,4,14,16,19,23,20,19,14,28,22,24,25,41,26,""
20,27,16,9,4,4,8,7,6,6,3,11,5,7,12,24,27,20,23,19,27,19,29,47,40,""
21,22,20,3,5,9,8,10,7,6,3,8,7,15,16,18,17,21,20,14,24,31,27,35,45,""
22,23,16,4,10,10,8,10,7,6,7,3,7,9,11,18,17,25,17,21,29,30,33,17,-1,""
23,-1,-1,-1,-1,4,6,6,1,7,1,4,6,10,16,19,17,20,24,26,20,-1,-1,-1,32,""
24,-1,-1,7,7,6,9,5,4,2,3,5,6,10,17,17,17,26,18,16,24,24,25,34,25,""
25,23,14,4,8,3,3,7,1,2,2,3,10,10,14,26,19,19,23,21,27,26,29,31,31,""
26,18,14,10,6,6,5,10,12,3,5,5,6,15,18,19,24,24,24,30,27,28,23,31,26,""
27,23,11,7,6,3,6,5,8,3,0,3,12,9,23,29,21,26,17,22,25,30,28,25,21,""
28,18,14,7,2,6,6,6,5,4,3,5,13,9,24,20,10,25,21,21,20,28,19,34,29,""
29,26,23,15,20,7,8,7,16,6,1,10,8,11,18,23,17,23,31,31,23,14,27,21,27,""
30,26,14,8,9,4,3,1,3,3,3,6,4,9,10,18,12,19,23,30,15,26,23,21,27,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
