jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,19,12,32,66,97,72,86,98,61,21,26,58,135,199,80,331,93,131,107,48,37,51,23,6,""
02,2,1,44,70,93,125,238,210,155,108,19,18,25,29,22,35,59,250,194,98,55,55,56,23,""
03,18,14,54,93,103,96,104,112,82,159,50,36,193,170,144,25,23,17,12,27,29,36,57,21,""
04,7,21,53,87,109,104,145,121,73,42,19,156,34,39,34,20,35,128,8,81,39,24,47,16,""
05,9,128,116,78,90,120,110,172,110,34,18,27,13,21,25,38,15,19,29,27,39,41,17,16,""
06,9,16,29,101,141,142,137,104,90,41,27,23,29,32,39,31,22,13,19,23,38,43,24,12,""
07,12,19,22,61,121,155,127,130,88,247,29,19,27,41,42,32,26,21,19,31,28,45,40,17,""
08,25,24,35,83,120,136,158,133,179,125,21,14,38,38,46,38,13,260,28,45,134,300,149,37,""
09,0,0,32,88,97,127,172,140,65,25,15,24,247,616,633,413,22,25,21,24,30,36,52,20,""
10,14,27,43,84,118,135,174,111,56,30,20,33,37,38,36,42,12,14,28,24,30,33,44,11,""
11,9,21,59,96,123,143,155,149,124,37,8,20,50,34,36,29,25,20,23,83,79,54,56,19,""
12,19,21,36,100,119,177,183,122,73,34,13,15,24,45,44,71,74,94,38,24,94,150,42,39,""
13,12,10,34,67,129,151,154,101,68,29,34,48,39,48,63,108,156,52,70,73,88,57,32,12,""
14,21,83,62,80,157,170,139,90,35,127,274,225,69,78,139,126,136,166,327,342,278,290,251,208,""
15,196,201,211,189,225,256,248,215,138,22,13,17,12,23,24,19,12,74,78,182,31,25,50,43,""
16,11,18,40,85,111,134,151,92,57,42,18,29,27,38,36,27,32,35,56,32,42,46,56,46,""
17,42,19,53,83,117,114,169,127,180,125,131,13,18,32,33,36,32,24,75,85,117,58,149,32,""
18,7,16,65,97,99,120,122,108,97,39,20,34,27,58,33,36,28,23,28,33,47,42,55,11,""
19,18,13,54,99,133,95,146,126,75,31,17,21,20,40,38,31,19,31,70,29,42,66,181,185,""
20,55,13,26,79,133,123,153,121,83,78,141,113,173,61,35,347,64,67,139,91,101,219,277,66,""
21,21,26,26,55,130,135,130,150,173,36,84,17,137,118,106,32,30,32,121,128,53,57,69,33,""
22,46,26,60,108,107,128,136,269,346,65,30,27,43,171,36,54,99,55,165,43,45,39,7,1,""
23,1,2,50,103,100,116,99,127,73,79,12,17,19,33,31,30,29,20,35,64,48,80,62,19,""
24,19,21,47,93,121,125,118,165,248,186,62,50,67,47,89,27,31,48,33,36,42,66,56,35,""
25,55,31,69,158,180,138,195,153,147,66,61,115,89,69,48,27,43,6,10,224,115,187,93,50,""
26,43,45,108,155,174,154,185,27,56,9,194,167,22,41,56,124,87,101,106,71,56,97,113,216,""
27,53,11,29,54,109,163,45,6,10,418,242,372,53,47,48,45,25,22,30,40,56,74,93,34,""
28,27,36,28,55,100,104,138,171,119,120,66,184,18,200,32,29,21,21,18,20,45,51,47,31,""
29,30,29,50,110,91,101,93,88,98,59,33,17,119,240,144,189,24,31,165,26,45,46,16,1,""
30,8,14,38,111,98,97,139,120,81,69,36,32,25,30,26,26,21,60,33,47,54,55,64,22,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
