jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,1,4,1,2,4,3,11,14,10,15,15,20,23,28,32,43,35,49,34,22,13,6,5,2,""
02,0,0,0,3,1,0,3,2,6,11,13,20,15,29,42,36,41,36,33,23,32,14,11,3,""
03,0,0,1,0,0,3,1,1,6,10,10,15,27,27,43,47,46,23,18,8,5,6,2,4,""
04,1,2,3,0,0,1,6,3,5,10,8,19,29,43,42,57,45,37,29,22,31,17,11,5,""
05,2,3,1,3,1,2,8,8,11,17,12,15,15,25,46,60,64,63,85,68,54,33,13,2,""
06,1,1,2,4,5,2,4,2,2,10,8,19,28,42,42,51,36,60,27,35,26,18,10,7,""
07,8,7,2,0,3,1,4,5,3,5,13,28,20,27,56,57,33,35,21,24,41,23,9,1,""
08,3,2,1,3,1,0,2,2,3,6,6,10,6,9,32,23,28,41,16,6,22,29,13,3,""
09,0,3,1,1,3,0,1,5,11,8,6,12,36,49,72,83,41,42,82,84,51,34,16,6,""
10,5,2,0,2,2,3,1,6,7,10,12,16,22,45,83,104,89,74,64,58,54,32,9,4,""
11,6,4,1,4,6,5,8,2,10,9,8,13,22,38,52,62,49,47,74,80,31,18,7,7,""
12,5,1,1,1,2,3,5,13,13,16,13,35,47,57,93,60,64,44,56,62,70,49,21,4,""
13,8,7,2,1,3,10,7,2,17,17,14,15,28,59,73,75,79,68,77,66,61,31,15,5,""
14,5,3,6,3,3,6,4,2,17,15,21,31,43,72,80,82,114,100,93,75,56,49,13,15,""
15,5,8,2,7,3,3,9,9,11,15,16,17,28,45,50,79,53,33,31,53,48,15,10,6,""
16,3,3,3,4,6,2,7,4,14,10,4,19,20,42,37,50,54,57,37,63,23,17,19,9,""
17,3,8,1,1,4,5,8,2,14,8,13,17,23,23,27,60,61,52,42,46,45,36,23,8,""
18,3,2,3,3,2,6,10,10,10,14,11,30,28,42,47,48,62,70,60,48,47,22,18,7,""
19,2,5,7,3,6,10,4,12,19,22,12,33,29,33,55,60,76,75,60,47,29,43,25,9,""
20,4,7,8,6,11,8,12,13,20,18,29,16,37,43,64,69,77,84,64,65,45,26,19,10,""
21,5,9,7,4,6,7,8,11,10,28,17,36,31,43,64,61,75,63,54,73,27,23,15,10,""
22,6,11,13,5,10,9,11,10,18,21,30,30,29,50,42,38,51,55,36,10,15,19,9,7,""
23,20,21,4,19,3,6,1,5,2,2,7,8,18,16,33,49,42,12,20,16,14,31,9,2,""
24,6,2,1,0,2,3,6,29,5,4,7,14,23,24,12,35,45,52,42,23,19,10,17,3,""
25,4,1,4,1,3,6,1,6,3,7,11,15,14,13,5,16,30,17,30,16,9,10,7,5,""
26,1,1,0,2,2,3,7,5,5,8,12,10,19,17,23,13,16,10,11,16,21,18,10,7,""
27,4,1,2,1,4,1,6,3,8,15,10,10,26,20,34,48,49,44,21,32,24,21,13,2,""
28,2,3,3,6,5,5,3,2,6,8,14,15,7,17,26,21,28,26,22,20,28,22,15,7,""
29,2,1,2,5,4,2,7,13,12,10,25,4,17,17,20,35,29,27,20,33,21,20,16,12,""
30,3,4,7,6,4,13,4,4,12,8,16,15,15,29,23,57,42,27,35,24,31,20,9,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
