jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,35,33,97,111,96,85,59,6,6,6,159,157,""
05,-1,66,69,109,122,228,194,137,146,135,174,130,123,132,102,69,66,70,30,33,33,26,47,85,""
06,202,59,56,65,100,126,170,189,193,197,139,116,71,122,90,94,141,215,262,42,135,53,41,43,""
07,98,114,370,244,136,138,146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
08,-1,-1,-1,-1,-1,-1,-1,-1,2,64,68,6,45,77,157,186,88,167,53,192,201,58,60,32,""
09,196,47,45,39,75,71,124,116,152,127,77,60,28,43,64,68,66,40,31,20,5,16,20,16,""
10,34,33,49,44,61,77,73,123,103,96,69,51,17,32,99,211,63,38,31,6,14,10,19,26,""
11,28,57,43,55,46,60,113,122,113,97,96,58,33,29,81,84,64,47,23,19,10,57,133,82,""
12,40,37,49,114,81,106,111,151,115,126,88,43,32,49,62,55,62,54,23,14,8,92,88,31,""
13,37,54,42,35,68,93,106,141,131,159,70,28,16,35,53,70,48,14,13,17,116,99,268,50,""
14,29,55,40,52,68,87,92,133,104,88,212,45,6,6,7,68,62,24,23,88,222,67,259,60,""
15,159,57,64,35,59,21,51,79,150,147,25,50,112,133,184,142,51,43,24,12,74,6,6,104,""
16,53,39,22,48,47,60,57,82,70,78,30,29,133,108,58,88,48,177,29,116,156,54,30,40,""
17,62,42,51,113,95,95,101,102,83,150,136,14,81,39,67,65,56,62,37,20,16,41,6,5,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,30,22,82,23,8,155,75,21,42,34,19,303,114,""
21,6,24,59,46,56,76,90,101,74,71,66,50,45,249,263,129,249,103,149,149,252,359,26,20,""
22,25,61,47,49,44,81,86,80,77,107,89,96,86,14,88,78,19,29,85,183,7,6,43,26,""
23,42,27,28,28,33,49,54,71,54,51,42,92,30,142,52,66,31,28,16,14,12,80,82,36,""
24,21,115,106,46,49,50,77,66,62,44,63,76,19,6,6,250,152,208,71,19,24,11,14,22,""
25,37,32,40,46,69,54,59,67,147,129,71,160,201,162,57,57,41,105,61,60,320,90,88,43,""
26,7,6,85,97,116,59,62,51,79,74,109,32,49,205,238,163,134,131,71,205,150,239,168,22,""
27,43,111,120,204,106,60,56,85,74,6,6,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,224,74,62,124,12,230,202,35,18,19,11,22,23,34,""
29,32,36,99,57,43,67,76,51,223,140,91,154,173,320,114,60,135,6,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
