aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,219,204,197,183,164,148,148,129,139,128,97,87,96,16,36,37,34,30,38,43,64,113,155,213,""
02,185,208,205,175,191,135,130,126,132,111,108,123,67,49,31,20,23,29,1,44,63,108,139,182,""
03,194,166,168,154,146,131,112,118,86,87,82,1,0,2,34,23,28,29,27,52,62,99,144,185,""
04,159,181,176,143,150,108,144,137,135,97,102,91,77,48,49,39,24,21,29,55,83,123,134,173,""
05,184,191,177,172,155,108,148,118,113,128,117,103,81,47,48,42,51,0,0,34,62,54,126,181,""
06,160,197,189,152,152,202,161,122,144,113,83,92,70,66,51,43,25,11,4,50,91,122,150,167,""
07,188,183,205,137,151,116,97,126,129,113,100,106,65,52,56,35,21,39,45,34,89,108,139,160,""
08,151,170,153,142,142,102,119,108,85,57,82,77,49,39,17,24,25,35,48,65,77,101,129,153,""
09,156,178,173,138,158,109,106,58,83,59,19,35,64,64,67,46,32,36,49,52,72,95,123,152,""
10,147,186,195,153,140,11,63,122,80,96,82,78,75,52,40,34,28,43,43,60,83,91,125,163,""
11,144,148,132,140,143,112,124,118,93,114,123,82,76,44,45,29,30,31,28,35,63,93,100,134,""
12,136,135,134,116,121,100,108,104,101,95,90,94,71,65,39,33,40,26,43,81,66,91,115,98,""
13,127,104,113,118,102,96,118,82,128,88,75,66,63,50,45,43,32,25,20,73,72,106,113,105,""
14,140,129,139,126,94,97,88,114,112,126,82,84,47,51,37,26,18,26,29,35,66,86,111,112,""
15,133,134,132,78,121,87,74,64,65,86,72,59,39,41,29,15,32,20,25,40,68,62,74,103,""
16,110,104,130,103,85,87,75,99,88,97,59,76,45,33,51,16,11,15,24,32,53,66,70,97,""
17,107,118,116,112,98,101,94,94,96,87,84,57,62,30,19,12,16,10,26,36,44,79,80,118,""
18,100,101,136,111,105,56,65,66,77,89,58,66,46,34,22,16,9,6,24,68,64,85,118,112,""
19,143,139,147,138,119,120,115,57,90,94,83,87,62,67,48,5,35,25,33,36,62,74,110,125,""
20,164,137,133,126,124,129,112,103,94,67,19,70,43,50,36,21,22,28,15,24,45,64,86,102,""
21,87,111,113,111,100,89,96,99,82,59,64,60,41,27,27,19,18,13,18,29,46,79,102,104,""
22,135,136,129,141,94,79,99,82,76,73,74,67,45,39,36,16,31,7,25,37,50,76,95,128,""
23,118,127,150,158,128,95,119,109,94,83,72,74,48,56,23,21,30,26,26,30,45,77,78,87,""
24,120,118,119,108,109,93,80,86,82,78,44,53,49,39,17,21,13,12,23,23,49,45,71,86,""
25,98,97,94,102,83,62,70,91,71,63,57,50,50,28,24,12,13,8,9,27,45,61,73,74,""
26,97,91,80,84,75,84,76,86,84,66,52,59,47,21,19,16,13,8,12,32,49,60,70,110,""
27,111,96,122,91,85,92,80,85,77,57,60,49,44,30,15,11,9,11,17,21,31,50,57,79,""
28,99,118,97,81,88,69,70,65,48,61,50,49,40,28,23,15,9,17,17,35,40,60,79,79,""
29,93,115,25,42,23,12,25,11,16,22,52,50,51,32,31,13,9,19,24,26,53,89,69,88,""
30,114,133,130,119,139,112,106,109,97,67,76,67,41,38,33,18,12,21,18,35,52,70,93,104,""
31,127,153,140,107,127,106,102,93,99,97,77,68,48,48,45,11,21,28,26,38,73,73,74,-1,""
