feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,44,51,44,35,30,46,43,63,44,41,45,31,31,36,33,23,26,27,20,16,36,35,33,29,""
02,23,24,29,18,29,27,28,17,26,50,42,59,33,33,23,47,32,36,28,25,19,28,38,31,""
03,37,29,30,34,41,30,27,30,26,38,34,25,7,46,46,35,36,31,33,48,43,59,54,51,""
04,71,63,51,40,44,57,58,30,31,39,45,42,52,51,64,30,38,25,14,34,41,50,35,50,""
05,62,57,41,32,38,32,37,36,49,42,51,72,35,36,27,37,24,30,29,18,29,22,21,30,""
06,33,30,20,17,17,23,28,25,30,24,35,34,28,21,17,75,43,31,23,28,41,49,56,42,""
07,61,45,39,40,43,40,35,34,29,29,30,36,39,28,28,26,16,17,22,28,33,26,47,46,""
08,42,42,44,16,25,25,13,31,24,31,28,47,34,32,27,25,22,19,22,23,31,28,38,33,""
09,33,30,26,33,25,36,22,18,29,40,67,51,42,45,33,28,33,27,22,26,41,45,38,52,""
10,43,53,33,32,27,30,31,38,16,60,44,43,48,48,40,55,48,27,19,33,33,36,45,52,""
11,47,42,37,30,72,41,33,45,52,43,15,7,21,1,6,5,0,1,0,10,0,0,0,0,""
12,0,1,-1,-1,-1,-1,0,0,35,57,45,28,23,40,54,59,28,31,17,38,44,45,45,47,""
13,42,36,44,31,29,20,32,20,31,47,35,20,27,46,48,19,28,31,24,38,25,44,28,26,""
14,33,34,33,26,25,20,36,57,44,33,45,26,37,47,31,32,27,22,24,19,30,18,40,37,""
15,42,40,34,23,27,33,36,34,45,34,38,38,35,30,30,25,23,27,23,26,36,27,30,28,""
16,31,34,19,23,20,29,29,32,29,41,51,9,1,20,10,12,30,25,17,38,36,45,49,40,""
17,46,44,49,29,32,48,39,30,37,27,33,30,33,32,29,27,28,29,23,37,26,33,43,39,""
18,44,33,27,27,26,29,19,28,28,37,31,36,21,24,14,15,24,22,24,28,32,28,47,32,""
19,38,38,31,28,30,28,27,27,27,30,37,32,40,53,24,18,24,28,31,19,18,21,30,34,""
20,34,29,25,13,24,24,16,25,23,32,26,24,34,63,30,23,19,19,25,32,22,28,36,33,""
21,37,35,36,23,28,21,24,31,30,34,30,29,20,21,21,20,16,16,19,27,38,31,23,26,""
22,34,35,40,28,21,32,30,34,28,29,23,28,38,25,22,21,21,17,19,22,18,12,17,21,""
23,33,17,28,28,23,25,19,20,33,20,25,10,16,48,38,47,23,29,23,43,26,34,41,49,""
24,36,33,34,22,22,20,31,29,22,23,48,47,43,28,24,42,38,21,25,28,36,37,24,36,""
25,33,44,36,46,32,21,35,26,18,28,41,44,26,21,23,18,17,26,19,34,34,28,41,43,""
26,38,53,42,30,39,27,32,44,34,14,24,48,41,30,19,23,20,18,19,25,31,36,35,0,""
27,24,28,28,36,21,18,27,19,39,37,29,18,39,27,38,19,15,23,26,29,28,38,35,47,""
28,40,49,34,29,26,74,35,42,35,47,39,40,41,20,22,31,29,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
