feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,30,31,30,21,33,34,18,34,29,11,4,3,5,2,3,12,10,6,34,44,27,27,22,27,""
02,29,27,31,37,49,65,12,3,4,1,2,0,2,1,2,2,5,7,13,23,10,12,6,9,""
03,21,9,18,14,6,7,7,7,3,3,7,3,2,4,0,2,3,5,36,38,51,23,13,25,""
04,23,11,8,9,23,10,6,1,0,0,0,0,0,0,0,1,3,3,18,16,26,17,25,5,""
05,13,13,12,19,34,-1,66,17,21,18,14,18,7,8,17,15,12,10,12,9,9,16,19,32,""
06,32,33,40,49,32,61,36,14,-1,50,6,6,4,2,10,4,4,5,3,4,0,2,6,46,""
07,24,26,24,46,50,55,21,12,6,-1,6,3,3,0,4,2,6,6,7,8,3,15,26,30,""
08,24,20,34,31,29,37,9,11,6,17,13,2,7,1,2,1,1,0,14,20,17,15,15,15,""
09,11,12,24,47,34,52,8,5,3,5,4,2,1,1,1,3,8,33,33,20,17,11,17,7,""
10,20,11,32,30,32,48,4,5,10,6,6,3,4,5,1,2,5,14,31,14,6,9,7,10,""
11,8,10,35,16,42,42,1,7,3,4,5,6,2,3,7,1,2,17,32,33,20,18,17,29,""
12,10,16,16,27,36,43,35,24,14,13,18,9,14,9,3,7,6,3,14,11,9,17,33,18,""
13,26,28,21,35,59,62,4,9,11,4,1,1,1,1,3,0,5,7,13,16,12,19,18,16,""
14,15,11,13,25,17,34,17,11,4,4,3,1,5,5,9,6,6,9,8,7,9,7,10,17,""
15,15,11,30,36,32,39,11,6,12,8,7,3,3,5,2,4,7,4,6,4,4,8,4,1,""
16,5,11,19,30,36,35,31,5,11,4,8,4,1,4,1,2,5,3,3,14,8,11,12,15,""
17,8,7,8,25,24,29,3,2,3,3,6,1,3,1,0,2,0,1,6,4,9,3,6,8,""
18,12,16,8,1,5,10,11,15,7,2,0,8,2,3,2,0,2,14,14,13,24,9,18,11,""
19,5,14,17,18,23,20,14,26,4,32,8,7,2,6,1,3,2,0,10,8,12,13,13,11,""
20,9,14,26,27,31,24,0,2,6,0,2,1,4,3,2,1,2,9,8,24,15,16,20,24,""
21,20,8,41,36,34,32,27,1,4,6,8,1,5,9,5,3,4,2,5,2,2,6,6,8,""
22,10,25,16,11,12,15,11,17,11,1,5,5,3,0,3,0,2,6,7,11,14,10,14,4,""
23,9,14,37,41,56,60,19,2,2,1,1,1,5,8,2,3,0,7,2,4,6,3,3,4,""
24,6,9,12,29,27,30,5,3,5,3,2,2,3,2,1,4,6,7,16,6,19,7,3,2,""
25,7,6,21,25,16,16,17,10,3,3,2,1,1,2,1,2,0,2,4,8,3,0,0,11,""
26,10,10,23,40,22,41,6,8,1,2,3,14,17,4,10,6,10,3,1,2,2,2,0,2,""
27,2,3,17,8,11,3,2,4,1,2,1,0,2,3,2,2,4,2,3,3,1,3,7,9,""
28,7,11,15,18,17,19,7,2,10,8,1,1,1,3,1,1,1,1,1,1,3,12,9,13,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
