feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,29,27,37,33,31,36,36,34,37,37,39,28,25,25,20,18,13,17,18,18,26,30,30,34,""
02,31,41,35,34,29,33,24,35,34,36,23,41,26,24,19,15,22,17,19,20,18,24,41,29,""
03,40,45,41,46,31,41,33,40,42,40,31,40,16,25,22,19,10,14,11,30,30,22,24,35,""
04,34,33,48,31,33,33,37,43,50,35,30,38,23,25,30,16,12,14,17,24,19,45,36,40,""
05,54,43,37,42,34,40,34,36,48,30,43,44,14,24,27,19,23,20,17,30,24,32,29,30,""
06,46,31,31,29,33,24,40,40,44,41,44,35,36,29,28,22,12,15,19,30,31,35,28,54,""
07,49,33,42,54,32,45,44,49,43,33,44,40,28,33,25,20,13,18,16,24,34,22,46,28,""
08,33,37,41,25,32,39,36,37,30,30,24,26,17,25,22,16,19,24,25,20,39,29,33,30,""
09,40,30,34,34,32,50,43,26,36,44,34,29,28,22,25,11,15,7,12,16,16,22,21,23,""
10,17,23,13,15,13,13,27,21,25,19,18,18,29,15,12,16,9,4,6,12,14,18,16,16,""
11,17,12,12,18,23,17,19,17,22,15,7,3,1,3,3,1,2,1,1,1,5,1,4,1,""
12,0,2,1,0,2,2,0,0,13,24,32,40,29,29,29,21,12,14,12,13,10,22,25,26,""
13,26,26,41,27,39,34,36,33,25,53,39,41,22,23,23,20,13,15,14,19,20,24,21,15,""
14,26,27,33,37,32,37,38,30,34,38,27,35,36,35,28,16,13,23,20,33,28,22,27,34,""
15,34,42,40,35,34,37,37,43,34,50,49,51,35,35,22,28,16,12,16,12,17,18,28,25,""
16,21,33,40,46,36,35,28,42,30,36,39,39,42,21,21,17,18,12,18,12,16,15,16,31,""
17,36,30,45,39,40,38,34,38,37,36,34,43,30,35,19,19,20,8,9,16,16,23,28,42,""
18,39,32,37,39,25,34,38,33,50,58,51,55,43,23,28,16,25,18,23,29,22,29,39,36,""
19,38,42,36,36,27,32,42,32,48,36,46,39,41,29,21,19,17,12,25,26,17,23,32,31,""
20,40,31,38,34,35,28,27,26,32,34,38,30,35,24,18,17,29,15,13,16,10,11,15,19,""
21,30,34,26,30,31,19,37,39,20,31,39,46,28,25,12,25,16,27,19,20,31,28,28,24,""
22,39,45,34,26,36,42,27,38,38,35,41,41,41,27,34,18,9,17,19,15,19,33,25,25,""
23,29,28,34,41,35,37,30,30,33,28,35,34,30,28,24,15,11,14,17,26,16,39,21,26,""
24,32,36,23,28,32,32,32,20,34,21,36,37,29,35,23,16,16,19,13,27,23,25,17,21,""
25,31,27,36,33,28,26,37,37,20,25,32,36,41,18,23,12,8,11,15,18,16,22,23,24,""
26,38,33,28,34,25,18,21,24,18,43,40,32,43,57,37,27,24,25,23,16,32,43,23,33,""
27,41,38,39,44,31,33,27,50,42,39,42,50,51,33,32,27,16,30,16,24,12,24,26,29,""
28,31,40,32,27,31,34,38,46,20,35,37,109,35,24,14,17,20,18,20,19,31,30,38,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
