feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,24,22,12,21,18,21,20,27,37,21,23,22,49,23,14,15,6,11,9,8,13,16,27,29,""
02,39,36,33,35,30,33,27,32,37,38,25,28,7,28,16,19,4,9,11,22,21,26,15,26,""
03,23,36,24,31,27,39,28,39,30,24,43,49,35,25,17,19,10,10,20,15,27,22,19,26,""
04,27,24,15,28,26,35,29,19,32,48,36,32,32,36,18,17,17,16,15,20,16,18,27,29,""
05,29,36,28,32,31,30,33,41,30,34,109,57,27,29,22,14,13,10,10,17,15,26,26,22,""
06,26,34,31,35,26,36,31,25,39,37,30,47,26,22,15,19,22,17,14,12,22,29,25,21,""
07,23,30,44,41,34,51,49,38,35,50,45,34,30,18,16,24,12,18,18,13,25,15,24,30,""
08,23,33,18,30,35,34,39,39,45,35,33,38,49,33,17,13,15,12,19,20,26,34,28,30,""
09,27,20,34,35,34,35,37,43,47,40,35,46,27,32,21,19,18,20,10,19,18,27,29,20,""
10,30,28,33,44,31,41,22,39,27,44,34,55,38,28,34,22,14,24,20,13,27,24,25,23,""
11,27,26,28,33,37,26,41,42,49,32,31,44,44,32,24,12,14,12,17,17,26,21,21,22,""
12,27,23,30,31,36,33,24,45,25,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6,3,4,6,""
13,3,4,2,4,2,4,5,5,3,17,28,36,28,22,23,15,10,9,11,12,12,23,9,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,13,21,16,""
15,23,29,36,34,28,28,27,37,25,34,33,24,19,31,14,17,10,12,15,11,11,10,17,22,""
16,24,19,28,25,18,26,22,19,26,25,27,12,22,19,8,8,8,9,7,13,17,16,15,23,""
17,17,32,27,36,34,38,36,39,30,45,32,22,29,23,27,20,27,13,26,28,28,28,32,30,""
18,39,27,38,37,45,38,45,50,29,43,40,51,39,35,21,22,14,14,16,15,26,37,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,30,26,31,31,26,""
20,34,35,42,35,24,48,43,31,58,41,47,41,56,37,27,27,22,15,14,22,14,22,36,30,""
21,40,37,49,38,61,44,46,50,48,48,46,71,50,40,27,10,19,14,18,21,27,26,30,34,""
22,34,48,33,35,40,41,57,59,61,58,64,46,48,33,21,19,12,8,15,27,29,31,42,26,""
23,35,39,44,37,48,51,40,46,42,49,51,44,49,33,28,17,31,17,26,20,21,29,33,36,""
24,43,40,36,42,31,42,40,36,50,53,39,46,47,34,19,21,16,15,24,23,24,27,31,29,""
25,33,37,27,34,39,54,35,39,45,41,42,42,32,33,30,26,15,7,22,23,24,34,39,36,""
26,27,49,47,48,52,40,28,46,46,58,46,37,36,19,29,19,13,16,15,13,18,28,27,31,""
27,41,32,51,50,39,42,45,62,46,46,47,51,33,31,22,17,12,16,15,23,24,32,34,39,""
28,28,32,30,41,49,37,51,36,55,50,47,39,42,42,30,19,14,27,12,17,23,34,37,25,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
