feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,4,6,3,4,10,14,15,17,16,21,18,21,17,18,13,10,14,9,11,13,11,8,3,6,""
02,4,4,4,2,12,12,20,14,13,18,12,19,17,15,19,19,11,15,15,10,6,6,9,6,""
03,8,3,4,6,10,12,19,15,12,18,24,27,19,9,12,14,16,17,14,8,8,7,3,7,""
04,6,11,6,7,8,8,15,22,16,12,18,19,18,22,19,15,14,16,15,12,8,15,11,11,""
05,7,6,8,4,10,16,16,20,17,21,21,26,12,11,10,14,16,16,12,8,13,7,9,7,""
06,7,5,6,16,10,14,18,18,23,17,12,19,15,20,14,15,18,7,18,10,14,10,3,3,""
07,4,3,10,7,6,11,13,17,13,12,19,11,20,18,9,23,16,13,14,13,10,8,5,5,""
08,5,5,11,8,17,6,22,16,21,22,21,26,18,12,14,17,12,20,5,17,7,5,7,10,""
09,5,3,6,14,11,13,12,21,18,19,19,17,18,8,11,15,18,14,12,14,8,5,6,5,""
10,2,6,3,6,4,11,13,16,18,16,19,25,17,17,8,10,11,10,10,12,14,6,5,2,""
11,10,10,5,14,11,10,20,17,26,16,14,15,17,16,17,16,13,19,19,10,17,8,8,2,""
12,3,8,12,11,9,16,15,11,25,14,19,20,15,17,21,26,15,16,14,12,5,11,13,4,""
13,6,4,8,11,11,10,13,17,17,13,17,16,17,16,13,13,13,9,17,14,9,6,6,5,""
14,5,4,8,7,4,15,20,22,12,17,22,13,8,28,12,7,22,14,10,8,13,8,7,8,""
15,2,3,4,8,8,7,20,20,13,22,20,13,14,16,17,19,10,5,11,7,9,5,4,4,""
16,8,3,1,8,5,9,10,20,16,15,11,16,21,6,15,22,18,18,15,11,9,6,8,1,""
17,7,2,8,6,9,11,10,11,13,12,29,23,14,9,10,16,18,13,9,10,11,9,9,5,""
18,3,3,3,1,13,7,13,11,20,17,14,17,14,15,16,13,11,17,10,10,13,8,8,9,""
19,3,4,5,8,11,9,10,16,17,16,16,12,13,20,10,14,15,11,9,10,3,9,5,7,""
20,2,5,6,8,4,11,13,13,7,11,8,18,13,12,15,13,10,11,18,6,6,14,4,5,""
21,0,0,7,4,9,11,19,14,11,11,15,14,14,26,6,13,7,14,10,15,6,7,9,6,""
22,5,3,3,8,5,11,8,16,14,10,10,19,10,12,13,23,17,13,16,23,22,6,8,9,""
23,6,1,6,4,13,7,14,18,9,12,9,14,8,7,10,11,12,12,15,10,7,11,3,5,""
24,2,3,3,3,6,10,4,8,13,11,15,14,13,12,7,15,13,17,8,13,9,7,6,3,""
25,6,4,4,9,5,11,13,18,10,20,12,18,14,11,15,18,15,14,14,13,7,9,6,8,""
26,4,6,6,5,5,12,8,12,20,13,9,11,8,14,20,17,15,12,6,14,3,7,7,3,""
27,1,1,4,10,5,5,14,22,24,13,16,18,14,19,15,12,12,8,3,9,11,9,7,3,""
28,3,3,4,1,8,10,12,12,15,15,14,9,20,14,15,16,12,13,15,17,7,13,4,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
