feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,33,38,39,52,36,41,29,29,36,28,32,23,13,22,20,20,16,11,12,12,16,24,25,36,""
02,37,39,58,61,41,34,42,32,33,37,26,35,25,23,29,14,22,14,19,24,15,21,30,31,""
03,34,46,45,41,52,35,43,26,36,28,34,29,23,31,20,15,15,17,10,17,11,31,36,36,""
04,60,57,42,47,51,49,36,20,23,18,27,20,22,20,19,16,13,13,12,12,13,26,29,33,""
05,47,53,51,49,38,50,27,33,37,32,39,21,31,25,28,18,9,15,10,14,18,26,35,34,""
06,45,41,50,57,47,41,42,29,41,37,39,32,31,32,17,24,17,14,12,23,22,16,23,19,""
07,34,33,71,49,56,45,43,32,33,17,24,20,20,19,13,18,13,8,12,13,20,25,33,25,""
08,30,28,50,43,42,45,42,34,30,25,23,21,26,18,12,11,16,17,13,13,13,19,27,34,""
09,36,47,49,58,44,34,43,24,17,20,26,19,25,18,19,12,13,13,12,13,20,18,12,33,""
10,38,58,49,45,51,46,29,19,15,17,17,16,19,23,17,13,8,24,10,21,15,22,21,25,""
11,36,35,43,47,47,46,40,21,-1,-1,-1,22,32,30,23,13,11,13,15,13,14,27,28,32,""
12,52,45,57,56,44,45,34,30,32,36,37,33,27,30,28,22,19,11,14,16,24,23,30,35,""
13,55,41,40,54,37,39,37,22,28,28,43,27,24,24,25,20,15,10,9,19,16,17,25,28,""
14,22,35,59,65,49,50,43,36,34,34,29,25,20,44,23,22,9,13,16,21,13,23,33,30,""
15,40,35,50,51,43,43,39,25,34,21,35,19,27,19,19,12,10,8,15,14,12,19,30,31,""
16,55,48,50,52,35,38,43,33,29,28,21,27,23,22,15,19,15,12,10,15,14,26,34,34,""
17,47,44,59,53,44,47,38,36,40,43,30,27,42,24,23,17,14,16,10,17,15,23,19,31,""
18,36,45,47,38,47,41,36,28,34,24,34,34,30,26,20,21,14,13,6,12,15,25,33,30,""
19,45,57,44,39,51,41,30,33,32,39,30,31,21,27,25,24,22,17,28,21,19,30,42,26,""
20,41,39,59,55,50,52,45,37,30,36,31,28,40,29,26,22,18,15,10,19,25,27,23,27,""
21,56,58,59,46,50,40,31,37,31,28,24,34,20,17,16,15,19,16,16,23,21,31,26,33,""
22,30,48,54,42,58,44,36,33,48,24,24,28,23,28,21,23,15,12,9,17,17,25,23,23,""
23,36,48,51,54,34,41,37,32,24,29,44,37,29,24,21,14,16,13,8,20,19,23,30,37,""
24,64,50,66,46,63,43,30,33,29,37,30,29,34,23,27,28,27,26,16,16,21,26,29,25,""
25,45,46,49,54,52,40,38,34,29,35,40,31,30,17,26,20,15,7,9,16,20,29,33,38,""
26,49,41,48,50,43,38,30,32,32,38,34,17,26,26,24,16,21,10,15,11,15,21,31,26,""
27,46,51,42,49,44,35,32,25,31,35,42,38,37,21,27,17,11,14,14,20,15,26,33,30,""
28,39,62,49,56,40,37,33,42,25,17,27,24,33,29,31,11,16,17,12,13,17,29,33,38,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
