feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,9,13,9,14,9,18,20,23,35,53,81,34,58,57,71,73,45,29,35,15,16,11,9,19,""
02,11,13,9,16,19,14,19,27,22,32,33,41,56,54,47,52,60,70,50,54,35,32,28,16,""
03,19,28,27,47,55,32,34,40,40,41,38,48,39,42,57,48,53,54,42,40,20,27,21,20,""
04,15,16,14,14,16,13,19,29,28,55,54,61,54,60,68,69,71,46,55,35,36,29,23,22,""
05,26,19,22,67,85,26,35,34,57,88,92,88,53,45,63,53,67,41,31,14,7,5,7,4,""
06,5,9,8,16,22,18,18,28,29,39,41,52,59,61,65,60,48,38,26,49,32,25,16,26,""
07,15,31,41,33,28,39,40,55,54,67,80,80,62,69,58,66,55,56,56,57,43,26,22,15,""
08,24,27,24,34,26,27,40,63,41,66,89,77,68,66,68,60,77,72,42,52,48,34,20,20,""
09,19,22,17,38,34,38,37,40,60,68,66,77,89,73,81,79,79,65,45,48,49,36,30,39,""
10,27,32,37,47,37,39,62,43,66,92,93,95,80,83,89,88,73,63,85,60,52,37,32,36,""
11,26,36,36,42,42,42,49,52,-1,-1,67,97,91,108,90,69,73,72,56,82,44,45,37,27,""
12,21,37,31,42,40,44,49,54,-1,-1,-1,-1,92,89,77,76,79,63,66,79,73,42,53,29,""
13,31,22,27,31,33,27,24,42,55,70,67,66,73,57,56,60,57,46,58,38,37,41,37,5,""
14,8,4,9,16,19,19,24,14,25,42,42,27,48,42,33,54,54,45,46,42,25,25,38,19,""
15,22,42,33,20,31,28,26,48,41,63,56,45,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,42,39,29,31,""
17,24,32,27,38,37,32,38,44,62,90,90,83,73,72,73,74,65,86,71,87,62,52,41,30,""
18,40,41,34,39,49,52,40,66,68,101,123,85,88,87,74,73,74,74,72,62,51,47,30,27,""
19,34,44,31,49,53,51,47,50,91,83,115,81,87,85,89,73,88,85,87,88,48,42,70,23,""
20,25,27,29,28,39,31,39,45,65,62,74,70,74,55,82,74,63,55,52,50,43,38,14,7,""
21,7,6,10,11,11,6,11,18,15,27,20,11,21,17,15,25,12,5,8,16,41,32,24,25,""
22,22,40,33,34,32,27,30,37,53,69,69,72,76,58,83,62,55,78,56,43,53,40,43,28,""
23,28,32,27,40,35,24,28,30,37,47,50,52,39,65,71,69,63,74,59,61,39,32,37,15,""
24,28,28,23,27,42,34,51,36,44,90,86,84,75,75,71,103,93,85,66,59,67,40,36,38,""
25,26,39,36,36,36,39,53,51,-1,-1,90,91,75,90,91,85,89,79,60,69,74,64,44,34,""
26,28,27,34,38,35,49,47,59,61,81,70,83,65,78,85,74,81,78,75,63,59,54,31,27,""
27,31,33,34,39,30,47,46,44,47,57,94,70,76,65,73,94,66,68,67,45,3,6,2,1,""
28,4,4,7,7,6,4,11,5,17,29,18,28,18,22,18,13,11,5,10,9,2,1,5,2,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
