feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,95,73,94,88,105,79,78,95,77,76,75,72,54,65,51,45,30,28,35,38,56,61,67,74,""
02,89,80,89,101,92,88,72,83,62,67,81,57,76,50,56,50,33,26,45,37,53,72,79,75,""
03,93,93,97,103,97,100,72,70,71,72,60,71,60,54,37,32,21,28,33,40,47,53,65,69,""
04,79,83,80,85,72,84,74,72,74,87,54,63,49,53,38,26,31,25,22,38,53,64,82,66,""
05,86,86,98,99,96,97,68,83,79,82,11,81,66,55,43,36,32,31,38,49,59,57,77,77,""
06,77,115,99,85,102,99,95,69,78,84,91,75,55,51,52,41,31,31,38,41,52,59,62,72,""
07,75,83,79,99,83,88,62,70,73,88,78,65,63,42,31,40,35,36,33,41,44,58,61,77,""
08,79,77,77,80,102,79,87,82,88,78,61,82,56,68,50,34,30,33,36,46,52,72,61,57,""
09,67,76,71,103,63,61,71,72,70,63,70,78,63,53,49,44,29,25,34,40,56,57,53,68,""
10,65,83,83,78,82,73,74,66,73,58,82,51,47,50,48,32,38,39,24,32,45,57,65,82,""
11,74,83,100,95,84,81,88,73,89,74,65,15,0,0,0,0,0,0,0,0,0,0,0,0,""
12,0,0,0,0,0,0,0,0,0,40,69,58,60,41,49,28,24,35,21,28,43,52,49,48,""
13,74,67,92,81,79,76,81,57,62,51,58,61,53,45,42,35,26,24,36,25,47,52,59,57,""
14,82,70,80,65,86,70,79,72,74,74,50,64,47,50,52,28,21,27,32,40,55,40,53,67,""
15,62,76,88,70,74,71,70,69,75,76,57,65,59,59,49,30,30,29,31,37,40,63,53,46,""
16,78,69,83,95,72,75,72,65,72,64,74,64,57,36,32,33,32,29,28,32,40,45,63,60,""
17,61,55,75,85,79,80,82,62,71,68,60,60,66,51,40,29,24,26,33,28,39,53,51,47,""
18,60,73,86,70,69,87,59,67,61,61,62,71,49,46,49,31,34,21,26,30,35,65,65,56,""
19,71,67,75,84,82,75,70,68,72,74,59,57,56,40,43,32,18,19,25,27,44,54,62,67,""
20,59,74,71,79,73,59,66,88,64,74,67,57,52,45,30,35,25,27,25,26,47,57,49,34,""
21,64,72,84,86,76,59,72,64,65,66,62,44,49,68,42,27,31,26,23,35,43,52,52,11,""
22,78,82,84,76,71,71,60,66,80,73,72,51,48,52,42,35,22,15,33,25,36,51,52,58,""
23,68,64,80,84,65,67,78,65,65,60,66,52,51,53,41,36,31,24,21,30,41,41,52,55,""
24,54,80,89,78,95,65,62,69,65,65,63,62,62,41,34,31,37,15,23,30,38,58,51,56,""
25,61,73,62,93,75,65,72,63,62,55,61,53,47,36,29,42,20,25,24,25,41,61,41,51,""
26,60,69,74,74,83,74,75,62,65,51,67,53,50,37,53,29,15,33,25,25,38,49,49,55,""
27,70,75,70,68,59,63,46,58,60,66,65,53,52,46,40,34,33,30,20,30,51,34,54,57,""
28,70,72,77,72,68,73,64,44,63,77,69,51,54,54,40,28,26,22,20,38,33,43,46,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
