jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,8,4,9,9,11,5,13,19,22,14,25,15,32,30,24,33,34,32,13,18,16,12,6,7,""
02,12,3,14,6,8,10,22,15,26,19,13,29,18,29,16,38,25,26,27,10,7,5,9,6,""
03,12,8,8,9,15,14,20,43,28,29,18,29,38,28,14,16,19,32,35,10,17,5,8,5,""
04,6,8,13,6,13,13,10,13,16,20,24,22,10,17,31,46,38,38,32,35,25,15,13,9,""
05,10,6,13,12,14,11,11,18,21,19,20,21,19,18,11,16,17,26,35,11,10,14,5,4,""
06,8,6,9,11,18,16,11,16,20,16,18,15,16,18,16,11,14,20,17,15,8,2,14,11,""
07,3,18,16,13,14,6,16,10,12,20,16,12,8,20,16,25,24,7,17,12,10,9,2,5,""
08,8,26,8,14,12,4,9,8,10,9,11,6,10,4,12,10,6,11,5,8,4,4,7,3,""
09,6,8,10,5,7,8,9,10,13,11,11,10,9,8,7,17,18,12,8,3,8,6,1,7,""
10,9,8,9,2,4,10,11,10,8,12,8,9,10,15,8,14,7,12,11,5,5,4,8,4,""
11,8,14,4,4,4,7,5,12,7,10,9,8,6,12,10,14,17,11,13,6,3,20,8,20,""
12,7,7,4,5,7,11,7,15,33,43,20,26,26,18,17,17,18,13,8,6,11,9,9,3,""
13,10,3,6,7,4,9,5,10,10,11,11,18,10,20,12,23,18,17,10,10,9,9,7,-1,""
14,8,11,9,7,18,12,9,12,8,16,16,8,10,4,12,5,1,10,4,1,4,5,8,2,""
15,6,3,4,2,3,9,7,2,10,2,8,5,11,8,5,8,2,5,5,4,5,6,6,6,""
16,7,3,8,7,6,6,6,7,10,8,11,4,9,8,6,4,7,3,5,6,3,8,4,5,""
17,2,10,5,3,5,3,10,3,10,10,6,5,7,6,16,40,24,6,9,0,7,4,-1,-1,""
18,-1,-1,3,14,15,12,11,10,9,22,13,24,23,19,11,16,14,11,13,18,23,10,3,6,""
19,8,10,14,17,7,14,14,15,12,27,21,14,19,14,13,17,14,30,14,25,8,11,8,10,""
20,7,7,14,9,18,9,13,11,20,10,13,21,21,16,19,17,11,21,19,12,12,16,6,17,""
21,13,10,22,13,16,22,14,27,26,22,12,15,12,11,19,12,16,17,14,7,11,10,13,7,""
22,22,10,15,7,8,13,14,24,14,23,34,20,15,10,15,22,22,15,8,16,11,12,8,7,""
23,13,6,9,23,21,11,17,17,18,18,23,31,14,15,18,15,21,18,15,10,7,10,18,3,""
24,9,12,24,26,22,23,18,18,16,18,35,19,30,16,11,16,18,19,16,10,14,12,2,6,""
25,8,15,8,9,11,15,12,23,17,21,20,13,13,18,12,20,27,8,10,7,14,15,10,11,""
26,12,16,22,12,31,15,20,25,27,31,33,21,36,23,34,23,30,25,14,5,13,9,4,7,""
27,13,12,14,15,17,12,19,14,25,22,32,30,19,21,25,52,36,34,13,19,23,17,10,16,""
28,10,17,23,25,18,17,39,33,24,18,34,18,21,21,16,32,23,27,30,18,16,14,14,8,""
29,17,12,16,31,15,23,19,21,13,23,22,22,17,23,20,37,37,33,22,20,18,11,8,8,""
30,10,7,11,13,13,15,18,22,23,30,26,30,19,22,8,28,57,41,20,8,14,9,4,11,""
31,16,16,13,14,16,20,25,20,22,29,32,17,17,94,53,23,12,14,8,17,39,48,85,-1,""
