jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
02,41,44,39,136,177,193,246,234,198,225,221,192,164,130,114,106,152,108,104,78,85,99,63,44,""
03,27,19,51,137,183,228,252,257,239,256,249,204,193,179,145,91,82,109,97,96,99,76,74,44,""
04,58,47,70,125,155,191,221,205,218,204,219,193,168,150,93,67,66,55,51,41,104,89,51,29,""
05,31,35,46,133,190,218,213,231,242,234,203,209,156,160,169,113,131,145,157,143,102,82,46,21,""
06,66,85,75,137,189,218,259,257,242,214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,147,152,100,118,92,103,78,75,95,88,76,66,""
08,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137,189,196,140,170,98,111,66,63,60,81,79,54,""
09,36,75,106,141,182,224,246,262,245,218,212,-1,129,179,102,81,64,85,97,79,86,88,79,73,""
10,51,78,99,154,181,227,238,254,247,276,242,210,191,161,122,113,73,78,95,70,104,96,81,85,""
11,86,55,86,153,205,220,219,247,259,278,227,220,175,155,159,109,66,56,82,83,94,89,56,52,""
12,30,40,62,154,175,-1,-1,-1,-1,-1,1,169,149,150,119,108,83,75,85,80,40,77,41,64,""
13,51,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,168,107,56,66,86,77,67,92,73,81,54,48,""
14,47,52,57,157,146,225,222,201,204,222,185,159,158,116,-1,-1,-1,1,19,17,26,14,15,13,""
15,14,16,22,31,41,31,44,36,35,29,98,174,159,156,116,147,119,137,115,98,96,73,76,71,""
16,72,88,113,174,160,232,258,254,233,232,177,144,159,166,125,128,101,102,93,63,46,28,21,19,""
17,18,55,100,139,175,185,195,199,198,210,210,165,155,138,145,111,63,67,59,65,82,75,73,68,""
18,53,45,57,157,172,178,207,235,225,227,231,189,169,154,137,110,73,49,62,70,79,84,64,66,""
19,76,92,97,125,129,161,216,230,224,198,218,173,169,35,109,123,122,105,97,69,67,81,85,56,""
20,48,71,96,142,162,180,215,199,192,231,179,147,137,132,107,96,96,99,70,67,78,78,88,90,""
21,66,91,85,128,147,163,212,230,218,182,162,146,134,111,80,44,46,83,51,36,53,32,54,32,""
22,38,64,78,118,147,162,191,196,211,206,197,151,125,-1,-1,27,121,85,50,42,68,64,67,62,""
23,61,44,64,130,196,233,241,265,240,252,235,141,139,100,89,94,101,87,54,64,49,83,61,64,""
24,43,75,87,138,192,217,226,245,224,179,163,131,121,102,87,120,86,58,76,73,78,91,90,71,""
25,63,46,65,160,230,232,249,251,182,267,104,18,-1,-1,-1,-1,-1,-1,-1,23,78,69,64,53,""
26,92,40,73,143,196,233,249,252,271,263,199,172,144,87,91,106,88,100,81,73,-1,-1,47,29,""
27,41,38,74,112,162,165,232,241,278,238,222,164,125,48,58,85,67,38,43,41,55,67,63,61,""
28,68,78,95,166,207,216,262,254,238,243,209,146,111,91,48,75,63,45,36,45,58,74,53,50,""
29,61,65,78,118,141,176,179,185,192,186,197,147,137,60,41,63,56,29,45,49,53,65,60,63,""
30,56,69,73,120,165,176,222,206,184,195,162,144,110,41,48,71,66,55,41,46,58,64,76,50,""
31,58,83,-1,-1,-1,-1,-1,-1,-1,-1,5,88,116,53,58,15,59,47,23,44,33,53,41,-1,""
