jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,5,11,12,9,9,10,12,19,20,29,30,47,39,53,57,64,59,60,54,39,31,37,22,25,""
02,7,8,8,12,12,12,14,43,22,32,30,46,31,57,33,52,60,45,38,40,39,22,15,9,""
03,7,10,7,14,7,11,16,18,38,34,72,30,30,37,50,58,53,42,32,35,43,35,24,14,""
04,5,12,8,10,8,7,16,27,26,29,43,38,40,31,52,59,49,45,36,34,30,20,23,4,""
05,5,8,14,11,6,16,27,20,22,27,36,44,59,48,49,46,62,49,34,36,27,19,14,8,""
06,4,10,12,11,12,14,19,29,30,27,28,38,42,43,41,63,43,39,39,49,35,22,10,4,""
07,4,7,10,6,15,19,18,27,26,31,28,28,43,51,51,52,21,9,26,27,27,15,10,10,""
08,7,5,5,23,12,11,20,19,31,28,40,32,27,42,35,35,30,21,29,22,32,22,13,4,""
09,6,3,9,5,8,9,13,19,23,24,37,38,25,36,36,42,42,22,26,20,26,11,6,13,""
10,7,3,8,6,9,13,10,29,26,21,20,34,28,24,30,36,35,26,33,22,23,19,14,4,""
11,6,7,10,11,10,14,16,30,21,38,26,40,25,30,32,44,39,34,24,22,16,13,14,9,""
12,4,7,5,6,11,11,20,21,31,24,33,28,27,38,37,38,30,46,31,24,18,22,14,5,""
13,5,2,5,8,8,10,20,24,11,22,25,47,32,37,31,29,30,13,27,20,7,16,9,9,""
14,2,7,11,7,18,9,17,14,21,25,26,46,25,26,44,32,41,23,23,26,22,8,11,6,""
15,6,7,11,7,10,14,12,14,21,26,19,30,31,36,29,7,0,0,0,0,0,0,1,12,""
16,6,6,4,9,13,22,11,22,17,27,39,26,23,37,25,16,0,0,0,2,15,14,13,6,""
17,2,4,12,4,16,7,22,23,21,19,34,30,18,30,24,26,34,29,22,27,19,12,14,9,""
18,7,10,11,7,9,11,21,16,33,34,30,30,36,21,33,37,31,29,26,21,14,16,17,10,""
19,6,5,13,14,9,15,23,19,21,20,20,25,33,26,26,27,32,35,31,23,22,22,11,6,""
20,10,6,7,12,15,14,21,19,30,32,33,23,36,45,38,35,32,30,35,27,22,12,11,8,""
21,7,8,9,5,15,18,21,20,27,21,24,33,30,31,22,30,33,33,24,25,18,18,13,6,""
22,8,3,7,6,13,17,20,36,34,29,22,35,34,28,21,37,34,21,21,24,10,17,8,8,""
23,4,7,7,9,9,11,22,16,35,26,29,30,37,29,41,28,26,24,30,10,18,20,10,7,""
24,9,8,8,9,16,13,30,26,37,24,36,15,34,31,21,19,22,31,19,26,29,17,9,2,""
25,8,10,8,8,13,11,16,29,32,26,43,32,42,34,30,21,34,36,21,15,26,23,17,11,""
26,11,14,14,19,9,17,15,28,27,28,37,30,41,28,28,34,37,38,27,34,17,15,9,8,""
27,2,4,8,12,16,16,28,25,23,25,42,41,46,42,28,28,25,22,22,27,11,25,6,5,""
28,3,7,11,8,5,8,16,20,27,39,32,24,44,24,33,42,25,22,35,10,14,12,9,5,""
29,4,8,12,14,8,10,29,37,29,34,45,40,51,43,21,36,24,21,26,21,12,16,8,11,""
30,6,4,7,4,9,8,12,16,31,40,46,67,43,30,33,27,40,13,20,16,15,17,5,5,""
31,5,6,16,14,16,22,22,25,37,41,45,34,40,40,28,34,23,24,20,24,19,5,3,-1,""
