jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,28,37,37,14,14,20,14,11,12,6,8,6,9,7,7,6,4,2,1,5,6,4,8,""
02,16,14,18,23,10,18,15,14,9,15,13,15,7,8,8,7,10,3,3,4,5,6,5,8,""
03,9,9,9,12,15,10,16,21,6,17,9,10,6,42,8,9,4,7,4,10,7,7,8,7,""
04,12,12,8,10,14,8,12,10,12,9,9,7,11,5,9,10,2,0,1,5,8,5,5,10,""
05,11,12,15,13,11,21,12,16,17,17,36,24,11,6,13,9,5,4,11,13,6,15,23,32,""
06,14,17,10,13,14,12,7,9,9,16,4,4,3,7,16,4,0,3,3,8,15,11,18,24,""
07,20,12,28,20,16,13,10,4,10,4,7,4,9,7,1,5,5,3,8,2,4,1,4,2,""
08,13,11,7,16,33,41,31,40,35,37,30,17,22,14,12,27,16,28,10,19,17,17,18,32,""
09,33,21,41,26,43,48,49,50,41,28,22,13,23,17,17,27,18,22,17,13,13,27,16,35,""
10,37,29,28,39,42,35,11,20,9,9,5,8,8,9,5,6,5,1,2,0,0,5,16,31,""
11,18,24,31,31,25,25,15,21,14,16,21,12,13,12,12,4,9,7,5,11,14,21,22,10,""
12,23,21,16,19,24,27,30,35,32,24,20,14,9,13,27,28,1,7,4,12,9,13,12,18,""
13,16,22,20,17,18,14,29,20,16,20,15,16,16,12,6,8,10,12,5,17,10,14,19,15,""
14,17,20,19,21,20,13,25,17,13,9,9,4,3,3,5,5,3,6,3,4,7,5,7,6,""
15,12,6,9,3,10,5,7,4,4,4,3,7,4,6,2,4,3,1,0,2,3,7,4,8,""
16,3,3,5,2,7,2,5,6,6,9,12,7,4,3,5,3,4,2,4,9,2,4,5,7,""
17,6,4,6,5,8,16,17,8,9,8,10,9,4,8,3,7,4,5,2,8,3,6,4,13,""
18,15,15,4,12,16,5,9,6,9,9,3,2,6,4,7,5,5,6,8,4,7,9,9,8,""
19,12,11,19,13,6,11,8,15,16,10,4,0,7,7,6,16,7,9,11,7,7,8,11,14,""
20,13,10,20,9,14,13,6,13,8,7,16,6,9,2,5,9,4,4,11,16,18,18,16,25,""
21,35,31,18,33,28,30,20,17,15,16,13,22,13,22,18,13,10,7,4,8,5,10,6,21,""
22,35,39,35,29,40,16,9,13,9,12,9,8,2,3,5,10,6,8,9,8,5,7,12,9,""
23,12,13,11,19,11,13,11,12,10,5,6,6,5,6,7,8,10,8,16,6,6,11,18,12,""
24,16,29,29,18,12,13,11,18,14,13,4,11,7,6,9,5,8,8,8,6,2,10,7,9,""
25,10,16,7,14,9,11,7,9,5,5,5,3,3,7,4,1,3,4,2,1,2,4,6,8,""
26,15,20,15,30,34,29,16,12,13,6,4,3,3,0,1,4,4,5,4,3,5,11,16,16,""
27,6,17,16,14,7,22,32,20,17,12,6,8,3,9,4,2,3,2,3,4,2,7,8,22,""
28,18,24,19,9,20,12,11,14,11,8,11,15,3,9,4,3,12,12,5,3,1,11,8,15,""
29,18,15,30,36,15,12,20,10,3,8,5,7,4,5,5,14,12,11,9,13,11,11,10,20,""
30,16,24,35,21,16,22,18,18,16,20,17,12,12,9,17,8,8,9,9,9,8,14,27,16,""
31,17,30,24,20,42,31,3,5,8,10,4,10,10,3,3,2,2,4,4,3,3,6,8,-1,""
