jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,6,7,3,7,8,5,7,2,9,3,9,17,15,17,19,18,23,16,29,14,11,11,""
02,12,9,3,6,9,10,10,9,4,4,4,12,6,19,19,15,20,17,28,13,16,11,14,11,""
03,13,5,7,5,7,10,8,3,6,4,7,10,8,13,12,17,19,22,24,20,19,9,15,6,""
04,9,2,4,9,6,6,9,11,6,3,10,10,9,18,21,21,24,18,28,26,11,11,11,21,""
05,9,11,9,6,9,4,6,5,7,10,6,3,11,17,23,15,20,27,18,27,11,9,19,8,""
06,13,5,9,13,5,4,5,7,6,7,7,14,5,17,19,18,18,15,23,17,15,15,18,9,""
07,16,7,12,6,10,6,13,13,5,5,4,8,12,10,17,13,14,15,14,21,17,20,17,13,""
08,9,5,9,5,5,7,4,9,5,6,5,3,8,12,19,16,21,14,15,13,13,10,11,13,""
09,14,6,6,6,4,5,5,3,5,6,7,10,6,16,12,15,25,23,23,21,23,21,13,9,""
10,9,5,14,2,6,5,4,7,3,2,9,9,10,11,25,27,19,14,22,20,17,14,11,11,""
11,5,11,9,4,2,5,3,2,4,6,3,7,16,15,25,19,22,14,12,23,17,10,14,16,""
12,11,8,6,8,5,5,7,6,3,4,2,5,6,6,17,15,18,15,-1,-1,16,8,12,14,""
13,12,6,4,6,3,6,5,7,4,4,2,9,12,11,15,10,17,27,28,29,15,19,11,11,""
14,7,5,4,5,2,8,13,6,4,8,9,8,11,11,24,14,16,-1,27,22,11,12,8,13,""
15,12,4,1,5,3,4,6,3,4,6,6,3,15,20,16,20,26,24,29,23,20,15,16,13,""
16,5,9,10,7,2,5,5,5,9,6,5,4,7,17,18,14,20,15,18,16,20,9,14,20,""
17,15,13,7,5,5,3,4,3,11,6,9,10,18,16,17,18,16,24,20,14,14,20,7,14,""
18,19,6,6,12,14,9,5,7,5,12,8,22,16,22,16,22,25,14,18,29,19,14,9,16,""
19,11,10,5,7,11,6,17,7,6,4,9,10,16,22,23,20,23,23,14,21,17,22,13,24,""
20,19,6,10,13,3,7,4,5,6,7,9,7,16,25,19,17,16,25,24,23,26,9,19,12,""
21,16,6,13,3,3,9,5,10,9,4,13,10,11,13,21,27,28,29,22,24,14,22,12,12,""
22,10,14,7,7,4,0,8,10,7,6,8,8,14,16,18,19,27,18,24,30,16,22,11,4,""
23,9,11,5,10,3,5,6,9,4,7,11,6,15,24,24,29,33,36,29,35,21,16,8,9,""
24,14,13,4,6,3,7,6,6,9,8,6,12,12,23,26,28,24,36,32,29,14,22,9,14,""
25,8,13,11,4,9,2,12,6,6,4,12,7,15,28,22,39,36,43,53,27,33,22,11,13,""
26,6,4,11,5,5,7,4,7,1,7,5,14,24,24,32,24,40,44,38,33,23,17,10,11,""
27,15,9,7,8,8,10,12,2,2,5,1,11,18,36,34,45,55,47,31,37,33,12,22,17,""
28,9,4,8,-1,8,2,3,7,3,10,4,9,17,33,35,54,33,43,50,28,24,20,14,12,""
29,10,3,8,6,4,4,8,7,6,3,6,11,15,29,40,48,47,39,54,32,36,15,18,8,""
30,10,9,5,4,2,4,4,9,7,7,6,5,23,36,42,44,44,45,33,30,25,20,13,13,""
31,13,15,8,6,3,2,4,4,-1,1,4,9,11,29,36,35,59,43,37,33,22,19,6,1,""
