jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,20,12,22,46,67,77,78,69,58,170,105,33,288,265,110,81,57,163,187,53,55,58,45,35,""
02,30,15,38,47,55,63,73,81,92,29,69,19,190,272,364,23,30,52,55,35,33,68,54,59,""
03,169,102,13,11,231,207,6,115,192,225,342,71,29,11,22,22,18,98,15,62,34,54,31,17,""
04,10,12,9,40,44,172,176,105,161,119,25,20,8,15,15,32,17,21,24,35,25,50,25,16,""
05,12,20,13,26,55,47,61,56,29,21,12,16,14,18,16,18,11,19,22,28,43,42,33,62,""
06,13,19,11,32,51,56,39,174,90,30,91,104,73,74,15,192,102,143,110,18,32,56,32,12,""
07,6,9,23,40,44,47,39,43,25,31,25,13,9,97,341,95,0,17,12,21,32,40,11,13,""
08,1,8,37,34,48,49,53,25,18,15,11,10,11,15,15,11,9,19,12,19,29,32,31,40,""
09,6,8,24,27,30,43,46,49,38,31,34,14,103,370,396,82,43,22,21,23,35,37,27,52,""
10,16,8,28,35,47,184,129,57,34,17,10,14,9,9,12,14,6,10,15,17,15,24,26,29,""
11,13,15,32,30,44,37,45,39,38,21,19,11,15,15,15,17,15,18,21,40,31,44,60,48,""
12,17,12,9,23,61,39,47,44,30,24,8,13,5,16,50,21,13,13,43,20,24,32,20,32,""
13,19,10,21,23,34,37,47,38,17,13,12,55,13,10,14,19,27,20,18,24,29,41,38,35,""
14,10,6,23,39,31,21,35,55,146,319,93,6,52,43,11,5,12,17,24,21,24,42,20,0,""
15,0,3,25,28,29,43,37,36,27,11,20,15,20,19,9,12,15,15,19,34,34,33,22,19,""
16,8,3,17,28,31,29,45,46,32,31,14,3,10,9,11,4,8,22,16,20,19,34,34,9,""
17,10,7,10,24,26,27,37,82,26,25,14,20,22,17,7,0,7,14,14,22,30,37,31,13,""
18,9,6,21,25,41,28,26,27,19,8,8,11,24,70,88,1,6,15,198,17,22,26,32,20,""
19,12,14,9,39,30,36,53,44,19,181,39,11,18,15,22,13,11,10,12,22,29,25,43,10,""
20,3,2,4,4,21,34,49,132,84,161,14,13,8,36,26,0,9,2,60,39,18,21,4,2,""
21,0,0,7,18,23,19,34,31,50,108,50,13,16,12,12,16,11,49,178,83,48,23,7,3,""
22,14,9,24,29,29,53,57,10,76,25,18,7,12,19,10,15,9,1,16,13,20,25,36,3,""
23,1,2,19,25,24,27,27,37,30,14,12,28,11,16,18,1,91,27,43,35,36,36,31,9,""
24,11,10,18,33,33,26,34,202,31,29,11,26,14,16,24,12,20,28,52,20,28,39,45,23,""
25,24,17,18,38,25,24,35,31,48,27,24,14,12,13,14,17,21,19,31,32,18,29,33,0,""
26,1,5,1,4,29,27,28,24,14,19,17,15,17,13,9,14,41,23,21,28,39,49,67,18,""
27,24,6,15,18,45,41,28,25,23,17,12,13,23,14,17,26,30,18,36,23,38,33,34,27,""
28,14,26,32,51,30,16,37,35,34,46,13,13,14,14,10,12,16,25,25,23,50,47,14,0,""
29,7,10,14,29,55,26,50,26,30,13,9,12,6,79,5,0,3,19,18,13,20,36,35,26,""
30,5,7,17,47,23,19,48,134,13,11,13,18,5,15,12,9,14,18,24,23,18,23,49,9,""
31,5,1,20,20,13,34,17,29,122,35,6,11,10,130,30,14,182,215,13,24,36,55,51,59,""
