jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,91,134,254,192,252,286,314,299,303,279,283,303,271,283,213,226,156,135,162,97,122,123,125,83,""
02,79,96,114,116,161,183,198,210,250,248,240,230,234,272,210,189,201,202,155,113,145,148,130,105,""
03,125,113,92,162,207,259,294,260,242,284,286,263,276,278,215,184,174,130,107,95,131,148,109,186,""
04,121,101,146,200,224,262,271,216,246,286,256,251,258,239,162,149,113,108,86,116,112,92,85,67,""
05,87,104,137,171,216,260,267,258,253,214,248,244,271,237,261,291,270,192,186,195,171,115,133,127,""
06,121,122,185,243,272,340,238,220,255,237,250,254,210,338,146,326,684,307,153,188,132,165,124,181,""
07,154,193,191,245,222,281,290,240,253,312,225,270,318,260,264,243,213,450,122,118,142,133,134,134,""
08,114,135,274,415,293,251,265,267,284,255,266,246,257,274,235,235,162,134,118,120,137,124,112,136,""
09,193,161,188,222,255,278,281,219,262,273,225,225,184,194,164,159,157,130,124,90,97,110,91,89,""
10,101,115,148,204,265,299,273,273,293,272,199,249,269,268,219,212,124,267,145,117,122,105,96,77,""
11,124,103,78,124,134,146,145,147,162,135,118,98,40,112,120,95,75,66,48,56,56,62,62,71,""
12,46,62,70,83,102,119,125,108,122,91,85,108,103,93,86,78,71,48,17,26,40,29,44,35,""
13,44,30,130,261,320,364,299,323,324,282,337,342,319,307,275,254,291,210,176,207,180,212,162,171,""
14,188,217,236,310,265,355,355,361,284,336,320,288,294,288,294,281,255,226,161,155,167,195,186,181,""
15,198,220,236,291,331,382,343,341,344,357,350,379,362,354,304,413,279,387,279,226,291,269,185,204,""
16,194,199,206,217,273,313,342,297,269,292,282,329,293,310,256,267,239,229,160,159,166,183,176,153,""
17,151,179,247,244,315,338,389,375,394,388,380,336,360,367,270,295,319,306,173,193,190,231,218,175,""
18,186,201,225,305,338,375,362,346,313,317,288,328,335,252,260,249,248,218,184,173,179,184,185,186,""
19,192,202,245,247,296,364,375,365,381,308,360,373,331,381,327,313,305,238,191,163,141,156,206,160,""
20,177,210,222,272,285,350,333,285,336,272,348,333,299,285,260,273,269,239,214,187,180,188,168,168,""
21,155,176,192,264,294,373,362,317,357,373,299,271,295,278,247,315,273,221,193,190,185,187,180,181,""
22,185,180,212,262,337,363,350,379,380,371,356,327,315,331,253,271,245,252,185,187,164,164,119,117,""
23,138,163,179,258,353,386,397,422,477,433,365,348,314,302,291,316,255,229,184,175,178,201,184,22,""
24,214,205,239,249,349,419,435,405,385,383,249,195,212,203,189,208,169,140,112,118,135,100,114,100,""
25,121,121,96,132,225,279,310,302,315,313,260,214,176,184,137,132,133,129,85,104,110,107,85,79,""
26,111,108,132,175,225,264,235,245,255,177,194,164,149,123,118,128,89,99,77,90,64,70,67,72,""
27,86,100,93,144,207,270,248,252,260,235,215,181,155,134,141,113,112,75,90,64,93,96,79,67,""
28,73,55,47,94,100,152,164,180,137,171,140,89,80,56,41,45,34,44,40,24,36,45,34,46,""
29,35,51,64,89,134,181,162,159,207,205,235,201,134,189,161,171,136,101,107,106,178,296,142,145,""
30,158,145,184,226,274,340,359,298,354,305,267,171,180,178,143,156,120,121,85,186,69,91,80,91,""
31,116,268,109,180,248,250,270,243,236,259,228,194,183,179,171,142,113,121,82,88,93,102,107,-1,""
