jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,15,6,6,4,5,5,8,7,8,6,5,8,8,13,20,12,22,15,29,22,16,20,25,27,""
02,15,6,3,-1,-1,-1,11,6,5,1,4,9,10,16,14,20,26,25,19,19,27,24,19,21,""
03,23,12,3,5,11,10,15,4,5,4,4,6,15,20,25,21,36,22,33,21,30,30,34,24,""
04,19,3,4,7,3,5,4,6,4,7,5,9,13,16,26,19,28,22,32,21,36,28,33,23,""
05,23,10,7,14,4,6,7,3,3,1,7,3,15,11,16,10,9,23,15,26,19,15,26,15,""
06,17,6,5,6,4,5,4,4,2,3,3,7,5,15,23,5,12,18,21,8,20,18,28,27,""
07,19,18,12,5,8,10,3,3,4,3,2,3,8,12,20,28,19,21,25,18,10,24,27,18,""
08,14,7,4,3,2,6,3,7,6,6,8,16,11,24,31,11,22,24,24,29,21,16,15,14,""
09,20,9,2,3,8,4,4,2,2,4,2,6,13,23,25,30,33,24,21,22,19,15,17,30,""
10,20,15,6,7,8,8,5,7,3,-1,6,16,10,24,20,27,32,24,30,28,38,24,23,16,""
11,13,10,17,3,6,11,6,12,6,1,7,7,13,11,16,24,21,27,30,26,19,17,21,24,""
12,11,8,10,3,7,2,4,7,2,6,5,11,19,26,19,23,16,11,25,19,15,19,20,20,""
13,12,6,21,1,3,2,4,1,2,4,5,8,16,10,19,19,27,22,27,25,17,25,27,13,""
14,8,10,9,4,5,3,2,3,10,5,6,6,16,16,28,27,27,37,35,29,18,15,22,19,""
15,-1,-1,7,3,3,1,2,4,8,7,11,12,16,22,17,26,29,27,17,30,21,29,24,15,""
16,19,7,12,8,5,6,7,2,5,7,11,17,11,16,28,14,19,28,26,26,32,12,26,14,""
17,19,12,15,13,5,2,12,5,4,5,7,8,16,16,24,16,24,30,36,20,18,16,20,14,""
18,15,9,3,2,5,4,5,5,2,2,4,8,12,20,21,18,16,20,28,28,28,23,19,23,""
19,11,6,4,3,5,5,8,5,1,5,5,9,20,10,21,26,21,14,20,29,25,18,25,18,""
20,15,16,9,6,7,4,4,2,8,3,8,9,19,21,22,21,26,38,25,30,22,18,19,16,""
21,17,9,8,3,4,4,6,6,5,11,8,10,13,27,31,26,19,18,30,30,41,23,16,14,""
22,18,11,2,7,6,6,10,23,11,9,8,14,10,22,22,27,52,31,33,27,18,21,26,15,""
23,10,10,7,3,6,9,8,7,5,7,3,11,18,32,30,43,30,24,54,52,36,26,24,24,""
24,20,6,8,8,6,4,3,7,3,4,4,5,12,33,34,40,32,35,36,31,22,35,25,25,""
25,13,7,7,6,8,6,8,11,5,9,10,8,14,25,44,44,37,45,47,48,31,18,15,20,""
26,19,7,10,2,1,5,5,5,3,7,5,6,17,41,40,62,56,53,54,40,32,34,24,16,""
27,9,8,6,5,6,8,3,1,6,5,10,10,12,41,49,44,33,44,42,24,30,13,24,21,""
28,12,12,9,3,8,9,8,10,7,6,5,7,14,31,41,42,58,40,60,57,37,30,20,15,""
29,12,9,6,5,5,5,2,5,3,6,7,7,17,36,48,60,47,42,81,53,23,24,16,17,""
30,11,10,10,4,4,4,4,6,3,7,7,9,21,33,41,50,47,42,47,36,30,29,7,19,""
31,12,8,4,3,3,2,2,6,128,184,4,7,16,32,42,48,39,41,37,48,26,24,13,3,""
[E]g$zh`}fIb,"a'k`nefkl'gl'cy"
