jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,68,71,61,63,47,24,19,32,22,11,12,12,13,15,9,22,12,13,6,13,46,48,66,56,""
02,70,72,96,71,67,38,19,30,17,16,17,14,16,20,20,20,9,16,12,20,49,48,42,56,""
03,75,86,77,97,56,33,28,27,22,23,14,12,14,22,18,17,9,14,6,11,30,39,48,51,""
04,62,63,50,62,28,43,21,22,17,17,8,19,23,21,12,10,16,23,14,17,35,30,46,64,""
05,88,89,75,74,75,53,49,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
06,-1,-1,-1,-1,-1,-1,-1,-1,22,17,17,15,19,21,25,25,9,8,10,12,35,37,40,56,""
07,55,73,69,89,54,28,20,17,13,11,14,5,15,15,12,14,24,11,13,25,50,61,72,94,""
08,100,93,92,88,68,41,26,15,18,18,8,9,14,8,24,13,9,8,7,22,35,24,47,61,""
09,57,66,50,61,49,29,14,18,22,21,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
10,-1,-1,-1,-1,-1,-1,-1,-1,17,23,18,15,14,19,-1,-1,-1,21,25,23,21,41,57,43,""
11,56,52,56,57,57,43,26,30,37,30,18,18,18,17,20,18,26,18,22,21,33,60,62,83,""
12,78,89,86,80,85,37,32,19,20,15,17,9,19,13,12,13,7,7,12,21,31,41,46,42,""
13,68,54,67,63,59,43,28,19,14,19,20,23,15,16,11,12,8,9,9,17,50,28,38,38,""
14,56,56,72,60,48,30,21,18,8,6,12,7,10,10,14,11,6,4,3,4,26,20,31,46,""
15,46,49,35,34,27,20,18,25,20,12,11,7,5,8,9,11,7,3,7,21,30,31,33,50,""
16,46,48,43,57,40,43,10,15,13,13,13,9,11,13,10,8,5,4,6,15,15,27,45,55,""
17,45,52,59,44,36,21,-1,17,10,13,3,14,14,17,18,18,6,8,13,25,43,54,46,75,""
18,83,72,60,82,45,35,18,32,19,16,13,6,7,8,10,11,8,5,12,19,17,-1,32,39,""
19,54,59,64,66,35,12,22,9,15,22,17,11,12,7,13,16,8,8,11,22,-1,31,45,54,""
20,65,57,72,79,41,30,16,17,14,26,10,17,10,6,-1,-1,-1,-1,-1,-1,-1,37,37,58,""
21,56,63,68,69,57,21,17,13,16,14,8,10,11,10,10,16,8,6,7,19,27,28,38,36,""
22,55,48,47,48,49,29,34,17,18,21,13,17,6,9,14,-1,-1,7,10,25,27,30,49,61,""
23,59,65,60,62,50,42,20,12,10,7,-1,-1,-1,-1,-1,-1,-1,-1,8,12,24,32,34,49,""
24,63,44,39,57,46,21,19,17,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,35,45,43,""
25,62,64,78,68,45,23,16,15,13,13,9,8,6,9,8,14,11,16,10,22,22,-1,-1,-1,""
26,-1,-1,-1,68,66,26,18,21,16,7,10,11,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,14,9,8,10,9,8,7,11,10,5,3,9,24,29,50,81,""
28,109,78,45,45,96,66,30,52,33,19,25,11,7,10,12,15,14,16,11,27,28,39,45,92,""
29,84,88,91,89,68,43,28,28,19,13,16,9,13,16,14,13,6,15,4,6,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,13,15,17,9,15,11,12,9,19,7,5,8,6,11,22,33,47,54,""
31,65,60,63,81,63,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]o{'m,"kf`zIhz}{fehk'kl"
