feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,3,4,1,2,3,4,1,1,4,5,5,1,2,2,3,1,-1,-1,2,2,3,2,8,6,""
02,8,4,5,4,11,8,3,4,2,3,-1,-1,7,6,5,4,4,6,4,2,11,5,7,2,""
03,13,3,4,2,12,7,5,7,9,7,6,10,4,4,3,4,6,5,2,1,1,7,7,5,""
04,6,2,4,5,5,5,5,5,8,5,8,3,3,5,2,2,-1,2,1,4,3,8,7,8,""
05,7,4,1,3,6,6,3,6,9,7,5,3,5,4,3,4,1,-1,1,1,4,4,5,4,""
06,2,4,3,5,7,2,6,5,7,22,6,9,30,6,6,3,1,1,5,9,6,6,3,1,""
07,7,4,5,6,11,5,6,5,9,5,12,10,3,7,8,6,2,-1,5,3,3,3,6,4,""
08,7,6,2,11,4,3,5,6,6,8,1,8,6,4,5,6,8,3,4,6,6,4,7,4,""
09,4,3,5,6,9,9,3,5,6,8,7,1,11,7,11,3,7,3,3,4,5,4,8,5,""
10,4,4,2,6,8,6,8,5,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,2,2,""
11,2,2,3,3,4,1,4,-1,3,6,-1,2,2,2,4,4,2,2,1,1,2,2,1,4,""
12,2,3,3,4,2,7,6,4,-1,3,3,3,5,2,1,1,-1,4,4,2,3,3,2,4,""
13,1,4,2,4,3,2,1,3,3,6,3,7,2,2,2,2,-1,5,5,6,8,9,10,11,""
14,10,13,8,6,6,7,9,3,18,7,7,5,8,10,7,8,2,4,-1,4,4,5,6,6,""
15,7,3,5,4,7,7,6,9,3,4,2,8,6,7,-1,-1,-1,-1,-1,-1,1,1,6,5,""
16,12,5,4,3,4,5,7,10,4,7,7,6,2,8,6,1,3,4,2,-1,8,6,3,6,""
17,3,9,4,6,5,7,6,7,7,14,10,6,5,4,3,5,7,4,3,5,5,4,2,6,""
18,10,3,4,7,5,8,2,7,12,12,10,7,5,8,3,5,8,8,8,3,9,7,8,4,""
19,10,4,6,3,2,1,4,2,8,6,11,10,4,7,8,2,10,8,17,1,5,8,9,9,""
20,7,9,2,7,12,10,10,9,19,17,16,10,6,7,15,10,10,9,5,4,10,13,4,4,""
21,9,6,3,17,7,8,9,6,7,6,13,3,10,5,3,3,1,3,6,2,5,6,8,10,""
22,5,3,5,8,14,5,5,8,6,7,9,10,5,2,5,1,6,2,1,1,1,3,5,2,""
23,4,3,1,4,5,3,4,4,5,4,7,5,10,7,3,-1,-1,4,3,3,1,8,5,3,""
24,3,2,1,4,7,3,2,3,6,1,4,8,6,3,1,5,8,3,3,4,3,6,1,3,""
25,4,5,1,5,10,10,6,1,1,1,5,5,4,3,5,7,2,9,16,18,15,24,16,13,""
26,21,13,7,11,12,16,17,18,23,13,10,10,10,5,11,13,-1,-1,-1,-1,-1,-1,-1,0,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]chjx,"lz'dfeglI~hghmff'o{"
