feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,128,145,197,182,200,164,127,129,129,147,192,176,134,94,75,54,34,37,36,56,-1,-1,107,""
02,-1,245,250,286,327,285,283,226,201,260,173,180,125,92,89,65,53,42,48,52,55,156,-1,-1,""
03,213,181,213,228,234,237,187,200,199,221,236,183,149,107,97,96,48,63,36,33,67,101,121,175,""
04,206,217,244,223,244,269,219,165,167,227,187,191,169,141,85,94,57,47,33,49,67,81,143,158,""
05,228,190,203,259,225,217,220,174,201,206,241,224,176,172,148,101,91,52,41,40,60,72,226,112,""
06,151,215,225,215,254,236,210,266,246,235,222,266,242,144,135,146,73,49,39,43,50,97,115,141,""
07,132,173,172,183,171,168,172,152,158,189,282,229,173,120,104,137,57,55,43,48,46,76,-1,-1,""
08,-1,128,148,189,190,184,149,155,121,185,140,182,137,97,84,84,38,41,45,36,54,-1,-1,-1,""
09,167,178,167,262,245,179,157,148,226,212,164,156,108,70,51,48,36,26,30,23,40,66,106,134,""
10,141,132,149,139,188,194,180,133,144,177,171,130,148,98,84,68,51,36,33,33,45,162,-1,-1,""
11,-1,153,150,196,185,-1,-1,295,224,163,153,126,139,81,76,91,46,30,29,37,48,-1,88,-1,""
12,171,135,171,249,263,219,165,124,140,196,151,175,102,88,90,69,39,41,28,42,61,169,-1,-1,""
13,-1,-1,185,142,191,203,167,233,210,172,201,248,133,66,40,48,38,34,38,29,36,95,98,-1,""
14,-1,-1,146,170,172,176,178,184,164,201,168,155,64,77,66,65,38,23,29,25,42,93,25,281,""
15,189,123,128,192,204,173,194,185,243,208,159,186,130,88,70,49,38,23,31,21,36,-1,-1,155,""
16,-1,-1,-1,273,161,169,180,185,182,208,149,157,96,64,75,29,37,14,19,21,33,-1,85,-1,""
17,-1,103,120,105,123,146,135,119,121,130,97,114,68,52,28,29,21,22,13,20,36,-1,12,-1,""
18,193,117,106,129,171,125,124,127,131,118,118,101,92,51,49,37,26,16,34,24,33,-1,139,84,""
19,-1,-1,-1,117,113,107,162,99,126,158,132,101,97,97,99,44,163,15,20,32,32,-1,-1,150,""
20,105,-1,-1,137,135,130,132,145,171,138,143,145,83,44,40,-1,113,28,20,21,29,-1,18,156,""
21,-1,124,158,133,143,152,114,141,131,127,132,112,122,70,69,44,33,30,17,24,24,176,-1,-1,""
22,-1,133,117,130,146,147,121,151,124,152,154,156,78,-1,-1,143,145,25,23,40,27,-1,17,-1,""
23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
24,52,55,59,46,64,60,59,63,48,72,122,70,84,40,29,55,20,13,10,7,29,32,-1,-1,""
25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,17,20,7,19,25,28,91,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
