feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,32,23,37,36,42,60,63,68,56,78,80,69,88,86,76,68,89,72,79,50,53,34,31,29,""
02,21,33,46,55,62,51,86,102,103,85,79,79,83,83,83,76,86,74,70,50,41,33,22,22,""
03,24,24,32,43,52,65,77,77,92,82,89,82,80,57,57,70,68,76,67,55,40,47,33,28,""
04,27,23,22,43,46,51,78,71,91,64,56,60,61,52,61,46,52,38,48,47,40,26,18,26,""
05,31,19,30,39,47,63,70,73,63,61,81,71,75,80,70,65,63,64,44,42,44,45,28,27,""
06,29,24,37,43,52,64,76,76,78,76,79,73,56,71,62,60,87,72,62,58,40,41,42,26,""
07,32,32,33,47,62,61,66,90,70,79,84,87,61,68,75,98,62,70,57,50,37,38,30,23,""
08,29,34,26,29,62,69,82,83,88,86,98,71,85,65,63,72,61,67,60,58,37,42,35,20,""
09,32,23,50,59,75,74,113,117,98,94,97,94,109,97,79,81,68,73,88,72,55,59,43,36,""
10,31,26,35,44,80,81,101,104,120,109,95,88,87,80,84,76,87,75,74,73,42,48,33,31,""
11,32,26,38,59,89,104,111,121,130,112,91,107,107,98,87,98,82,93,95,61,65,60,41,36,""
12,35,39,65,64,90,106,118,122,127,119,114,112,96,105,100,119,101,102,108,94,50,52,32,39,""
13,36,32,40,55,71,71,98,75,101,113,128,105,103,84,119,82,92,79,84,66,45,38,22,31,""
14,27,25,29,42,70,111,97,112,101,110,95,85,82,79,95,74,82,64,79,70,42,34,31,31,""
15,31,27,40,67,73,80,92,93,103,97,75,82,81,84,79,86,86,79,81,64,55,44,41,34,""
16,24,24,35,50,81,100,116,99,106,97,84,108,97,79,96,86,96,81,69,73,55,58,37,30,""
17,32,31,21,42,71,101,111,134,124,94,120,97,93,105,110,105,108,101,92,79,51,36,35,24,""
18,28,35,31,43,76,81,85,125,103,104,95,81,105,78,97,96,96,68,80,68,48,38,24,27,""
19,35,30,35,34,47,68,63,107,85,74,77,70,67,70,77,65,81,93,77,61,51,39,32,17,""
20,31,16,48,65,66,91,100,74,99,122,118,103,96,101,107,88,109,109,112,81,63,52,38,26,""
21,36,37,49,52,91,116,93,118,126,113,109,105,108,105,100,97,95,95,84,91,61,52,32,37,""
22,25,40,46,46,82,90,118,118,108,101,128,131,132,110,99,106,110,96,114,88,58,50,35,39,""
23,32,33,53,53,77,105,94,111,115,89,82,87,93,123,100,90,90,79,84,72,53,53,37,23,""
24,17,35,33,50,58,103,114,128,143,108,125,129,111,89,108,102,104,107,73,62,48,46,35,24,""
25,24,41,44,53,65,95,83,106,113,116,111,101,109,116,96,59,82,82,104,73,51,51,40,36,""
26,29,34,38,71,88,106,120,132,150,139,120,117,128,122,121,123,124,111,87,70,48,42,35,20,""
27,27,29,36,40,74,97,71,83,78,112,102,111,87,89,101,95,77,122,93,79,72,58,35,35,""
28,36,36,43,56,64,79,91,105,120,91,85,90,80,82,88,112,97,88,82,78,74,50,28,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
