jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,64,52,54,50,58,54,60,58,52,43,33,35,29,37,40,33,30,26,17,21,25,28,42,52,""
02,67,57,54,56,74,65,66,48,59,55,39,36,35,43,39,31,25,21,28,25,28,25,42,55,""
03,67,54,40,64,64,55,50,48,43,29,28,37,42,43,-1,23,30,23,21,27,36,33,42,35,""
04,58,52,62,66,78,58,50,49,47,35,42,27,28,26,33,32,26,22,24,20,23,32,35,39,""
05,44,56,57,54,67,56,64,52,53,42,34,25,26,31,40,17,24,25,22,16,16,32,40,53,""
06,85,68,57,61,56,62,56,54,-1,-1,28,22,29,31,20,23,23,19,21,27,25,31,52,59,""
07,71,55,86,53,57,54,57,60,41,41,29,25,24,30,25,25,23,16,13,15,14,28,37,37,""
08,68,58,52,79,49,55,54,39,46,22,28,31,37,19,22,24,15,21,20,16,38,34,45,45,""
09,89,51,75,71,86,65,58,61,63,56,39,38,24,28,22,28,26,14,18,30,26,40,45,54,""
10,60,80,65,70,55,56,67,50,57,47,43,37,21,24,29,23,19,19,26,22,28,39,43,68,""
11,75,57,70,70,63,50,50,48,55,43,36,32,34,38,33,33,36,24,25,26,31,41,55,51,""
12,62,66,61,67,62,48,49,49,-1,50,35,35,-1,31,32,16,28,28,27,16,33,37,49,51,""
13,58,44,53,50,41,42,51,47,46,36,40,28,30,23,27,19,27,32,26,26,39,53,50,52,""
14,71,68,62,73,71,64,71,37,48,-1,-1,33,29,28,29,27,27,17,17,16,22,31,43,72,""
15,77,65,49,56,59,55,51,49,50,43,37,36,40,40,34,28,29,17,21,23,19,33,42,46,""
16,55,53,61,72,53,57,47,46,57,44,46,-1,43,35,35,32,31,14,18,20,20,30,40,49,""
17,65,61,69,60,57,60,46,52,49,35,26,29,32,17,17,18,15,17,22,17,27,30,50,57,""
18,60,56,64,71,58,48,58,48,35,44,45,30,24,31,18,30,21,10,13,17,24,33,34,42,""
19,65,63,69,63,60,58,49,43,61,46,38,34,32,25,31,22,25,20,18,15,21,39,44,53,""
20,82,60,61,59,59,62,52,54,46,31,28,30,25,24,36,40,27,24,22,23,39,37,36,58,""
21,85,76,80,65,63,47,52,48,32,40,33,37,21,24,17,17,18,15,23,16,20,27,40,64,""
22,77,70,68,65,57,53,63,51,55,45,49,19,16,32,27,25,-1,-1,-1,23,30,47,60,68,""
23,71,79,79,71,52,-1,-1,-1,47,53,43,24,25,23,28,18,26,-1,-1,-1,23,32,45,73,""
24,94,84,74,72,72,65,52,46,48,-1,22,-1,20,37,24,-1,23,24,26,18,29,39,57,72,""
25,109,80,78,73,69,54,46,44,41,37,-1,-1,-1,-1,25,30,31,-1,24,21,40,53,52,86,""
26,102,88,79,79,75,54,-1,55,67,44,44,31,32,32,38,27,26,29,29,22,33,39,53,78,""
27,87,106,94,101,86,69,61,60,38,39,31,29,38,38,30,31,20,27,23,24,29,33,36,83,""
28,93,111,94,94,76,72,51,61,43,58,38,26,33,41,33,33,25,27,27,30,36,40,48,79,""
29,95,95,87,104,84,61,63,38,42,33,33,28,29,22,27,20,-1,24,32,31,29,30,56,69,""
30,92,113,93,85,93,64,45,40,46,54,38,42,36,26,31,39,28,25,14,26,29,49,63,86,""
31,93,105,85,90,66,71,60,63,29,39,25,28,26,29,35,34,26,17,26,23,-1,-1,-1,-1,""
