jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,24,31,33,30,48,52,42,37,35,34,26,14,12,11,15,12,10,5,6,8,9,6,17,15,""
02,36,40,34,26,44,41,33,38,29,18,13,17,18,22,26,14,17,8,10,2,8,9,9,16,""
03,11,23,16,18,30,44,38,26,28,38,29,26,20,25,24,23,20,9,17,18,11,18,21,23,""
04,25,31,31,39,47,33,41,37,38,29,35,25,19,27,22,16,16,16,8,17,8,26,17,31,""
05,20,13,19,12,12,12,18,19,15,14,13,11,20,31,25,27,13,10,12,16,15,21,23,34,""
06,33,36,18,35,37,32,34,36,32,40,22,30,19,11,21,27,14,13,13,12,18,15,24,22,""
07,28,16,24,32,23,36,29,36,38,21,38,27,22,17,23,14,19,17,16,13,18,19,24,27,""
08,24,32,43,47,42,46,31,49,21,25,25,13,18,21,15,13,17,12,17,15,13,15,32,37,""
09,42,33,32,45,36,38,32,46,53,42,34,25,32,22,26,22,32,13,20,15,24,12,19,23,""
10,39,49,41,59,35,47,49,45,33,33,28,32,22,24,29,20,21,17,24,10,18,26,16,17,""
11,21,26,31,24,41,45,35,35,29,39,34,29,29,13,18,21,15,16,22,20,13,25,14,32,""
12,33,40,42,42,30,36,27,41,31,25,29,15,29,18,23,27,17,14,15,13,21,18,36,34,""
13,25,33,29,44,34,33,43,28,33,33,31,24,22,22,20,28,13,15,12,22,23,28,27,38,""
14,38,38,31,27,40,32,30,39,51,33,33,33,39,51,52,41,29,22,20,21,20,27,35,35,""
15,47,41,53,54,38,45,34,43,45,45,34,35,25,24,30,29,17,15,18,31,18,28,24,36,""
16,35,35,43,39,45,55,51,50,44,40,35,31,16,21,13,16,13,15,18,17,17,28,34,26,""
17,34,29,45,69,64,56,62,39,38,24,24,27,26,24,27,27,24,23,17,15,21,40,39,37,""
18,40,30,35,25,29,30,73,90,85,69,57,38,31,20,20,26,24,20,41,25,50,64,35,34,""
19,42,49,56,47,57,44,43,55,47,50,42,42,22,22,24,27,26,27,31,22,21,35,67,71,""
20,80,90,91,85,82,72,78,77,91,79,63,62,43,50,43,49,46,32,44,50,46,71,75,84,""
21,81,84,95,112,103,71,82,75,81,72,64,55,40,54,33,34,29,29,34,31,39,51,81,60,""
22,84,81,90,99,93,75,78,73,55,58,53,48,29,44,32,34,21,27,34,14,4,47,57,80,""
23,90,106,109,108,97,89,100,77,59,36,33,35,35,32,19,13,4,12,7,6,6,6,11,30,""
24,49,44,36,23,20,18,20,16,25,22,25,29,26,13,10,16,19,23,35,58,28,45,44,68,""
25,105,86,133,115,96,88,68,77,62,67,54,40,31,32,40,20,23,20,32,42,24,35,59,81,""
26,116,108,61,47,58,47,34,30,37,22,23,37,34,15,13,26,13,20,22,22,25,31,60,63,""
27,71,97,79,74,72,50,55,34,42,23,37,22,34,27,32,24,13,9,7,8,12,34,19,21,""
28,49,64,60,41,40,37,24,26,26,15,20,12,15,8,7,12,7,11,7,5,29,23,37,58,""
29,68,52,47,58,65,44,55,45,61,58,37,24,29,32,27,18,42,32,25,7,23,60,90,98,""
30,119,94,98,112,106,82,82,74,63,65,67,50,39,48,41,39,28,34,21,48,49,67,117,106,""
31,121,121,114,113,135,109,69,59,62,67,48,48,41,53,60,43,35,40,33,55,29,47,92,-1,""
