jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,48,65,67,71,83,102,78,74,63,69,58,50,66,52,58,45,36,34,21,23,23,31,49,66,""
02,60,67,64,71,83,82,76,105,77,80,76,55,58,46,59,63,52,30,37,43,60,50,53,71,""
03,72,64,41,62,55,65,45,82,56,38,44,40,31,23,38,29,29,18,11,15,17,24,29,33,""
04,26,1,-1,-1,-1,1,-1,14,42,46,44,40,24,33,28,25,18,19,18,14,15,20,38,38,""
05,29,44,43,53,47,42,59,49,41,39,32,39,40,51,50,40,29,24,21,27,30,29,46,53,""
06,63,60,67,70,62,57,70,54,58,44,56,39,47,46,42,38,39,17,12,9,32,46,50,60,""
07,63,58,64,84,53,69,67,72,46,56,33,22,12,15,26,16,20,15,28,15,27,23,32,31,""
08,39,36,40,48,37,55,41,35,42,39,29,35,31,49,40,28,14,18,16,12,17,20,26,25,""
09,44,49,49,49,56,54,40,41,43,27,23,23,28,28,28,19,17,8,9,16,18,24,33,42,""
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,18,12,22,50,""
11,56,49,61,76,72,37,55,40,64,34,34,25,37,37,37,24,21,13,12,14,10,14,28,39,""
12,27,28,40,33,38,46,31,40,52,30,39,46,17,16,28,21,-1,17,16,17,25,32,37,65,""
13,68,70,45,45,56,56,50,59,51,55,44,17,31,22,19,30,26,10,5,11,22,35,50,67,""
14,76,71,81,72,78,83,61,61,47,39,57,41,32,29,19,35,24,30,13,15,35,36,50,47,""
15,81,80,64,63,61,47,64,67,52,43,36,33,28,18,32,28,21,17,16,26,38,40,45,59,""
16,75,75,77,67,80,79,58,72,33,40,43,62,71,49,27,32,18,20,16,15,35,46,58,44,""
17,66,57,69,60,74,62,60,54,51,43,55,38,31,42,34,33,30,15,29,22,22,29,31,64,""
18,53,73,71,82,48,55,64,48,54,46,35,34,23,23,18,28,24,20,21,16,32,27,49,55,""
19,81,92,69,46,65,69,50,60,54,45,54,48,38,28,44,38,31,20,13,32,37,43,44,55,""
20,83,78,63,79,63,66,55,55,47,48,55,30,46,53,38,32,23,36,29,29,26,36,61,64,""
21,75,74,81,65,82,61,60,40,44,58,44,35,37,29,16,12,29,23,13,17,28,36,45,55,""
22,76,70,68,73,70,53,68,44,41,43,51,29,28,26,32,39,26,18,22,30,24,31,61,96,""
23,78,106,104,88,73,70,12,-1,-1,-1,42,41,-1,1,8,-1,1,38,13,8,15,6,37,57,""
24,76,79,86,66,77,57,47,55,43,43,24,14,31,24,24,23,17,10,19,27,21,35,53,63,""
25,88,106,114,91,87,60,64,29,38,44,39,23,30,45,25,15,17,16,6,18,22,40,83,106,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,27,0,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,28,34,40,33,24,30,29,53,77,103,""
30,119,129,134,112,92,83,66,39,49,32,33,18,33,21,4,11,11,28,8,15,16,43,67,103,""
31,130,148,177,134,104,98,61,44,59,51,54,45,33,40,47,41,23,24,22,29,36,43,87,18,""
