jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,23,14,9,7,6,-1,4,6,4,4,5,6,11,7,12,15,12,14,24,13,21,21,13,11,""
02,17,6,1,4,5,8,5,-1,4,1,3,4,10,13,13,16,15,16,19,16,17,11,19,14,""
03,3,4,6,8,3,1,2,4,4,3,2,5,9,18,22,19,18,19,29,13,11,16,9,8,""
04,9,12,4,-1,5,4,-1,3,3,-1,11,10,6,10,13,24,21,14,21,12,21,20,24,13,""
05,6,6,1,3,4,8,3,3,1,4,5,11,15,16,20,27,24,29,24,12,17,11,17,12,""
06,8,4,6,7,1,4,7,3,3,1,2,7,16,28,18,14,19,16,17,18,16,20,13,18,""
07,10,2,7,2,8,5,10,6,5,2,3,12,14,26,22,14,27,22,22,12,21,5,18,14,""
08,8,9,4,4,4,5,3,7,1,4,6,8,19,15,12,35,18,27,23,15,16,14,20,10,""
09,9,6,-1,2,6,6,12,5,5,2,10,14,19,21,26,24,22,27,23,19,16,13,16,9,""
10,7,4,4,2,-1,7,7,7,1,6,5,7,18,24,23,21,18,26,30,21,20,21,23,11,""
11,8,1,5,8,1,2,1,3,6,3,7,15,18,18,23,22,24,17,19,21,12,15,8,6,""
12,9,3,1,2,10,5,2,4,4,3,3,9,12,26,28,21,23,21,31,20,15,10,12,25,""
13,8,9,2,5,4,2,6,3,2,4,9,19,24,20,26,39,25,24,29,24,21,11,16,15,""
14,5,6,4,4,6,11,6,7,7,4,9,10,10,29,29,27,35,20,25,24,10,19,15,15,""
15,10,13,3,3,5,5,1,5,6,8,8,8,18,22,20,23,22,20,30,19,16,16,16,10,""
16,14,10,7,-1,-1,4,4,2,7,6,13,12,12,23,25,18,28,41,30,23,16,14,11,8,""
17,17,2,2,3,3,2,6,3,3,3,6,11,9,20,29,15,38,21,32,26,8,12,13,14,""
18,9,2,6,9,4,4,5,3,9,5,6,11,10,18,20,20,26,19,23,21,11,17,8,8,""
19,6,3,3,2,6,3,2,1,6,10,10,5,13,28,20,33,33,23,25,28,16,20,21,12,""
20,17,11,3,3,8,5,4,6,8,3,6,6,22,17,31,48,31,28,43,29,23,17,17,20,""
21,14,6,8,8,5,5,-1,5,8,10,8,16,18,12,8,11,9,29,30,25,24,14,14,16,""
22,10,5,7,7,2,5,5,2,2,3,3,11,10,25,32,35,40,37,53,42,23,20,8,13,""
23,13,8,7,4,3,5,8,2,4,4,10,11,8,26,37,49,41,29,61,34,27,13,15,10,""
24,4,9,4,-1,6,2,1,3,1,3,3,11,13,30,39,38,49,48,59,22,38,16,14,20,""
25,6,7,6,5,2,4,1,3,-1,3,11,13,19,40,56,54,49,75,50,48,27,20,22,24,""
26,15,5,5,7,5,3,5,3,3,9,10,9,14,35,45,54,72,64,56,42,25,17,15,11,""
27,3,6,6,9,3,3,6,5,2,5,8,10,21,28,28,38,41,59,70,61,33,15,11,5,""
28,15,12,2,3,1,6,4,3,5,2,8,11,22,45,39,58,57,62,63,50,22,15,20,15,""
29,19,12,10,13,2,3,5,5,4,5,12,13,22,22,24,53,46,47,51,42,30,30,12,15,""
30,19,10,6,16,1,2,1,1,3,5,9,11,17,47,43,37,46,40,55,56,29,41,29,25,""
31,15,3,3,1,8,3,5,3,5,6,5,14,20,29,35,36,55,43,35,33,14,29,4,1,""
