jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,11,17,15,19,16,32,36,37,38,40,35,35,21,22,20,12,17,12,8,12,8,11,13,17,""
02,16,19,26,27,27,26,29,31,36,30,36,27,18,28,18,16,16,13,8,12,12,15,17,19,""
03,18,15,21,21,25,31,28,30,28,31,36,24,29,25,15,14,12,9,9,5,15,19,17,16,""
04,13,24,23,21,29,26,34,36,32,43,32,26,16,14,9,23,14,8,14,10,7,13,12,21,""
05,21,20,20,20,27,33,37,0,18,5,8,4,4,1,0,16,14,14,4,4,7,7,18,15,""
06,21,18,17,23,25,36,43,41,39,42,42,36,18,0,14,4,10,13,15,8,13,11,14,19,""
07,24,24,17,23,34,42,50,34,33,37,33,25,16,20,16,13,10,9,8,4,8,21,24,19,""
08,15,21,22,25,23,21,37,30,30,40,39,20,17,9,19,17,22,10,12,11,18,26,9,18,""
09,12,17,22,19,26,35,29,26,29,29,22,22,17,11,22,15,10,11,11,15,14,17,26,21,""
10,12,20,24,32,29,35,31,27,24,24,19,15,21,16,15,13,9,7,7,8,7,15,16,21,""
11,21,11,12,17,23,38,34,18,20,14,21,18,21,12,20,11,12,15,6,13,17,16,19,17,""
12,21,17,22,31,30,36,38,28,28,38,21,28,20,19,18,18,12,13,11,7,10,26,13,14,""
13,22,21,15,19,13,19,29,23,18,19,25,19,35,15,19,10,14,11,10,6,15,15,24,23,""
14,22,16,17,16,28,29,36,24,33,30,27,17,23,22,11,14,13,14,5,8,14,14,21,27,""
15,16,21,28,27,30,29,36,33,29,23,17,12,33,13,16,12,17,15,11,11,11,18,18,16,""
16,18,21,17,30,37,24,20,32,26,17,27,16,20,17,16,16,11,5,4,9,10,11,17,24,""
17,17,15,31,23,24,29,20,24,25,26,13,18,13,11,11,6,7,12,9,3,8,14,18,14,""
18,14,17,18,28,36,34,33,25,24,17,22,17,15,14,20,16,14,9,7,6,8,17,22,25,""
19,22,21,15,18,24,27,28,26,23,23,23,28,17,14,17,11,14,10,6,8,10,21,16,17,""
20,21,30,30,36,29,28,30,25,0,0,6,24,17,15,12,11,18,7,11,6,19,25,15,23,""
21,17,23,24,29,18,21,26,38,23,21,26,26,18,10,9,20,10,9,10,3,10,13,13,18,""
22,22,26,24,13,35,23,31,23,32,22,31,30,19,22,19,14,12,10,11,10,16,17,19,21,""
23,28,31,25,30,27,37,25,28,22,15,20,17,20,13,10,10,7,9,11,6,13,21,18,30,""
24,24,24,25,37,28,25,23,25,21,16,25,20,14,13,8,17,12,10,15,7,22,22,33,36,""
25,33,32,39,37,37,38,40,33,27,36,20,28,12,21,21,12,9,7,16,13,9,17,16,26,""
26,40,28,28,36,37,33,30,22,31,26,16,13,7,11,4,5,4,7,8,10,14,15,22,21,""
27,18,23,29,21,33,18,20,1,0,0,0,2,12,9,14,9,6,3,9,1,7,15,10,27,""
28,23,27,36,28,24,20,22,19,16,18,15,7,9,16,14,7,6,5,4,11,12,10,17,24,""
29,22,24,22,31,20,15,22,20,13,14,14,10,14,19,18,13,17,8,7,6,12,13,21,33,""
30,24,20,22,21,25,22,18,16,16,14,14,11,16,9,11,4,6,6,10,5,7,11,18,16,""
31,25,31,31,30,26,16,14,14,15,15,15,13,10,10,5,6,12,4,7,5,9,16,11,-1,""
