jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,28,10,15,17,12,37,164,124,19,15,13,56,37,13,19,105,162,14,75,5,19,16,24,25,""
02,29,21,16,19,20,73,163,49,19,16,17,10,13,6,3,4,8,5,10,8,7,22,12,29,""
03,18,16,17,32,16,17,7,7,21,6,15,19,9,4,4,2,0,5,6,5,16,14,12,18,""
04,19,18,15,16,25,11,26,19,33,12,15,11,10,8,6,5,1,9,10,7,10,6,10,15,""
05,10,10,10,9,15,16,15,16,11,11,18,12,11,6,2,5,4,5,3,9,7,3,14,19,""
06,20,7,7,22,10,17,32,23,10,19,14,10,12,6,3,8,4,4,4,6,29,22,10,14,""
07,25,14,10,5,8,9,6,36,11,113,40,24,12,7,5,5,13,4,1,14,10,13,15,27,""
08,23,15,19,14,22,19,16,16,44,10,12,5,11,4,6,4,2,4,8,9,7,16,7,22,""
09,25,142,72,21,17,17,11,17,16,12,12,11,16,5,3,2,7,5,7,4,11,17,15,23,""
10,18,11,18,21,14,18,17,16,14,17,5,16,4,10,155,3,6,3,8,8,13,12,23,15,""
11,18,19,19,26,19,60,37,8,17,13,6,9,7,3,1,2,6,3,6,5,8,12,18,21,""
12,22,24,14,20,17,16,14,11,14,5,9,7,7,6,3,4,4,1,4,15,11,15,20,23,""
13,20,19,26,12,17,23,18,14,11,6,4,7,1,4,39,1,2,4,16,12,14,14,15,13,""
14,16,16,16,10,6,18,9,9,6,8,7,13,3,0,36,7,0,3,2,10,8,10,20,5,""
15,15,18,15,21,16,11,20,17,17,8,12,2,2,1,62,6,1,46,46,69,5,10,9,15,""
16,20,12,10,12,12,9,12,10,15,7,31,3,4,4,84,6,10,1,3,5,9,20,18,21,""
17,21,23,7,15,12,13,12,17,6,6,10,8,5,7,3,4,6,3,6,4,0,0,0,0,""
18,0,0,0,12,10,8,11,10,14,7,4,6,2,2,1,0,2,2,4,3,10,10,14,18,""
19,12,9,5,9,23,9,9,83,198,164,180,256,85,6,5,3,3,7,8,7,8,14,15,22,""
20,21,26,12,14,18,8,14,16,26,10,14,8,6,4,4,6,3,9,17,14,19,18,31,33,""
21,42,40,33,36,13,20,23,19,22,21,18,18,9,9,10,7,9,8,16,18,23,27,39,35,""
22,34,32,28,33,34,29,19,32,32,16,19,17,14,7,160,71,180,16,12,15,22,15,16,36,""
23,28,32,19,18,20,28,27,57,92,16,18,21,13,6,5,8,7,11,12,10,27,19,46,50,""
24,50,31,29,27,35,29,33,25,34,11,10,18,7,5,12,7,17,16,26,24,25,25,41,63,""
25,42,35,26,18,15,17,32,23,24,19,16,15,12,7,5,11,11,13,31,39,47,88,89,102,""
26,78,60,60,35,117,119,246,180,21,22,26,25,12,12,12,10,16,14,21,60,67,54,56,76,""
27,72,70,40,33,29,40,103,49,18,21,26,24,127,166,17,2,9,25,77,54,58,44,74,84,""
28,60,51,56,43,33,26,32,25,26,39,23,25,19,6,16,16,18,18,23,53,63,78,73,58,""
29,66,62,43,30,17,95,35,28,23,21,25,11,8,7,6,9,9,10,22,25,44,43,56,64,""
30,62,59,24,27,41,67,32,31,20,18,99,80,29,30,92,110,10,21,27,48,44,58,78,92,""
31,89,56,50,33,38,46,30,23,22,28,20,18,17,17,7,13,6,12,23,45,49,63,67,0,""
