jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,12,19,28,34,41,49,30,25,28,36,33,46,47,69,39,30,29,5,26,20,27,30,31,25,""
02,21,18,33,41,40,45,46,50,54,59,62,78,80,65,71,62,13,0,2,16,25,27,35,29,""
03,21,2,3,42,49,52,8,0,0,22,57,58,56,45,66,50,38,20,23,23,23,33,25,22,""
04,14,22,27,31,43,25,36,26,34,34,36,51,51,48,51,60,44,14,11,26,33,26,28,26,""
05,10,13,22,40,53,56,54,45,37,48,50,62,43,70,48,61,43,24,27,20,16,27,24,25,""
06,22,23,23,32,41,62,50,43,47,49,55,70,60,58,57,0,29,0,0,0,0,5,27,22,""
07,25,12,24,36,55,59,47,40,39,52,38,61,73,58,58,40,36,24,15,13,18,21,33,22,""
08,11,2,22,36,33,56,33,25,28,51,57,81,67,71,48,39,32,24,13,17,13,24,20,15,""
09,18,18,23,23,44,23,24,43,27,54,20,53,53,46,44,0,0,8,11,19,6,20,13,16,""
10,23,16,24,36,37,49,32,32,43,38,42,61,43,28,22,30,27,17,0,5,18,12,31,24,""
11,16,35,15,16,39,55,39,32,46,38,48,58,54,43,53,33,36,23,17,13,12,9,19,27,""
12,18,16,33,30,40,55,28,44,46,60,48,50,52,68,55,25,12,3,5,6,9,5,24,16,""
13,17,13,26,44,50,33,10,34,37,42,37,53,46,39,35,36,34,27,14,18,13,13,11,20,""
14,27,17,24,37,44,61,38,37,43,43,46,65,68,48,43,31,37,22,4,13,19,23,15,14,""
15,20,26,24,40,57,38,37,46,38,52,45,55,40,51,13,2,25,26,12,26,4,16,12,3,""
16,0,0,0,3,42,40,43,40,37,55,57,62,59,61,38,47,49,32,24,16,15,18,18,14,""
17,24,22,9,13,48,36,2,0,0,36,40,44,40,36,47,42,35,9,11,13,20,26,24,27,""
18,0,5,19,38,49,60,34,33,34,57,66,57,63,64,48,24,22,0,0,9,0,1,25,6,""
19,0,20,11,26,59,52,38,36,39,47,46,54,45,57,37,0,0,0,21,21,19,14,20,20,""
20,22,29,19,0,0,13,15,47,55,72,51,76,62,60,27,0,0,0,0,10,10,3,27,17,""
21,8,15,0,20,57,73,63,54,60,53,67,76,86,54,67,64,46,33,15,24,22,21,31,24,""
22,18,15,40,52,67,84,81,61,89,72,73,93,65,61,51,46,43,21,16,10,12,19,26,12,""
23,8,0,31,42,14,52,60,38,57,80,62,67,60,58,45,46,36,21,16,24,17,22,27,21,""
24,16,25,36,30,50,57,54,49,43,51,55,92,56,58,49,25,40,32,10,0,30,29,8,5,""
25,0,0,17,40,49,68,62,62,73,57,57,83,82,57,46,31,31,24,32,22,14,17,35,27,""
26,21,27,33,31,63,65,80,52,62,61,71,81,72,75,37,42,31,20,0,8,15,21,30,26,""
27,23,24,30,56,72,77,71,51,56,65,76,79,71,71,46,35,36,18,0,0,13,19,17,22,""
28,20,11,35,0,0,79,76,51,70,82,80,99,96,72,42,41,30,18,24,18,22,13,16,27,""
29,21,17,23,2,49,76,58,54,74,79,73,97,65,91,49,42,45,28,16,29,23,26,20,24,""
30,31,22,37,36,65,95,68,49,48,75,87,83,80,58,42,37,36,25,15,22,32,26,33,33,""
31,28,35,39,51,65,72,47,62,66,83,72,74,63,40,47,39,42,33,29,36,28,21,-1,-1,""
