jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,18,16,24,18,20,25,21,19,19,23,24,23,14,37,34,22,24,14,4,2,-1,6,9,8,""
02,19,11,6,15,14,7,12,13,17,-1,-1,-1,11,22,30,14,10,12,3,7,11,12,11,19,""
03,17,27,31,24,26,25,33,37,31,31,19,17,17,20,18,18,15,12,10,6,12,10,14,18,""
04,16,25,16,17,23,22,28,28,28,24,25,14,17,20,16,22,16,7,5,5,11,13,13,10,""
05,13,21,13,12,24,22,24,1,23,4,-1,-1,-1,-1,18,22,13,15,9,7,6,8,13,17,""
06,30,13,28,16,19,25,21,24,30,23,19,14,45,53,17,22,15,9,10,6,9,12,16,25,""
07,24,35,18,14,19,37,29,24,25,31,23,14,6,16,21,23,9,13,11,2,6,5,12,8,""
08,17,15,17,11,14,38,14,32,19,11,26,13,15,16,12,15,8,13,5,8,7,16,15,16,""
09,11,20,14,20,23,21,16,22,17,22,13,16,12,12,22,14,12,9,6,3,8,20,21,17,""
10,17,28,21,21,20,28,26,28,24,27,25,23,19,25,30,28,21,6,18,9,15,21,16,20,""
11,29,28,18,24,32,24,32,28,42,23,6,38,20,30,18,20,14,15,10,10,19,16,25,22,""
12,25,25,36,28,24,40,23,20,36,36,21,38,27,48,18,15,16,16,17,15,9,19,30,25,""
13,37,32,37,22,28,27,27,22,45,15,14,46,52,25,21,27,13,15,16,9,16,13,19,38,""
14,29,18,19,19,21,34,20,12,32,26,16,10,17,23,22,21,19,16,8,9,11,10,12,21,""
15,22,32,29,22,38,24,32,27,30,18,25,31,17,19,22,20,15,26,13,8,15,23,19,33,""
16,28,25,32,25,27,29,30,30,35,35,21,13,28,38,22,17,21,15,15,13,10,15,15,26,""
17,38,28,29,16,24,23,34,36,21,28,25,30,23,28,31,22,14,13,14,12,9,15,19,30,""
18,29,36,26,29,29,52,20,37,39,24,26,18,23,20,22,24,24,9,14,12,20,16,24,31,""
19,28,19,26,24,21,30,21,23,19,27,25,17,24,24,25,25,29,22,14,10,17,16,23,22,""
20,23,18,37,25,33,25,33,29,-1,3,6,20,15,32,16,22,27,17,16,9,13,13,16,20,""
21,28,28,22,17,22,32,31,19,28,26,-1,1,6,6,7,7,8,10,16,8,16,28,18,24,""
22,32,36,31,39,37,26,28,30,25,28,30,29,20,15,20,21,13,22,12,18,16,22,34,30,""
23,36,37,31,39,39,29,28,24,27,38,21,19,11,15,27,24,12,19,23,9,16,14,15,34,""
24,31,32,47,43,29,24,27,32,28,33,18,22,16,22,23,22,21,12,12,14,16,18,26,29,""
25,37,27,39,41,45,27,30,27,30,20,22,20,23,20,24,15,13,10,12,15,19,23,12,33,""
26,27,54,33,37,38,45,24,30,25,21,19,22,39,16,18,15,13,11,15,14,7,13,8,27,""
27,43,59,52,29,37,47,21,6,-1,2,3,5,18,14,18,16,17,10,11,17,10,16,26,37,""
28,63,52,39,55,18,24,32,31,31,26,18,17,20,22,10,15,22,18,6,5,13,10,27,33,""
29,36,52,48,41,32,39,31,27,21,17,11,15,9,11,6,4,3,-1,5,2,3,3,-1,5,""
30,32,36,33,44,42,41,20,24,15,18,16,9,-1,-1,8,4,3,-1,1,4,4,10,22,19,""
31,41,26,29,30,25,31,32,17,21,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
