jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,25,20,22,19,22,28,28,33,27,31,26,22,19,15,12,13,11,8,9,10,13,11,20,25,""
02,26,28,22,23,30,27,26,24,13,18,18,25,19,14,10,16,13,14,11,7,14,15,14,31,""
03,24,22,22,26,22,29,35,30,23,20,15,18,16,22,20,14,17,14,12,15,9,14,13,26,""
04,20,16,17,25,20,17,30,27,22,20,23,27,14,15,17,16,16,6,14,10,9,16,19,24,""
05,21,22,11,24,27,20,19,27,24,21,20,17,24,17,21,18,12,11,7,16,17,17,22,34,""
06,25,23,25,22,28,32,24,28,18,14,21,27,26,21,15,7,11,5,9,12,11,23,24,25,""
07,36,25,21,28,25,24,17,20,21,16,12,14,15,13,11,16,12,10,11,16,13,21,26,23,""
08,23,17,26,35,34,28,22,24,20,14,18,10,15,17,15,12,12,15,10,11,13,20,23,32,""
09,24,18,25,25,30,19,24,26,19,21,14,17,19,18,20,10,16,9,12,11,21,16,29,23,""
10,25,15,22,28,27,27,26,30,21,21,17,14,17,15,17,16,13,12,11,13,21,19,22,30,""
11,28,22,27,29,27,32,23,24,21,13,27,21,20,12,15,13,10,10,8,11,13,12,23,22,""
12,25,28,18,29,20,18,21,24,15,16,10,15,13,14,13,19,14,13,15,12,16,14,16,30,""
13,22,31,27,20,25,19,20,19,22,14,19,10,13,23,17,8,4,13,12,12,16,17,29,20,""
14,30,18,22,23,27,22,25,22,22,13,16,21,18,19,12,16,13,12,10,9,13,10,11,12,""
15,20,15,21,19,22,23,15,25,18,17,7,12,13,11,13,14,8,14,11,16,9,17,17,29,""
16,28,25,23,26,25,24,15,27,17,16,20,11,13,17,15,15,12,13,15,14,15,16,20,27,""
17,27,29,27,33,22,16,25,30,24,16,26,15,14,18,10,9,11,11,18,17,18,14,26,26,""
18,35,31,20,26,23,24,29,33,22,22,23,21,12,19,16,23,21,17,9,9,12,18,31,24,""
19,25,20,22,28,27,26,17,20,22,14,17,13,17,20,8,6,14,15,15,18,19,17,20,43,""
20,32,28,29,35,29,24,22,27,14,15,21,20,22,20,14,16,19,15,12,19,16,19,25,34,""
21,31,34,35,31,27,24,21,23,25,19,15,18,18,10,6,11,13,13,21,23,19,25,27,32,""
22,29,24,35,34,34,23,33,35,27,21,22,18,16,13,9,17,16,9,14,19,19,19,21,24,""
23,41,32,26,27,26,24,25,21,20,12,22,18,10,14,23,16,15,19,14,16,15,18,20,31,""
24,39,43,36,32,33,24,26,18,23,18,21,15,19,12,13,12,14,11,12,19,16,26,28,44,""
25,43,40,44,37,31,18,24,30,25,29,29,21,18,24,20,18,13,10,14,21,18,22,32,40,""
26,40,39,38,47,40,32,28,17,25,20,17,17,17,21,16,13,14,15,16,15,17,22,27,36,""
27,44,37,46,36,27,27,28,24,21,18,17,18,14,19,14,15,8,11,12,19,13,19,30,35,""
28,41,36,42,45,28,33,29,22,29,20,19,16,18,10,14,12,19,9,10,18,19,13,16,37,""
29,30,38,40,39,23,22,20,30,19,17,17,16,18,10,15,12,11,9,9,9,12,20,27,48,""
30,33,48,44,35,25,17,22,26,21,17,9,15,12,16,18,12,11,15,13,11,14,14,29,28,""
31,42,31,39,33,38,22,19,21,18,17,12,8,11,7,12,9,12,19,10,17,-1,-1,-1,-1,""
